PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
RED DRUM,SPOTTED SEATROUT,2023011227weS:8AM-8PM,2023112271574320230121,2023,7,12,17,12,1574320230121009,1,6.00,0.00,36,4,1,7,472,8,7,2,1,3,1,0,0,2,0,3,,17,,,,Y,we,1574320230121,5,,1574320230121009,1,2,S:8AM-8PM,34446,01,,,CITRUS,1322,8,3,1,169239,169290,,1,10,2,2,8,8,15AUG23:08:29,8835440102,8835440901,,,,,,3338.3265459,2023011227weS:8AM-8PM,,0,1574320230121009,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129008,1,5.00,0.00,52,8,1,7,495,8,7,2,1,2,1,0,0,1,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129008,1,2,S:8AM-8PM,34433,01,,,CITRUS,1405,8,3,1,169290,169239,,1,63,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129008,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,0,55,125,12,1574320230129009,1,5.00,,12,8,1,7,495,8,7,2,1,2,2,0,1,0,0,3,,17,,,,O,we,1574320230129,3,,1574320230129008,,2,S:8AM-8PM,54512,01,,,,1406,8,3,1,169290,169239,,1,60,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129009,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129010,1,5.00,,52,8,1,7,495,8,7,2,1,2,1,0,0,0,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129010,,2,S:8AM-8PM,34446,01,,,CITRUS,1414,8,3,1,169290,169239,,1,30,2,1,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129010,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,5,51,25,12,1574320230129011,1,5.00,,0,0,1,7,495,8,7,2,1,2,2,0,1,0,0,3,,17,,,,O,we,1574320230129,3,,1574320230129010,,2,S:8AM-8PM,23920,01,,,,1422,8,3,1,169290,169239,,1,56,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129011,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129012,1,3.00,,52,8,1,7,495,8,7,2,1,3,1,0,0,0,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129012,,2,S:8AM-8PM,34429,01,,,CITRUS,1439,8,3,1,169290,169239,,1,25,2,1,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129012,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129013,1,3.00,0.00,52,8,1,7,495,8,7,2,1,3,2,0,1,1,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129012,1,2,S:8AM-8PM,34465,01,,,CITRUS,1442,8,3,1,169290,169239,,1,28,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129013,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129014,1,3.00,,52,8,1,7,495,8,7,2,1,3,2,0,1,0,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129012,,2,S:8AM-8PM,34429,01,,,CITRUS,1442,8,3,1,169290,169239,,2,26,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129014,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129015,1,2.00,0.00,24,2,1,7,495,8,7,2,1,1,8,0,0,1,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129015,1,2,S:8AM-8PM,34429,01,,,CITRUS,1508,8,3,1,169290,169239,,1,53,2,1,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129015,03/03/2025
COMMON SNOOK,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129016,1,3.00,0.00,150,25,1,7,495,8,7,2,1,1,8,0,0,2,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129016,1,2,S:8AM-8PM,34448,01,,,CITRUS,1532,8,3,1,169290,167648,,1,31,2,1,8,8,15AUG23:08:29,8835440901,8835010105,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129016,03/03/2025
COMMON SNOOK,RED DRUM,2023011227weS:8AM-8PM,2023112271574320230129,2023,7,12,17,12,1574320230129018,1,4.00,0.00,293,45,1,7,495,8,7,2,1,1,8,0,0,2,0,3,,17,,,,Y,we,1574320230129,3,,1574320230129018,1,2,S:8AM-8PM,34448,01,,,CITRUS,1555,8,3,1,169290,167648,,1,43,2,1,8,8,15AUG23:08:29,8835440901,8835010105,,,,,,2423.6383737,2023011227weS:8AM-8PM,,0,1574320230129018,03/03/2025
,,2023011227wdS:8AM-8PM,2023112271574320230130,2023,7,12,101,12,1574320230130007,1,3.50,0.00,6,1,1,7,327,8,7,2,1,2,1,0,0,1,0,3,,101,,,,Y,wd,1574320230130,1,,1574320230130007,1,2,S:8AM-8PM,34691,01,,,PASCO,1737,8,3,1,,,,1,21,2,2,8,8,15AUG23:08:29,,,,,,,,5660.8750908,2023011227wdS:8AM-8PM,,0,1574320230130007,03/03/2025
,,2023011227wdS:8AM-8PM,2023112271574320230130,2023,7,12,101,12,1574320230130008,1,3.50,,6,1,1,7,327,8,7,2,1,2,2,0,1,0,0,3,,101,,,,Y,wd,1574320230130,1,,1574320230130007,,2,S:8AM-8PM,34691,01,,,PASCO,1738,8,3,1,,,,1,21,2,2,8,8,15AUG23:08:29,,,,,,,,5660.8750908,2023011227wdS:8AM-8PM,,0,1574320230130008,03/03/2025
,RED DRUM,2023021227wdS:8AM-8PM,2023112271574320230202,2023,7,12,57,12,1574320230202001,1,4.00,0.00,52,8,1,7,979,8,7,2,1,2,1,0,0,1,0,3,,101,,,,Y,wd,1574320230202,7,,1574320230202001,1,2,S:8AM-8PM,33512,02,,,HILLSBOROUGH,1536,8,3,1,169290,,,1,50,2,2,8,8,15AUG23:08:29,8835440901,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202001,03/03/2025
,RED DRUM,2023021227wdS:8AM-8PM,2023112271574320230202,2023,7,12,101,12,1574320230202002,1,4.00,0.00,1,1,1,7,979,8,7,2,1,2,2,0,1,1,0,3,,101,,,,Y,wd,1574320230202,7,,1574320230202001,1,2,S:8AM-8PM,34667,02,,,PASCO,1538,8,3,1,169290,,,1,40,2,1,8,8,15AUG23:08:29,8835440901,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202002,03/03/2025
,,2023021227wdS:8AM-8PM,2023112271574320230202,2023,0,39,61,12,1574320230202003,1,5.00,0.00,1,1,1,7,979,8,7,2,1,2,1,0,0,1,0,3,,101,,,,O,wd,1574320230202,7,,1574320230202003,1,2,S:8AM-8PM,45239,02,,,,1607,8,3,1,,,,1,65,2,1,8,8,15AUG23:08:29,,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202003,03/03/2025
,,2023021227wdS:8AM-8PM,2023112271574320230202,2023,0,39,61,12,1574320230202004,1,5.00,0.00,1,1,1,7,979,8,7,2,1,2,2,0,1,1,0,3,,101,,,,O,wd,1574320230202,7,,1574320230202003,1,2,S:8AM-8PM,45252,02,,,,1609,8,3,1,,,,1,65,2,2,8,8,15AUG23:08:29,,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202004,03/03/2025
,,2023021227wdS:8AM-8PM,2023112271574320230202,2023,7,12,101,12,1574320230202005,1,2.00,,52,8,1,7,979,8,7,2,1,2,1,0,0,0,0,3,,101,,,,Y,wd,1574320230202,7,,1574320230202005,,2,S:8AM-8PM,34668,02,,,PASCO,1637,8,3,1,,,,1,66,2,1,8,8,15AUG23:08:29,,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202005,03/03/2025
,,2023021227wdS:8AM-8PM,2023112271574320230202,2023,7,12,101,12,1574320230202006,1,2.00,0.00,52,8,1,7,979,8,7,2,1,2,2,0,1,1,0,3,,101,,,,Y,wd,1574320230202,7,,1574320230202005,1,2,S:8AM-8PM,34668,02,,,PASCO,1642,8,3,1,,,,2,64,2,2,8,8,15AUG23:08:29,,,,,,,,3329.0471757,2023021227wdS:8AM-8PM,,0,1574320230202006,03/03/2025
RED DRUM,SPOTTED SEATROUT,2023021227wdS:8AM-8PM,2023112271574320230213,2023,6,13,123,12,1574320230213001,1,3.00,,36,14,1,7,536,8,7,2,1,1,8,0,0,0,0,3,,29,,,,O,wd,1574320230213,7,,1574320230213001,,2,S:8AM-8PM,30540,02,,,,1338,8,3,1,169239,169290,,1,62,2,1,8,8,15AUG23:08:29,8835440102,8835440901,,,,,,4564.3397788,2023021227wdS:8AM-8PM,,0,1574320230213001,03/03/2025
,COBIA,2023011217weS:8AM-8PM,2023112171577120230101,2023,0,5,7,12,1577120230101002,1,6.00,0.00,15,0,1,7,700,8,7,2,1,3,1,0,0,2,0,3,,91,,,,O,we,1577120230101,3,,1577120230101002,1,1,S:8AM-8PM,72761,01,,,,1435,8,3,1,168566,,,1,62,1,1,8,8,15AUG23:08:29,8835260101,,,,,,,6614.5862117,2023011217weS:8AM-8PM,,0,1577120230101002,03/03/2025
,COBIA,2023011217weS:8AM-8PM,2023112171577120230101,2023,7,48,29,12,1577120230101003,1,6.00,0.00,10,0,1,7,700,8,7,2,1,3,2,0,1,2,0,3,,91,,,,O,we,1577120230101,3,,1577120230101002,1,1,S:8AM-8PM,78259,01,,,,1436,8,3,1,168566,,,1,54,1,1,8,8,15AUG23:08:29,8835260101,,,,,,,6614.5862117,2023011217weS:8AM-8PM,,0,1577120230101003,03/03/2025
,,2023011217weS:8AM-8PM,2023112171577120230101,2023,7,12,91,12,1577120230101005,1,5.00,0.00,50,10,1,7,700,8,7,1,1,1,8,0,0,1,2,3,,91,,,,Y,we,1577120230101,3,,1577120230101005,1,1,S:8AM-8PM,32536,01,2,0,OKALOOSA,1550,8,3,1,,,,1,52,2,1,1,8,15AUG23:08:29,,,,,,,,4487.2656357,2023011217weS:8AM-8PM,,0,1577120230101005,03/03/2025
,TRIPLETAIL,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205007,1,2.00,0.00,40,5,1,7,776,8,7,2,1,1,8,0,0,2,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205007,1,3,S:8AM-8PM,34241,02,0,1,SARASOTA,1332,8,3,1,169007,,,1,46,2,1,8,8,15AUG23:08:29,8835380101,,,,,,,824.49664995,2023021237weS:8AM-8PM,,0,1583520230205007,03/03/2025
,SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205016,1,5.00,0.00,50,15,1,7,776,8,7,1,3,3,1,0,0,4,3,3,,115,,,,Y,we,1583520230205,7,,1583520230205016,1,3,S:8AM-8PM,34232,02,7,1,SARASOTA,1503,8,3,1,169189,,,1,27,1,1,2,2,15AUG23:08:29,8835430301,,,,,,,2115.3188213,2023021237weS:8AM-8PM,,0,1583520230205016,03/03/2025
,SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205017,1,5.00,0.00,0,0,1,7,776,8,7,3,0,3,2,1,1,2,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205016,1,3,S:8AM-8PM,34232,02,0,1,SARASOTA,1503,8,3,1,169189,,,2,14,1,2,8,8,15AUG23:08:29,8835430301,,,,,,,2115.3188213,2023021237weS:8AM-8PM,,0,1583520230205016,03/03/2025
,,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205018,1,1.00,,0,0,1,7,776,8,7,2,1,3,1,0,0,0,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205018,,3,S:8AM-8PM,33424,02,,,SARASOTA,1527,8,3,1,,,,1,25,2,2,8,8,15AUG23:08:29,,,,,,,,1487.7540422,2023021237weS:8AM-8PM,,0,1583520230205018,03/03/2025
,,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205019,1,1.00,,0,0,1,7,776,8,7,2,1,3,2,0,1,0,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205018,,3,S:8AM-8PM,33424,02,,,SARASOTA,1527,8,3,1,,,,1,12,2,2,8,8,15AUG23:08:29,,,,,,,,1487.7540422,2023021237weS:8AM-8PM,,0,1583520230205019,03/03/2025
,,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205020,1,1.00,,0,0,1,7,776,8,7,2,1,3,2,0,1,0,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205018,,3,S:8AM-8PM,33424,02,,,SARASOTA,1527,8,3,1,,,,1,44,2,2,8,8,15AUG23:08:29,,,,,,,,1487.7540422,2023021237weS:8AM-8PM,,0,1583520230205020,03/03/2025
,SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,81,12,1583520230205021,1,7.00,0.00,7,2,1,7,776,8,7,1,2,2,1,0,0,8,3,3,,115,,,,Y,we,1583520230205,7,,1583520230205021,1,3,S:8AM-8PM,34209,02,13,2,MANATEE,1541,8,3,1,169189,,,1,48,1,1,2,2,15AUG23:08:29,8835430301,,,,,,,2742.8836005,2023021237weS:8AM-8PM,,0,1583520230205021,03/03/2025
,SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371583520230205,2023,0,18,81,12,1583520230205022,1,3.00,0.00,1,1,1,7,776,8,7,1,1,2,1,0,0,1,1,3,,115,,,,O,we,1583520230205,7,,1583520230205022,1,3,S:8AM-8PM,46164,02,1,0,,1551,8,3,1,169189,,,1,62,1,1,1,8,15AUG23:08:29,8835430301,,,,,,,1487.7540422,2023021237weS:8AM-8PM,,0,1583520230205022,03/03/2025
,SHEEPSHEAD,2023021237weS:8AM-8PM,2023112371583520230205,2023,0,18,97,12,1583520230205023,1,3.00,0.00,0,0,1,7,776,8,7,2,1,2,2,0,1,2,0,3,,115,,,,O,we,1583520230205,7,,1583520230205022,1,3,S:8AM-8PM,46234,02,,,,1551,8,3,1,169189,,,1,58,1,1,8,8,15AUG23:08:29,8835430301,,,,,,,1487.7540422,2023021237weS:8AM-8PM,,0,1583520230205023,03/03/2025
,,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,105,12,1583520230205024,1,1.00,,0,0,1,7,776,8,7,2,1,2,1,0,0,0,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205024,,3,S:8AM-8PM,33897,02,,,POLK,1601,8,3,1,,,,1,30,2,1,8,8,15AUG23:08:29,,,,,,,,2742.8836005,2023021237weS:8AM-8PM,,0,1583520230205024,03/03/2025
,TRIPLETAIL,2023021237weS:8AM-8PM,2023112371583520230205,2023,7,12,115,12,1583520230205027,1,1.50,,20,0,1,7,776,8,7,2,1,3,1,0,0,0,0,3,,115,,,,Y,we,1583520230205,7,,1583520230205027,,3,S:8AM-8PM,34234,02,,,SARASOTA,1610,8,3,1,169007,,,1,45,2,1,8,8,15AUG23:08:29,8835380101,,,,,,,3998.0131588,2023021237weS:8AM-8PM,,0,1583520230205027,03/03/2025
,SNAPPER FAMILY,2023011287weS:8AM-8PM,2023112871586720230113,2023,7,12,17,12,1586720230113001,1,1.00,,100,6,1,7,560,8,7,2,1,3,1,0,0,0,0,3,,87,,,,Y,we,1586720230113,7,,1586720230113001,,8,S:8AM-8PM,34429,01,,,CITRUS,1419,8,3,1,168845,,,2,32,2,1,8,8,15AUG23:08:29,8835360000,,,,,,,337.21712747,2023011287weS:8AM-8PM,,0,1586720230113001,03/03/2025
,SNAPPER FAMILY,2023011287weS:8AM-8PM,2023112871586720230113,2023,0,19,31,12,1586720230113002,1,1.00,0.00,0,0,1,7,560,8,7,2,1,3,2,0,1,1,0,3,,87,,,,O,we,1586720230113,7,,1586720230113001,1,8,S:8AM-8PM,52253,01,,,,1420,8,3,1,168845,,,2,44,2,2,8,8,15AUG23:08:29,8835360000,,,,,,,337.21712747,2023011287weS:8AM-8PM,,0,1586720230113002,03/03/2025
,SNAPPER FAMILY,2023011287weS:8AM-8PM,2023112871586720230113,2023,0,19,31,12,1586720230113003,1,1.00,,0,0,1,7,560,8,7,2,1,3,2,0,1,0,0,3,,87,,,,O,we,1586720230113,7,,1586720230113001,,8,S:8AM-8PM,52253,01,,,,1420,8,3,1,168845,,,1,46,2,2,8,8,15AUG23:08:29,8835360000,,,,,,,337.21712747,2023011287weS:8AM-8PM,,0,1586720230113003,03/03/2025
,YELLOWTAIL SNAPPER,2023011287weS:8AM-8PM,2023112871586720230114,2023,6,12,86,12,1586720230114001,1,2.50,0.00,10,3,1,7,915,8,7,2,1,4,1,0,0,1,0,3,,87,,,,O,we,1586720230114,7,,1586720230114001,1,8,S:8AM-8PM,33033,01,,,MIAMI-DADE,1417,8,3,1,168907,,,1,35,2,1,8,8,15AUG23:08:29,8835360401,,,,,,,1716.5835975,2023011287weS:8AM-8PM,,0,1586720230114001,03/03/2025
,YELLOWTAIL SNAPPER,2023011287weS:8AM-8PM,2023112871586720230114,2023,6,12,86,12,1586720230114002,1,2.50,0.00,10,3,1,7,915,8,7,2,1,4,2,0,1,1,0,3,,87,,,,O,we,1586720230114,7,,1586720230114001,1,8,S:8AM-8PM,33033,01,,,MIAMI-DADE,1418,8,3,1,168907,,,1,40,2,2,8,8,15AUG23:08:29,8835360401,,,,,,,1716.5835975,2023011287weS:8AM-8PM,,0,1586720230114002,03/03/2025
,YELLOWTAIL SNAPPER,2023011287weS:8AM-8PM,2023112871586720230114,2023,6,12,86,12,1586720230114003,1,2.50,0.00,10,3,1,7,915,8,7,2,1,4,2,0,1,1,0,3,,87,,,,O,we,1586720230114,7,,1586720230114001,1,8,S:8AM-8PM,33033,01,,,MIAMI-DADE,1418,8,3,1,168907,,,1,41,2,2,8,8,15AUG23:08:29,8835360401,,,,,,,1716.5835975,2023011287weS:8AM-8PM,,0,1586720230114003,03/03/2025
,YELLOWTAIL SNAPPER,2023011287weS:8AM-8PM,2023112871586720230114,2023,6,12,86,12,1586720230114004,1,2.50,0.00,10,3,1,7,915,8,7,2,1,4,2,0,1,1,0,3,,87,,,,O,we,1586720230114,7,,1586720230114001,1,8,S:8AM-8PM,33033,01,,,MIAMI-DADE,1418,8,3,1,168907,,,1,31,2,2,8,8,15AUG23:08:29,8835360401,,,,,,,1716.5835975,2023011287weS:8AM-8PM,,0,1586720230114004,03/03/2025
,SPOTTED SEATROUT,2023021227weS:8AM-8PM,2023112271587420230219,2023,7,12,37,12,1587420230219001,1,4.00,0.00,100,12,1,7,3137,8,7,2,1,2,1,0,0,2,0,3,,37,,,,Y,we,1587420230219,1,,1587420230219001,1,2,S:8AM-8PM,32328,02,,,FRANKLIN,1125,8,3,1,169239,,,1,71,2,1,8,8,15AUG23:08:29,8835440102,,,,,,,2404.48015,2023021227weS:8AM-8PM,,0,1587420230219001,03/03/2025
,SPOTTED SEATROUT,2023021227weS:8AM-8PM,2023112271587420230219,2023,7,12,37,12,1587420230219002,1,4.00,0.00,100,12,1,7,3137,8,7,2,1,2,2,0,1,1,0,3,,37,,,,Y,we,1587420230219,1,,1587420230219001,1,2,S:8AM-8PM,32328,02,,,FRANKLIN,1126,8,3,1,169239,,,2,70,2,2,8,8,15AUG23:08:29,8835440102,,,,,,,2404.48015,2023021227weS:8AM-8PM,,0,1587420230219002,03/03/2025
,,2023021227weS:8AM-8PM,2023112271587420230219,2023,0,55,11,12,1587420230219020,1,6.00,0.00,20,10,1,7,3137,8,7,1,2,2,1,0,0,2,16,3,,37,,,,O,we,1587420230219,1,,1587420230219020,1,2,S:8AM-8PM,54622,02,16,0,,1654,8,3,1,,,,1,,2,2,2,2,15AUG23:08:29,,,,,,,,1823.9456395,2023021227weS:8AM-8PM,,0,1587420230219020,03/03/2025
,,2023021227weS:8AM-8PM,2023112271587420230219,2023,0,55,11,12,1587420230219021,1,6.00,0.00,0,0,1,7,3137,8,7,3,0,2,2,1,1,2,0,3,,37,,,,O,we,1587420230219,1,,1587420230219020,1,2,S:8AM-8PM,54622,02,,,,1654,8,3,1,,,,1,,2,2,8,8,15AUG23:08:29,,,,,,,,1823.9456395,2023021227weS:8AM-8PM,,0,1587420230219020,03/03/2025
,,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,17,12,1589220230101002,1,4.00,0.00,50,7,1,7,516,8,7,1,1,2,1,0,0,1,6,3,,17,,,,Y,we,1589220230101,7,,1589220230101002,1,2,S:8AM-8PM,34461,01,7,0,CITRUS,1312,8,3,1,,,,1,62,2,2,1,8,15AUG23:08:29,,,,,,,,5909.9678048,2023011227weS:8AM-8PM,,0,1589220230101002,03/03/2025
,,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,17,12,1589220230101003,1,4.00,0.00,10,0,1,7,516,8,7,1,1,2,2,0,1,1,1,3,,17,,,,Y,we,1589220230101,7,,1589220230101002,1,2,S:8AM-8PM,34461,01,1,0,CITRUS,1312,8,3,1,,,,2,,2,2,1,8,15AUG23:08:29,,,,,,,,5909.9678048,2023011227weS:8AM-8PM,,0,1589220230101003,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,83,12,1589220230101006,1,6.00,0.00,30,4,1,7,516,8,7,2,1,3,1,0,0,1,0,3,,17,,,,Y,we,1589220230101,7,,1589220230101006,1,2,S:8AM-8PM,32617,01,,,MARION,1434,8,3,1,169290,169239,,1,29,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,1936.6885367,2023011227weS:8AM-8PM,,0,1589220230101006,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,83,12,1589220230101007,1,6.00,0.00,12,1,1,7,516,8,7,2,1,3,2,0,1,1,0,3,,17,,,,Y,we,1589220230101,7,,1589220230101006,1,2,S:8AM-8PM,34471,01,,,MARION,1434,8,3,1,169290,169239,,1,58,2,2,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,1936.6885367,2023011227weS:8AM-8PM,,0,1589220230101007,03/03/2025
SPOTTED SEATROUT,RED DRUM,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,103,12,1589220230101016,1,8.00,0.00,100,20,1,7,516,8,7,2,1,1,8,0,0,2,0,3,,17,,,,Y,we,1589220230101,7,,1589220230101016,1,2,S:8AM-8PM,33772,01,,,PINELLAS,1542,8,3,1,169290,169239,,1,25,2,1,8,8,15AUG23:08:29,8835440901,8835440102,,,,,,1368.6671858,2023011227weS:8AM-8PM,,0,1589220230101016,03/03/2025
RED DRUM,SPOTTED SEATROUT,2023011227weS:8AM-8PM,2023112271589220230101,2023,7,12,17,12,1589220230101017,1,3.00,,200,20,1,7,516,8,7,2,1,2,1,0,0,0,0,3,,17,,,,Y,we,1589220230101,7,,1589220230101017,,2,S:8AM-8PM,34436,01,,,CITRUS,1554,8,3,1,169239,169290,,1,19,2,2,8,8,15AUG23:08:29,8835440102,8835440901,,,,,,2504.7098877,2023011227weS:8AM-8PM,,0,1589220230101017,03/03/2025
,,2023011227wdS:8AM-8PM,2023112271589220230103,2023,7,12,123,12,1589220230103003,1,2.00,0.00,12,2,1,7,1764,8,7,2,1,2,1,0,0,1,0,3,,123,,,,Y,wd,1589220230103,7,,1589220230103003,1,2,S:8AM-8PM,32348,01,,,TAYLOR,1355,8,3,1,,,,1,21,2,2,8,8,15AUG23:08:29,,,,,,,,4078.1874739,2023011227wdS:8AM-8PM,,0,1589220230103003,03/03/2025
,,2023011227wdS:8AM-8PM,2023112271589220230103,2023,7,12,123,12,1589220230103004,1,2.00,,12,2,1,7,1764,8,7,2,1,2,2,0,1,0,0,3,,123,,,,Y,wd,1589220230103,7,,1589220230103003,,2,S:8AM-8PM,32348,01,,,TAYLOR,1355,8,3,1,,,,2,33,2,2,8,8,15AUG23:08:29,,,,,,,,4078.1874739,2023011227wdS:8AM-8PM,,0,1589220230103004,03/03/2025
,SPOTTED SEATROUT,2023011227wdS:8AM-8PM,2023112271589220230103,2023,7,12,1,12,1589220230103005,1,7.00,0.00,30,6,1,7,1764,8,7,2,1,1,8,0,0,2,0,3,,123,,,,Y,wd,1589220230103,7,,1589220230103005,1,2,S:8AM-8PM,32609,01,0,2,ALACHUA,1623,8,3,1,169239,,,1,38,2,2,8,8,15AUG23:08:29,8835440102,,,,,,,8023.3753207,2023011227wdS:8AM-8PM,,0,1589220230103005,03/03/2025
RED DRUM,SPOTTED SEATROUT,2023011227wdS:8AM-8PM,2023112271589220230103,2023,7,12,123,12,1589220230103006,1,7.50,0.00,12,3,1,7,1764,8,7,2,1,2,1,0,0,1,0,3,,123,,,,Y,wd,1589220230103,7,,1589220230103006,1,2,S:8AM-8PM,32348,01,,,TAYLOR,1641,8,3,1,169239,169290,,1,50,2,1,8,8,15AUG23:08:29,8835440102,8835440901,,,,,,8023.3753207,2023011227wdS:8AM-8PM,,0,1589220230103006,03/03/2025
RED DRUM,SPOTTED SEATROUT,2023011227wdS:8AM-8PM,2023112271589220230103,2023,7,12,123,12,1589220230103007,1,7.50,0.00,12,3,1,7,1764,8,7,2,1,2,2,0,1,1,0,3,,123,,,,Y,wd,1589220230103,7,,1589220230103006,1,2,S:8AM-8PM,32348,01,,,TAYLOR,1647,8,3,1,169239,169290,,1,73,2,2,8,8,15AUG23:08:29,8835440102,8835440901,,,,,,8023.3753207,2023011227wdS:8AM-8PM,,0,1589220230103007,03/03/2025
,RED DRUM,2023011227weS:8AM-8PM,2023112271589220230108,2023,7,12,75,12,1589220230108003,1,4.00,0.00,35,0,1,7,990,8,7,2,1,4,1,0,0,1,0,3,,29,,,,Y,we,1589220230108,3,,1589220230108003,1,2,S:8AM-8PM,32626,01,,,LEVY,1419,8,3,1,169290,,,1,59,2,1,8,8,15AUG23:08:29,8835440901,,,,,,,8260.8637588,2023011227weS:8AM-8PM,,0,1589220230108003,03/03/2025
