PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200567228711we,1529820051112571334,2005,7,22,5,22,57,1334,8,7,4,5,6,0,3,0,1,1,1,0,0,1,2,2,1529820051112010,7,6,2,,,,Y,,1529820051112,,11,we,1529820051112009,1,,,ASCENSION,1300,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,,,477.37792894,200567228711we,,0,1529820051112010,8,70774,03/03/2025
,,200567228711we,1529820051112571334,2005,7,22,89,22,57,1334,8,7,4,5,6,0,2,0,1,1,1,0,0,0,3,1,1529820051112011,7,6,2,,,,Y,,1529820051112,,11,we,1529820051112011,1,,,ST CHARLES,1305,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,,,1432.1337868,200567228711we,,0,1529820051112011,8,70047,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1529820051112571334,2005,7,22,93,22,57,1334,8,7,4,5,4.5,0,1,0,1,1,1,2,0,0,2,1,1529820051112012,7,6,1,,,,Y,,1529820051112,,11,we,1529820051112012,1,1,0,ST JAMES,1310,8,1,1,8,1,1,,03JAN200608:24,8,,,,,,8835440102,8835440901,477.37792894,200567228711we,,0,1529820051112012,8,70090,03/03/2025
,SPOTTED SEATROUT,200567228711we,1529820051112571334,2005,7,22,93,22,57,1334,8,7,4,5,4.5,0,2,0,1,1,2,0,0,1,2,2,1529820051112013,7,6,2,,,,Y,,1529820051112,,11,we,1529820051112012,1,,,ST JAMES,1315,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,,477.37792894,200567228711we,,0,1529820051112013,8,70090,03/03/2025
,RED DRUM,200567228712we,1529820051204109307,2005,7,22,89,22,109,307,8,7,4,5,5,0,30,3,1,3,2,4,0,0,3,1,1529820051204001,7,6,1,,,,Y,,1529820051204,,12,we,1529820051204001,1,,,ST CHARLES,1154,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440901,,3062.4890585,200567228712we,,0,1529820051204001,8,70047,03/03/2025
,RED DRUM,200567228712we,1529820051204109307,2005,7,22,51,22,109,307,8,7,4,5,5,0,50,3,1,0,2,0,1,1,3,2,1529820051204002,7,6,3,,,,Y,,1529820051204,,12,we,1529820051204001,1,,,JEFFERSON,1206,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,3062.4890585,200567228712we,,0,1529820051204001,8,70065,03/03/2025
,RED DRUM,200567228712we,1529820051204109307,2005,7,22,51,22,109,307,8,7,4,5,5,0,12,3,1,0,2,0,1,1,3,2,1529820051204003,7,6,3,,,,Y,,1529820051204,,12,we,1529820051204001,1,,,JEFFERSON,1213,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,3062.4890585,200567228712we,,0,1529820051204001,8,70065,03/03/2025
SPOTTED SEATROUT,RED DRUM,200567228712we,1529820051204109307,2005,7,22,105,22,109,307,8,7,4,5,6,0,10,2,2,1,1,0,0,0,2,1,1529820051204004,7,6,2,,,,Y,,1529820051204,,12,we,1529820051204004,1,0,1,TANGIPAHOA,1218,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,3062.4890585,200567228712we,,0,1529820051204004,8,70401,03/03/2025
SPOTTED SEATROUT,RED DRUM,200567228712we,1529820051204109307,2005,7,22,63,22,109,307,8,7,4,5,6,0,4,2,2,1,1,0,0,1,2,2,1529820051204005,7,6,2,,,,N,,1529820051204,,12,we,1529820051204004,1,0,1,,1224,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,2439.9518839,200567228712we,,0,1529820051204005,8,70711,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,4.5,0,25,20,1,2,1,3,0,0,2,1,1529820051218001,7,6,1,,,,Y,,1529820051218,,12,we,1529820051218001,1,50,0,LAFOURCHE,1222,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218001,8,70374,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,51,22,57,1334,8,7,4,5,4.5,0,15,8,1,0,3,0,1,1,2,2,1529820051218002,7,6,3,,,,Y,,1529820051218,,12,we,1529820051218001,1,,,JEFFERSON,1230,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218001,8,70006,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,5,22,57,1334,8,7,4,5,6,0,26,0,1,2,1,15,0,0,2,1,1529820051218003,7,6,1,,,,Y,,1529820051218,,12,we,1529820051218003,1,31,0,ASCENSION,1420,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218003,8,70769,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,5,22,57,1334,8,7,4,5,6,0,5,0,1,0,1,0,1,1,2,2,1529820051218004,7,6,3,,,,Y,,1529820051218,,12,we,1529820051218003,1,,,ASCENSION,1431,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218003,8,70769,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,8.5,0,100,16,1,2,2,2,0,0,2,1,1529820051218005,7,6,1,,,,Y,,1529820051218,,12,we,1529820051218005,1,38,0,LAFOURCHE,1438,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218005,8,70394,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,8.5,0,2,0,1,0,2,0,1,1,2,2,1529820051218006,7,6,3,,,,Y,,1529820051218,,12,we,1529820051218005,1,,,LAFOURCHE,1447,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218005,8,70394,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,7,0,25,8,1,2,2,1,0,0,2,1,1529820051218007,7,6,1,,,,Y,,1529820051218,,12,we,1529820051218007,1,35,0,LAFOURCHE,1455,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218007,8,70373,03/03/2025
,SPOTTED SEATROUT,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,7,0,1,0,1,0,2,0,1,1,2,2,1529820051218008,7,6,3,,,,Y,,1529820051218,,12,we,1529820051218007,1,,,LAFOURCHE,1502,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,189.26044919,200567228712we,,0,1529820051218007,8,70373,03/03/2025
,,200567228712we,1529820051218571334,2005,7,22,57,22,57,1334,8,7,4,5,1.5,,5,1,1,1,0,0,0,0,1,8,1529820051218009,7,6,2,,,,Y,,1529820051218,,12,we,1529820051218009,,,,LAFOURCHE,1512,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,189.26044919,200567228712we,,0,1529820051218009,8,70345,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,109,22,109,244,8,7,4,5,3,,8,2,1,1,0,0,0,0,1,8,1529820051229001,7,6,2,,,,Y,,1529820051229,,12,wd,1529820051229001,,,,TERREBONNE,1143,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,8835440901,4891.2475897,200567228712wd,,0,1529820051229001,8,70360,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,57,22,109,244,8,7,4,5,3.5,0,6,2,1,2,1,5,0,0,2,1,1529820051229002,7,6,1,,,,Y,,1529820051229,,12,wd,1529820051229002,1,5,0,LAFOURCHE,1224,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229002,8,70301,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,7,22,109,244,8,7,4,5,3.5,0,4,4,1,0,1,0,1,1,2,2,1529820051229003,7,6,3,,,,Y,,1529820051229,,12,wd,1529820051229002,1,,,ASSUMPTION,1231,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229002,8,99998,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,5,22,109,244,8,7,4,5,7.5,0,10,3,1,2,1,1,0,0,2,1,1529820051229004,7,6,1,,,,Y,,1529820051229,,12,wd,1529820051229004,1,14,0,ASCENSION,1323,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229004,8,70737,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,5,22,109,244,8,7,4,5,7.5,,10,3,1,0,0,0,1,1,2,2,1529820051229005,7,6,3,,,,Y,,1529820051229,,12,wd,1529820051229004,,,,ASCENSION,1327,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229004,8,99998,03/03/2025
,,200567228712wd,1529820051229109244,2005,7,22,57,22,109,244,8,7,4,5,5,0,12,3,1,1,2,4,0,0,1,8,1529820051229006,7,6,1,,,,Y,,1529820051229,,12,wd,1529820051229006,1,14,0,LAFOURCHE,1423,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,4891.2475897,200567228712wd,,0,1529820051229006,8,70301,03/03/2025
,,200567228712wd,1529820051229109244,2005,7,22,109,22,109,244,8,7,4,5,5,0,5,0,1,1,2,0,0,0,2,1,1529820051229007,7,6,2,,,,Y,,1529820051229,,12,wd,1529820051229007,1,,,TERREBONNE,1431,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,4891.2475897,200567228712wd,,0,1529820051229007,8,70360,03/03/2025
,,200567228712wd,1529820051229109244,2005,7,22,109,22,109,244,8,7,4,5,5,0,12,0,1,1,2,0,0,1,2,2,1529820051229008,7,6,2,,,,Y,,1529820051229,,12,wd,1529820051229007,1,,,TERREBONNE,1435,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,4891.2475897,200567228712wd,,0,1529820051229008,8,70364,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,63,22,109,244,8,7,4,5,1,0,6,4,1,1,1,0,0,0,2,1,1529820051229009,7,6,2,,,,N,,1529820051229,,12,wd,1529820051229009,1,,,,1448,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,3896.9637257,200567228712wd,,0,1529820051229009,8,70726,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,63,22,109,244,8,7,4,5,1,,6,4,1,1,0,0,0,1,2,2,1529820051229010,7,6,2,,,,N,,1529820051229,,12,wd,1529820051229009,,,,,1452,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,3896.9637257,200567228712wd,,0,1529820051229010,8,70726,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,7,22,109,244,8,7,4,5,7.5,0,1,1,1,2,1,8,0,0,2,1,1529820051229011,7,6,1,,,,Y,,1529820051229,,12,wd,1529820051229011,1,3,0,ASSUMPTION,1511,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229011,8,99998,03/03/2025
,SPOTTED SEATROUT,200567228712wd,1529820051229109244,2005,7,22,7,22,109,244,8,7,4,5,7.5,0,2,1,1,0,1,0,1,1,2,2,1529820051229012,7,6,3,,,,Y,,1529820051229,,12,wd,1529820051229011,1,,,ASSUMPTION,1515,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,4891.2475897,200567228712wd,,0,1529820051229011,8,99998,03/03/2025
,,200567228712wd,153002005120151299,2005,7,22,51,22,51,299,8,7,4,5,3.5,0,3,1,1,1,2,5,0,0,1,8,1530020051201001,7,6,1,,,,Y,,1530020051201,,12,wd,1530020051201001,1,6,0,JEFFERSON,1400,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,857.80571043,200567228712wd,,0,1530020051201001,8,70072,03/03/2025
,,200567228712wd,153002005120151299,2005,7,22,51,22,51,299,8,7,4,5,4,0,5,4,1,3,2,5,0,0,3,1,1530020051201002,7,6,1,,,,Y,,1530020051201,,12,wd,1530020051201002,1,6,0,JEFFERSON,1500,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,,,857.80571043,200567228712wd,,0,1530020051201002,8,70072,03/03/2025
,,200567228712wd,153002005120151299,2005,7,22,51,22,51,299,8,7,4,5,4,0,5,4,1,0,2,0,1,1,3,2,1530020051201003,7,6,3,,,,Y,,1530020051201,,12,wd,1530020051201002,1,,,JEFFERSON,1505,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,857.80571043,200567228712wd,,0,1530020051201002,8,70072,03/03/2025
,,200567228712wd,153002005120151299,2005,7,22,51,22,51,299,8,7,4,5,4,0,5,4,1,0,2,0,1,1,3,2,1530020051201004,7,6,3,,,,Y,,1530020051201,,12,wd,1530020051201002,1,,,JEFFERSON,1510,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,857.80571043,200567228712wd,,0,1530020051201002,8,70072,03/03/2025
,,200567228712wd,153002005120151299,2005,7,22,51,22,51,299,8,7,4,5,6,0,40,10,1,1,2,1,0,0,1,8,1530020051201005,7,6,1,,,,Y,,1530020051201,,12,wd,1530020051201005,1,,,JEFFERSON,1530,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,857.80571043,200567228712wd,,0,1530020051201005,8,70072,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,5,0,24,4,1,2,1,5,0,0,2,1,1530020051204001,7,6,1,,,,Y,,1530020051204,,12,we,1530020051204001,1,1,0,JEFFERSON,1250,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,8835440901,395.58209254,200567228712we,,0,1530020051204001,8,70056,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228712we,153002005120451127,2005,7,22,87,22,51,127,8,7,4,5,5,0,4,2,2,0,1,0,1,1,2,2,1530020051204002,7,6,3,,,,Y,,1530020051204,,12,we,1530020051204001,1,,,ST BERNARD,1255,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440102,8835440901,395.58209254,200567228712we,,0,1530020051204001,8,70043,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,2,0,52,8,1,2,2,10,0,0,2,1,1530020051204003,7,6,1,,,,Y,,1530020051204,,12,we,1530020051204003,1,15,0,JEFFERSON,1335,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,,,395.58209254,200567228712we,,0,1530020051204003,8,70067,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,2,0,2,0,1,0,2,0,1,1,2,2,1530020051204004,7,6,3,,,,Y,,1530020051204,,12,we,1530020051204003,1,,,JEFFERSON,1340,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,,,395.58209254,200567228712we,,0,1530020051204003,8,70067,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,7,0,12,3,1,3,1,4,0,0,3,1,1530020051204005,7,6,1,,,,Y,,1530020051204,,12,we,1530020051204005,1,15,0,JEFFERSON,1400,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,,,395.58209254,200567228712we,,0,1530020051204005,8,70072,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,7,0,12,1,1,0,1,0,1,1,3,2,1530020051204006,7,6,3,,,,Y,,1530020051204,,12,we,1530020051204005,1,,,JEFFERSON,1405,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,395.58209254,200567228712we,,0,1530020051204005,8,70072,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,7,0,12,2,1,0,2,0,1,1,3,2,1530020051204007,7,6,3,,,,Y,,1530020051204,,12,we,1530020051204005,1,,,JEFFERSON,1410,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,395.58209254,200567228712we,,0,1530020051204005,8,70072,03/03/2025
,SPOTTED SEATROUT,200567228712we,153002005120451127,2005,7,22,89,22,51,127,8,7,4,5,4,,1,0,1,1,0,0,0,0,2,1,1530020051204008,7,6,2,,,,Y,,1530020051204,,12,we,1530020051204008,,,,ST CHARLES,1425,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440102,,395.58209254,200567228712we,,0,1530020051204008,8,70039,03/03/2025
,SPOTTED SEATROUT,200567228712we,153002005120451127,2005,7,22,51,22,51,127,8,7,4,5,4,,1,0,1,1,0,0,0,1,2,2,1530020051204009,7,6,2,,,,Y,,1530020051204,,12,we,1530020051204008,,,,JEFFERSON,1430,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440102,,395.58209254,200567228712we,,0,1530020051204009,8,70123,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,63,22,51,127,8,7,4,5,7,0,48,2,1,3,3,3,0,0,3,1,1530020051204010,7,6,1,,,,N,,1530020051204,,12,we,1530020051204010,1,,,,1505,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,,,315.16888828,200567228712we,,0,1530020051204010,8,70733,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,63,22,51,127,8,7,4,5,7,0,1,0,1,0,3,0,1,1,3,2,1530020051204011,7,6,3,,,,N,,1530020051204,,12,we,1530020051204010,1,,,,1510,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,315.16888828,200567228712we,,0,1530020051204010,8,70726,03/03/2025
,,200567228712we,153002005120451127,2005,7,22,63,22,51,127,8,7,4,5,7,0,48,2,1,0,2,0,1,1,3,2,1530020051204012,7,6,3,,,,N,,1530020051204,,12,we,1530020051204010,1,,,,1515,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,315.16888828,200567228712we,,0,1530020051204010,8,70726,03/03/2025
,,200567228712wd,15300200512087573,2005,7,22,51,22,75,73,8,7,4,5,2,0,5,0,1,1,1,1,0,0,1,8,1530020051208001,7,6,1,,,,Y,,1530020051208,,12,wd,1530020051208001,1,6,0,JEFFERSON,1255,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,2278.7164432,200567228712wd,,0,1530020051208001,8,70058,03/03/2025
,RED DRUM,200567228712wd,15300200512087573,2005,7,22,51,22,75,73,8,7,4,5,1,0,96,14,1,1,2,3,0,0,1,8,1530020051208002,7,6,1,,,,Y,,1530020051208,,12,wd,1530020051208002,1,3,0,JEFFERSON,1450,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835440901,,2278.7164432,200567228712wd,,0,1530020051208002,8,70003,03/03/2025
,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,57,22,109,325,8,7,4,5,4,0,50,8,1,2,1,10,0,0,2,1,1532220051119001,7,6,1,,,,Y,,1532220051119,,11,we,1532220051119001,1,50,0,LAFOURCHE,1120,8,1,1,2,1,2,,03JAN200608:24,8,,,,,,8835440102,,1915.3692588,200567228711we,,0,1532220051119001,8,70301,03/03/2025
,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,57,22,109,325,8,7,4,5,4,0,50,8,1,0,1,0,1,1,2,2,1532220051119002,7,6,3,,,,Y,,1532220051119,,11,we,1532220051119001,1,,,LAFOURCHE,1123,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1915.3692588,200567228711we,,0,1532220051119001,8,70301,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,109,22,109,325,8,7,4,5,6,0,100,15,1,2,1,5,0,0,2,1,1532220051119003,7,6,1,,,,Y,,1532220051119,,11,we,1532220051119003,1,8,0,TERREBONNE,1145,8,1,1,2,1,2,,03JAN200608:24,8,,,,,,8835440102,8835440901,1915.3692588,200567228711we,,0,1532220051119003,8,70360,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,109,22,109,325,8,7,4,5,6,,100,15,1,0,0,0,1,1,2,2,1532220051119004,7,6,3,,,,Y,,1532220051119,,11,we,1532220051119003,,,,TERREBONNE,1148,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,8835440901,1915.3692588,200567228711we,,0,1532220051119003,8,70360,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,6,0,15,1,1,3,0,2,0,0,3,1,1532220051119005,7,6,1,,,,N,,1532220051119,,11,we,1532220051119005,1,2,0,,1320,8,1,1,2,2,2,,03JAN200608:24,8,,,,,,8835440102,8835440901,1526.016499,200567228711we,,0,1532220051119005,8,70809,03/03/2025
,,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,6,,15,1,1,0,0,0,1,1,3,2,1532220051119006,7,6,3,,,,N,,1532220051119,,11,we,1532220051119005,,,,,1323,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,,,1526.016499,200567228711we,,0,1532220051119005,8,70809,03/03/2025
,,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,6,,15,1,1,0,0,0,1,1,3,2,1532220051119007,7,6,3,,,,N,,1532220051119,,11,we,1532220051119005,,,,,1326,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,,,1526.016499,200567228711we,,0,1532220051119005,8,70809,03/03/2025
,,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,7,0,1,1,1,1,1,1,0,0,3,1,1532220051119008,7,6,1,,,,N,,1532220051119,,11,we,1532220051119008,1,,,,1329,8,1,1,8,1,1,,03JAN200608:24,8,,,,,,,,1526.016499,200567228711we,,0,1532220051119008,8,70817,03/03/2025
,,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,7,0,1,1,1,1,1,0,0,1,3,2,1532220051119009,7,6,2,,,,N,,1532220051119,,11,we,1532220051119008,1,,,,1331,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,,,1526.016499,200567228711we,,0,1532220051119009,8,70817,03/03/2025
,,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,7,0,1,1,1,1,1,0,0,1,3,2,1532220051119010,7,6,2,,,,N,,1532220051119,,11,we,1532220051119008,1,,,,1333,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,,,1526.016499,200567228711we,,0,1532220051119010,8,70817,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,6,0,2,0,1,4,2,3,0,0,4,1,1532220051119011,7,6,1,,,,N,,1532220051119,,11,we,1532220051119011,1,8,0,,1340,8,1,1,2,2,2,,03JAN200608:24,8,,,,,,8835440102,8835440901,1526.016499,200567228711we,,0,1532220051119011,8,70809,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,63,22,109,325,8,7,4,5,6,0,2,0,1,0,1,0,1,1,4,2,1532220051119012,7,6,3,,,,N,,1532220051119,,11,we,1532220051119011,1,,,,1342,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,8835440901,1526.016499,200567228711we,,0,1532220051119011,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,33,22,109,325,8,7,4,5,6,0,5,0,1,0,1,0,1,1,4,2,1532220051119013,7,6,3,,,,N,,1532220051119,,11,we,1532220051119011,1,,,,1344,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,8835440901,1526.016499,200567228711we,,0,1532220051119011,8,70815,03/03/2025
RED DRUM,SPOTTED SEATROUT,200567228711we,1532220051119109325,2005,7,22,5,22,109,325,8,7,4,5,6,0,1,0,1,0,1,0,1,1,4,2,1532220051119014,7,6,3,,,,Y,,1532220051119,,11,we,1532220051119011,1,,,ASCENSION,1346,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,8835440901,1915.3692588,200567228711we,,0,1532220051119011,8,99998,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,5,22,109,147,8,7,4,5,3,0,50,15,1,3,1,10,0,0,3,1,1533420051110001,7,6,1,,,,Y,,1533420051110,,11,wd,1533420051110001,1,10,0,ASCENSION,1105,8,1,1,2,1,2,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110001,8,70737,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,5,22,109,147,8,7,4,5,3,0,15,3,1,0,1,0,1,1,3,2,1533420051110002,7,6,3,,,,Y,,1533420051110,,11,wd,1533420051110001,1,,,ASCENSION,1110,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110001,8,70737,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,5,22,109,147,8,7,4,5,3,0,8,3,1,0,1,0,1,1,3,2,1533420051110003,7,6,3,,,,Y,,1533420051110,,11,wd,1533420051110001,1,,,ASCENSION,1115,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110001,8,70737,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,7,22,109,147,8,7,4,5,5,0,20,9,1,1,1,8,0,0,1,8,1533420051110004,7,6,1,,,,Y,,1533420051110,,11,wd,1533420051110004,1,7,0,ASSUMPTION,1123,8,1,1,8,2,1,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110004,8,70372,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,109,22,109,147,8,7,4,5,4,0,14,5,1,1,1,0,0,0,2,1,1533420051110005,7,6,2,,,,Y,,1533420051110,,11,wd,1533420051110005,1,,,TERREBONNE,1247,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110005,8,70363,03/03/2025
,SPOTTED SEATROUT,200567228711wd,1533420051110109147,2005,7,22,109,22,109,147,8,7,4,5,4,0,10,3,1,1,1,0,0,1,2,2,1533420051110006,7,6,2,,,,Y,,1533420051110,,11,wd,1533420051110005,1,,,TERREBONNE,1250,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1976.8439833,200567228711wd,,0,1533420051110006,8,99998,03/03/2025
