PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,TSN1,TSN2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,ATLANTIC TARPON,200527123504wd,1533920050420871341,2005,6,12,93,12,87,1341,7,5,1,4,4,0,0,0,1,1,2,0,0,1,2,2,1533920050420002,7,2,2,1,,,O,1,1533920050420,,04,wd,1533920050420001,1,0,50,OKEECHOBEE,1256,8738020201,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,161116,,54.803244848,200527123504wd,,0,1533920050420002,3,34974,03/03/2025
SNOOK GENUS,RED DRUM,200527123504wd,1533920050420871341,2005,0,99,998,12,87,1341,7,5,1,4,3,0,0,0,1,1,2,0,0,0,2,1,1533920050420003,7,2,2,1,,,O,1,1533920050420,,04,wd,1533920050420003,1,,,,1310,8835440901,8835010100,4,1,1,8,2,8,,18MAY200509:49,4,,,,,169290,167643,54.803244848,200527123504wd,,0,1533920050420003,3,99997,03/03/2025
SNOOK GENUS,RED DRUM,200527123504wd,1533920050420871341,2005,0,99,998,12,87,1341,7,5,1,4,3,0,0,0,1,1,1,0,0,1,2,2,1533920050420004,7,2,2,1,,,O,1,1533920050420,,04,wd,1533920050420003,1,,,,1311,8835440901,8835010100,4,1,1,8,2,8,,18MAY200509:49,4,,,,,169290,167643,54.803244848,200527123504wd,,0,1533920050420004,3,99997,03/03/2025
,COMMON SNOOK,200527123504wd,1533920050420871341,2005,7,12,87,12,87,1341,7,5,1,4,5,0,4,3,1,2,2,2,0,0,2,1,1533920050420013,7,2,1,1,,,Y,1,1533920050420,,04,wd,1533920050420013,1,,,MONROE,1615,8835010105,,4,1,1,2,2,2,,18MAY200509:49,4,,,,,167648,,63.357550708,200527123504wd,,0,1533920050420013,3,33037,03/03/2025
,COMMON SNOOK,200527123504wd,1533920050420871341,2005,0,18,97,12,87,1341,7,5,1,4,5,0,2,2,1,0,1,0,1,1,2,2,1533920050420014,7,2,3,1,,,O,1,1533920050420,,04,wd,1533920050420013,1,,,,1616,8835010105,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,167648,,54.803244848,200527123504wd,,0,1533920050420013,3,99998,03/03/2025
,COMMON SNOOK,200527123504wd,1533920050420871341,2005,7,12,87,12,87,1341,7,5,1,4,5,0,5,2,1,1,2,1,0,0,2,1,1533920050420015,7,2,1,1,,,Y,1,1533920050420,,04,wd,1533920050420015,1,1,0,MONROE,1618,8835010105,,4,1,1,8,2,1,,18MAY200509:49,4,,,,,167648,,63.357550708,200527123504wd,,0,1533920050420015,3,33037,03/03/2025
,COMMON SNOOK,200527123504wd,1533920050420871341,2005,7,12,103,12,87,1341,7,5,1,4,5,0,35,8,1,1,2,0,0,1,2,2,1533920050420016,7,2,2,1,,,Y,1,1533920050420,,04,wd,1533920050420015,1,,,PINELLAS,1619,8835010105,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,167648,,63.357550708,200527123504wd,,0,1533920050420016,3,99998,03/03/2025
,,200527123504wd,153392005042787169,2005,7,12,57,12,87,169,7,5,1,4,5,0,35,15,1,5,3,5,0,0,5,1,1533920050427004,7,2,1,1,,,Y,1,1533920050427,,04,wd,1533920050427004,1,4,0,HILLSBOROUGH,1401,,,2,1,1,2,2,2,,18MAY200509:49,4,,,,,,,182.22773774,200527123504wd,,0,1533920050427004,3,33615,03/03/2025
,,200527123504wd,153392005042787169,2005,7,12,57,12,87,169,7,5,1,4,5,0,6,0,1,0,1,0,1,1,5,2,1533920050427005,7,2,3,1,,,Y,1,1533920050427,,04,wd,1533920050427004,1,,,HILLSBOROUGH,1402,,,2,1,1,8,2,8,,18MAY200509:49,4,,,,,,,182.22773774,200527123504wd,,0,1533920050427004,3,33567,03/03/2025
,,200527123504wd,153392005042787169,2005,7,12,57,12,87,169,7,5,1,4,5,0,96,16,1,0,1,0,1,1,5,2,1533920050427006,7,2,3,1,,,Y,1,1533920050427,,04,wd,1533920050427004,1,,,HILLSBOROUGH,1403,,,2,1,1,8,2,8,,18MAY200509:49,4,,,,,,,182.22773774,200527123504wd,,0,1533920050427004,3,33615,03/03/2025
,,200527123504wd,153392005042787169,2005,7,12,57,12,87,169,7,5,1,4,5,0,96,16,1,0,1,0,1,1,5,2,1533920050427007,7,2,3,1,,,Y,1,1533920050427,,04,wd,1533920050427004,1,,,HILLSBOROUGH,1404,,,2,1,1,8,2,8,,18MAY200509:49,4,,,,,,,182.22773774,200527123504wd,,0,1533920050427004,3,33615,03/03/2025
,,200527123504wd,153392005042787169,2005,7,12,57,12,87,169,7,5,1,4,5,0,96,16,1,0,2,0,1,1,5,2,1533920050427008,7,2,3,1,,,Y,1,1533920050427,,04,wd,1533920050427004,1,,,HILLSBOROUGH,1405,,,2,1,1,8,2,8,,18MAY200509:49,4,,,,,,,182.22773774,200527123504wd,,0,1533920050427004,3,33567,03/03/2025
SAILFISH,DOLPHIN,200527123504wd,1533920050427871983,2005,5,51,600,12,87,1983,7,5,1,4,6.5,0,0,0,1,3,1,3,0,0,3,1,1533920050427009,7,2,1,1,,,O,1,1533920050427,,04,wd,1533920050427009,1,7,0,,1459,8835290101,8850060101,2,1,1,2,2,2,,18MAY200509:49,4,,,,,168791,172488,371.7630299,200527123504wd,,0,1533920050427009,3,99998,03/03/2025
SAILFISH,DOLPHIN,200527123504wd,1533920050427871983,2005,5,51,760,12,87,1983,7,5,1,4,6.5,,0,0,1,0,0,0,1,1,3,2,1533920050427010,7,2,3,1,,,O,1,1533920050427,,04,wd,1533920050427009,,,,RICHMOND CITY,1500,8835290101,8850060101,2,1,1,8,2,8,,18MAY200509:49,4,,,,,168791,172488,371.7630299,200527123504wd,,0,1533920050427009,3,99998,03/03/2025
SAILFISH,DOLPHIN,200527123504wd,1533920050427871983,2005,7,1,101,12,87,1983,7,5,1,4,6.5,,0,0,1,0,0,0,1,1,3,2,1533920050427011,7,2,3,1,,,O,1,1533920050427,,04,wd,1533920050427009,,,,,1501,8835290101,8850060101,2,1,1,8,2,8,,18MAY200509:49,4,,,,,168791,172488,371.7630299,200527123504wd,,0,1533920050427009,3,36101,03/03/2025
BLACK GROUPER,MACKEREL GENUS,200527122504wd,153442005040821240,2005,0,26,77,12,21,240,7,5,1,4,6,0,2,1,1,3,4,11,0,0,3,1,1534420050408016,7,2,1,1,,,O,1,1534420050408,,04,wd,1534420050408016,1,1,0,,1609,8850030500,8835020502,4,1,1,2,2,2,,18MAY200509:49,4,,,,,172434,167760,157.58670024,200527122504wd,,0,1534420050408016,2,99998,03/03/2025
BLACK GROUPER,MACKEREL GENUS,200527122504wd,153442005040821240,2005,0,26,77,12,21,240,7,5,1,4,6,0,2,1,1,0,1,0,1,1,3,2,1534420050408017,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408016,1,,,,1612,8850030500,8835020502,4,1,1,8,2,8,,18MAY200509:49,4,,,,,172434,167760,157.58670024,200527122504wd,,0,1534420050408016,2,49024,03/03/2025
BLACK GROUPER,MACKEREL GENUS,200527122504wd,153442005040821240,2005,0,26,77,12,21,240,7,5,1,4,6,0,2,1,1,0,1,0,1,1,3,2,1534420050408018,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408016,1,,,,1615,8850030500,8835020502,4,1,1,8,2,8,,18MAY200509:49,4,,,,,172434,167760,157.58670024,200527122504wd,,0,1534420050408016,2,49024,03/03/2025
,MACKEREL GENUS,200527122504wd,153442005040821240,2005,0,27,123,12,21,240,7,5,1,4,2.5,0,0,0,1,6,1,6,0,0,6,1,1534420050408019,7,2,1,1,,,O,1,1534420050408,,04,wd,1534420050408019,1,6,2,,1630,8850030500,,4,1,1,2,1,2,,18MAY200509:49,4,,,,,172434,,157.58670024,200527122504wd,,0,1534420050408019,2,55117,03/03/2025
,MACKEREL GENUS,200527122504wd,153442005040821240,2005,0,55,13,12,21,240,7,5,1,4,2.5,0,0,0,1,0,1,0,1,1,6,2,1534420050408020,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408019,1,0,2,,1632,8850030500,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,172434,,157.58670024,200527122504wd,,0,1534420050408019,2,54840,03/03/2025
,KING MACKEREL,200527122504wd,153442005040821240,2005,0,19,13,12,21,240,7,5,1,4,2.5,0,40,16,1,0,1,0,1,1,6,2,1534420050408021,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408019,1,0,2,,1634,8850030501,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,172435,,157.58670024,200527122504wd,,0,1534420050408019,2,50613,03/03/2025
,KING MACKEREL,200527122504wd,153442005040821240,2005,7,12,71,12,21,240,7,5,1,4,2.5,0,6,6,1,0,1,0,1,1,6,2,1534420050408022,7,2,3,1,,,Y,1,1534420050408,,04,wd,1534420050408019,1,0,2,LEE,1636,8850030501,,4,1,1,8,1,8,,18MAY200509:49,4,,,,,172435,,131.2115221,200527122504wd,,0,1534420050408019,2,34135,03/03/2025
,KING MACKEREL,200527122504wd,153442005040821240,2005,0,54,33,12,21,240,7,5,1,4,2.5,0,10,10,1,0,1,0,1,1,6,2,1534420050408023,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408019,1,0,2,,1638,8850030501,,4,1,1,8,2,8,,18MAY200509:49,4,,,,,172435,,157.58670024,200527122504wd,,0,1534420050408019,2,26330,03/03/2025
,KING MACKEREL,200527122504wd,153442005040821240,2005,0,27,3,12,21,240,7,5,1,4,2.5,0,0,0,1,0,1,0,1,1,6,2,1534420050408024,7,2,3,1,,,O,1,1534420050408,,04,wd,1534420050408019,1,0,2,,1640,8850030501,,4,1,1,8,1,8,,18MAY200509:49,4,,,,,172435,,157.58670024,200527122504wd,,0,1534420050408019,2,99998,03/03/2025
,,200527122504wd,153442005040821240,2005,0,29,189,12,21,240,7,5,1,4,3,0,1,0,1,1,3,0,0,0,2,1,1534420050408025,7,2,2,1,,,O,1,1534420050408,,04,wd,1534420050408025,1,,,,1657,,,4,1,1,8,1,8,,18MAY200509:49,4,,,,,,,157.58670024,200527122504wd,,0,1534420050408025,2,63141,03/03/2025
,,200527122504wd,153442005040821240,2005,0,29,189,12,21,240,7,5,1,4,3,0,1,0,1,1,2,0,0,1,2,2,1534420050408026,7,2,2,1,,,O,1,1534420050408,,04,wd,1534420050408025,1,,,,1700,,,4,1,1,8,1,8,,18MAY200509:49,4,,,,,,,157.58670024,200527122504wd,,0,1534420050408026,2,63141,03/03/2025
,,200527123503wd,153462005031887303,2005,0,26,161,12,87,303,7,5,1,4,6,0,0,0,1,4,3,2,0,0,4,1,1534620050318001,7,2,1,1,,,O,1,1534620050318,,03,wd,1534620050318001,1,0,4,,1403,,,2,1,1,2,2,2,,20APR200515:29,4,,,,,,,24.050486875,200527123503wd,,0,1534620050318001,3,99998,03/03/2025
,,200527123503wd,153462005031887303,2005,0,26,161,12,87,303,7,5,1,4,6,0,0,0,1,0,3,0,1,1,4,2,1534620050318002,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318001,1,0,4,,1405,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,24.050486875,200527123503wd,,0,1534620050318001,3,99998,03/03/2025
,,200527123503wd,153462005031887303,2005,0,26,161,12,87,303,7,5,1,4,6,0,0,0,1,0,2,0,1,1,4,2,1534620050318003,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318001,1,0,4,,1407,,,2,1,1,8,1,8,,20APR200515:29,4,,,,,,,24.050486875,200527123503wd,,0,1534620050318001,3,99998,03/03/2025
,,200527123503wd,153462005031887303,2005,0,26,161,12,87,303,7,5,1,4,6,0,0,0,1,0,2,0,1,1,4,2,1534620050318004,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318001,1,0,3,,1409,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,24.050486875,200527123503wd,,0,1534620050318001,3,99998,03/03/2025
TUNA GENUS,AMBERJACK GENUS,200527123503wd,153462005031887303,2005,5,42,101,12,87,303,7,5,1,4,3,0,3,3,1,2,4,2,0,0,2,1,1534620050318005,7,2,1,1,,,O,1,1534620050318,,03,wd,1534620050318005,1,,,,1519,8835280800,8850030400,2,1,1,2,1,2,,20APR200515:29,4,,,,,168688,172418,24.050486875,200527123503wd,,0,1534620050318005,3,19134,03/03/2025
TUNA GENUS,AMBERJACK GENUS,200527123503wd,153462005031887303,2005,5,42,101,12,87,303,7,5,1,4,3,0,3,3,1,0,3,0,1,1,2,2,1534620050318006,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318005,1,,,,1521,8835280800,8850030400,2,1,1,8,2,8,,20APR200515:29,4,,,,,168688,172418,24.050486875,200527123503wd,,0,1534620050318005,3,19134,03/03/2025
COBIA,BLACK GROUPER,200527123503wd,153462005031887303,2005,6,12,109,12,87,303,7,5,1,4,6,0,105,16,1,4,4,5,0,0,4,1,1534620050318007,7,2,1,1,,,O,1,1534620050318,,03,wd,1534620050318007,1,0,7,ST JOHNS,1611,8835020502,8835260101,2,1,1,2,1,2,,20APR200515:29,4,,,,,167760,168566,24.050486875,200527123503wd,,0,1534620050318007,3,32084,03/03/2025
COBIA,BLACK GROUPER,200527123503wd,153462005031887303,2005,6,12,109,12,87,303,7,5,1,4,6,0,105,16,1,0,4,0,1,1,4,2,1534620050318008,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318007,1,0,6,ST JOHNS,1613,8835020502,8835260101,2,1,1,8,2,8,,20APR200515:29,4,,,,,167760,168566,24.050486875,200527123503wd,,0,1534620050318007,3,32084,03/03/2025
COBIA,BLACK GROUPER,200527123503wd,153462005031887303,2005,6,12,109,12,87,303,7,5,1,4,6,0,105,16,1,0,3,0,1,1,4,2,1534620050318009,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318007,1,0,6,ST JOHNS,1615,8835020502,8835260101,2,1,1,8,2,8,,20APR200515:29,4,,,,,167760,168566,24.050486875,200527123503wd,,0,1534620050318007,3,32084,03/03/2025
COBIA,BLACK GROUPER,200527123503wd,153462005031887303,2005,6,12,109,12,87,303,7,5,1,4,6,0,105,16,1,0,3,0,1,1,4,2,1534620050318010,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318007,1,0,6,ST JOHNS,1617,8835020502,8835260101,2,1,1,8,2,8,,20APR200515:29,4,,,,,167760,168566,24.050486875,200527123503wd,,0,1534620050318007,3,32084,03/03/2025
GROUPER GENUS (EPINEPHELUS),SNAPPER GENUS,200527123503wd,153462005031887303,2005,0,47,37,12,87,303,7,5,1,4,3,0,0,0,1,4,2,5,0,0,4,1,1534620050318011,7,2,1,1,,,O,1,1534620050318,,03,wd,1534620050318011,1,,,,1629,8835360100,8835020400,2,1,1,2,2,2,,20APR200515:29,4,,,,,168846,167694,24.050486875,200527123503wd,,0,1534620050318011,3,37138,03/03/2025
GROUPER GENUS (EPINEPHELUS),SNAPPER GENUS,200527123503wd,153462005031887303,2005,5,36,103,12,87,303,7,5,1,4,3,0,0,0,1,0,2,0,1,1,4,2,1534620050318012,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318011,1,,,SUFFOLK,1631,8835360100,8835020400,2,1,1,8,2,8,,20APR200515:29,4,,,,,168846,167694,24.050486875,200527123503wd,,0,1534620050318011,3,11703,03/03/2025
GROUPER GENUS (EPINEPHELUS),SNAPPER GENUS,200527123503wd,153462005031887303,2005,6,12,99,12,87,303,7,5,1,4,3,0,20,0,1,0,1,0,1,1,4,2,1534620050318013,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318011,1,0,20,PALM BEACH,1633,8835360100,8835020400,2,1,1,8,1,8,,20APR200515:29,4,,,,,168846,167694,24.050486875,200527123503wd,,0,1534620050318011,3,33412,03/03/2025
GROUPER GENUS (EPINEPHELUS),SNAPPER GENUS,200527123503wd,153462005031887303,2005,5,36,59,12,87,303,7,5,1,4,3,0,0,0,1,0,1,0,1,1,4,2,1534620050318014,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318011,1,0,20,NASSAU,1635,8835360100,8835020400,2,1,1,8,2,8,,20APR200515:29,4,,,,,168846,167694,24.050486875,200527123503wd,,0,1534620050318011,3,11783,03/03/2025
TUNA GENUS,DOLPHIN,200527123503wd,153462005031887303,2005,5,34,7,12,87,303,7,5,1,4,4,0,0,0,1,3,1,2,0,0,3,1,1534620050318019,7,2,1,1,,,O,1,1534620050318,,03,wd,1534620050318019,1,0,10,CAMDEN,1702,8835290101,8850030400,2,1,1,2,2,2,,20APR200515:29,4,,,,,168791,172418,24.050486875,200527123503wd,,0,1534620050318019,3,08003,03/03/2025
TUNA GENUS,DOLPHIN,200527123503wd,153462005031887303,2005,5,34,7,12,87,303,7,5,1,4,4,0,0,0,1,0,1,0,1,1,3,2,1534620050318020,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318019,1,0,10,CAMDEN,1704,8835290101,8850030400,2,1,1,8,2,8,,20APR200515:29,4,,,,,168791,172418,24.050486875,200527123503wd,,0,1534620050318019,3,08003,03/03/2025
TUNA GENUS,DOLPHIN,200527123503wd,153462005031887303,2005,5,34,7,12,87,303,7,5,1,4,4,0,0,0,1,0,1,0,1,1,3,2,1534620050318021,7,2,3,1,,,O,1,1534620050318,,03,wd,1534620050318019,1,0,10,CAMDEN,1706,8835290101,8850030400,2,1,1,8,2,8,,20APR200515:29,4,,,,,168791,172418,24.050486875,200527123503wd,,0,1534620050318019,3,08003,03/03/2025
,,200527123503we,153462005031987562,2005,0,27,123,12,87,562,7,5,1,4,2.5,0,0,0,1,1,6,0,0,0,2,1,1534620050319001,7,2,2,2,,,O,2,1534620050319,,03,we,1534620050319001,1,,,,1303,,,2,1,1,8,1,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319001,3,55117,03/03/2025
,,200527123503we,153462005031987562,2005,0,27,123,12,87,562,7,5,1,4,2.5,0,0,0,1,1,5,0,0,1,2,2,1534620050319002,7,2,2,2,,,O,2,1534620050319,,03,we,1534620050319001,1,,,,1305,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319002,3,55117,03/03/2025
,,200527123503we,153462005031987562,2005,5,34,23,12,87,562,7,5,1,4,2.5,0,0,0,1,3,3,4,0,0,3,1,1534620050319003,7,2,1,2,,,O,2,1534620050319,,03,we,1534620050319003,1,,,MIDDLESEX,1318,,,2,1,1,2,2,2,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319003,3,07067,03/03/2025
,,200527123503we,153462005031987562,2005,5,34,23,12,87,562,7,5,1,4,2.5,0,0,0,1,0,3,0,1,1,3,2,1534620050319004,7,2,3,2,,,O,2,1534620050319,,03,we,1534620050319003,1,,,MIDDLESEX,1320,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319003,3,07067,03/03/2025
,,200527123503we,153462005031987562,2005,5,34,29,12,87,562,7,5,1,4,2.5,0,0,0,1,0,1,0,1,1,3,2,1534620050319005,7,2,3,2,,,O,2,1534620050319,,03,we,1534620050319003,1,,,OCEAN,1322,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319003,3,99998,03/03/2025
,,200527123503we,153462005031987562,2005,5,36,103,12,87,562,7,5,1,4,6,0,0,0,1,1,3,0,0,0,2,1,1534620050319006,7,2,2,2,,,O,2,1534620050319,,03,we,1534620050319006,1,,,SUFFOLK,1513,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319006,3,11960,03/03/2025
,,200527123503we,153462005031987562,2005,5,36,103,12,87,562,7,5,1,4,6,0,0,0,1,1,3,0,0,1,2,2,1534620050319007,7,2,2,2,,,O,2,1534620050319,,03,we,1534620050319006,1,,,SUFFOLK,1515,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,122.96202754,200527123503we,,0,1534620050319007,3,11960,03/03/2025
,,200527123503wd,153462005032287925,2005,7,12,87,12,87,925,7,5,1,4,5,0,70,10,2,1,2,0,0,0,4,1,1534620050322001,7,2,2,1,,,Y,1,1534620050322,,03,wd,1534620050322001,1,,,MONROE,1529,,,4,1,1,8,1,8,,20APR200515:29,4,,,,,,,43.985584132,200527123503wd,,0,1534620050322001,3,33040,03/03/2025
,,200527123503wd,153462005032287925,2005,7,12,33,12,87,925,7,5,1,4,5,0,0,0,1,1,1,0,0,1,4,2,1534620050322002,7,2,2,1,,,Y,1,1534620050322,,03,wd,1534620050322001,1,,,ESCAMBIA,1531,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,43.985584132,200527123503wd,,0,1534620050322002,3,32507,03/03/2025
,,200527123503wd,153462005032287925,2005,7,12,33,12,87,925,7,5,1,4,5,0,0,0,1,1,1,0,0,1,4,2,1534620050322003,7,2,2,1,,,Y,1,1534620050322,,03,wd,1534620050322001,1,,,ESCAMBIA,1533,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,43.985584132,200527123503wd,,0,1534620050322003,3,32507,03/03/2025
,,200527123503wd,153462005032287925,2005,7,12,33,12,87,925,7,5,1,4,5,0,0,0,1,1,1,0,0,1,4,2,1534620050322004,7,2,2,1,,,Y,1,1534620050322,,03,wd,1534620050322001,1,,,ESCAMBIA,1535,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,43.985584132,200527123503wd,,0,1534620050322004,3,32507,03/03/2025
,KING MACKEREL,200527123503wd,153462005032287925,2005,0,27,37,12,87,925,7,5,1,4,6,0,6,6,1,2,1,1,0,0,2,1,1534620050322005,7,2,1,1,,,O,1,1534620050322,,03,wd,1534620050322005,1,,,,1619,8850030501,,4,1,1,2,1,2,,20APR200515:29,4,,,,,172435,,38.046810681,200527123503wd,,0,1534620050322005,3,99998,03/03/2025
,KING MACKEREL,200527123503wd,153462005032287925,2005,0,27,37,12,87,925,7,5,1,4,6,,6,5,1,0,0,0,1,1,2,2,1534620050322006,7,2,3,1,,,O,1,1534620050322,,03,wd,1534620050322005,,,,,1621,8850030501,,4,1,1,8,2,8,,20APR200515:29,4,,,,,172435,,38.046810681,200527123503wd,,0,1534620050322005,3,99998,03/03/2025
,,200527123503wd,153462005032287925,2005,6,12,11,12,87,925,7,5,1,4,6,0,5,1,1,2,2,1,0,0,2,1,1534620050322007,7,2,1,1,,,O,1,1534620050322,,03,wd,1534620050322007,1,0,15,BROWARD,1633,,,4,1,1,2,1,2,,20APR200515:29,4,,,,,,,38.046810681,200527123503wd,,0,1534620050322007,3,33029,03/03/2025
,,200527123503wd,153462005032287925,2005,6,12,11,12,87,925,7,5,1,4,6,0,5,1,1,0,2,0,1,1,2,2,1534620050322008,7,2,3,1,,,O,1,1534620050322,,03,wd,1534620050322007,1,0,15,BROWARD,1636,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,38.046810681,200527123503wd,,0,1534620050322007,3,33029,03/03/2025
,,200527123503wd,153462005032287925,2005,0,54,61,12,87,925,7,5,1,4,5,0,0,0,1,4,3,3,0,0,4,1,1534620050322009,7,2,1,2,,,O,2,1534620050322,,03,wd,1534620050322009,1,,,,1645,,,4,1,1,2,1,2,,20APR200515:29,4,,,,,,,66.183048605,200527123503wd,,0,1534620050322009,3,26505,03/03/2025
,,200527123503wd,153462005032287925,2005,5,42,129,12,87,925,7,5,1,4,5,0,0,0,1,0,2,0,1,1,4,2,1534620050322010,7,2,3,2,,,O,2,1534620050322,,03,wd,1534620050322009,1,,,,1648,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,66.183048605,200527123503wd,,0,1534620050322009,3,15683,03/03/2025
,,200527123503wd,153462005032287925,2005,0,54,61,12,87,925,7,5,1,4,5,0,0,0,1,0,2,0,1,1,4,2,1534620050322011,7,2,3,2,,,O,2,1534620050322,,03,wd,1534620050322009,1,,,,1650,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,66.183048605,200527123503wd,,0,1534620050322009,3,26505,03/03/2025
,,200527123503wd,153462005032287925,2005,0,54,61,12,87,925,7,5,1,4,5,0,0,0,1,0,2,0,1,1,4,2,1534620050322012,7,2,3,2,,,O,2,1534620050322,,03,wd,1534620050322009,1,,,,1652,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,66.183048605,200527123503wd,,0,1534620050322009,3,26505,03/03/2025
,,200527123503we,153462005032687243,2005,5,42,95,12,87,243,7,5,1,4,3.5,0,0,0,1,1,1,0,0,0,5,1,1534620050326004,7,2,2,1,,,O,1,1534620050326,,03,we,1534620050326004,1,,,,1208,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326004,3,18017,03/03/2025
,,200527123503we,153462005032687243,2005,5,42,95,12,87,243,7,5,1,4,3.5,0,0,0,1,1,1,0,0,1,5,2,1534620050326005,7,2,2,1,,,O,1,1534620050326,,03,we,1534620050326004,1,,,,1212,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326005,3,18017,03/03/2025
,,200527123503we,153462005032687243,2005,5,42,95,12,87,243,7,5,1,4,3.5,,0,0,1,1,0,0,0,1,5,2,1534620050326006,7,2,2,1,,,O,1,1534620050326,,03,we,1534620050326004,,,,,1216,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326006,3,18017,03/03/2025
,,200527123503we,153462005032687243,2005,5,42,95,12,87,243,7,5,1,4,3.5,,0,0,1,1,0,0,0,1,5,2,1534620050326007,7,2,2,1,,,O,1,1534620050326,,03,we,1534620050326004,,,,,1219,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326007,3,18017,03/03/2025
,,200527123503we,153462005032687243,2005,5,42,95,12,87,243,7,5,1,4,3.5,,0,0,1,1,0,0,0,1,5,2,1534620050326008,7,2,2,1,,,O,1,1534620050326,,03,we,1534620050326004,,,,,1221,,,4,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326008,3,18017,03/03/2025
,,200527123503we,153462005032687243,2005,0,99,998,12,87,243,7,5,1,4,4,0,0,0,1,4,1,2,0,0,4,1,1534620050326009,7,2,1,1,,,O,1,1534620050326,,03,we,1534620050326009,1,,,,1223,,,2,1,1,2,2,2,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326009,3,99997,03/03/2025
,,200527123503we,153462005032687243,2005,0,99,998,12,87,243,7,5,1,4,4,0,0,0,1,0,1,0,1,1,4,2,1534620050326010,7,2,3,1,,,O,1,1534620050326,,03,we,1534620050326009,1,,,,1225,,,2,1,1,8,2,8,,20APR200515:29,4,,,,,,,44.870869876,200527123503we,,0,1534620050326009,3,99997,03/03/2025
