PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201267228311we,150872012111771155,2012,7,22,51,22,71,155,1,3,4,5,1,0,15,2,1,1,1,0,0,0,,,1508720121117002,7,6,2,,,,Y,,1508720121117,,11,we,1508720121117002,2,,,JEFFERSON,,,1430,8,1,1,8,1,8,,,2,20DEC201208:16,8,,,,,,,,17659.097635,201267228311we,,0,1508720121117002,8,70056,03/03/2025
,,201267228311wd,150872012112971155,2012,7,22,51,22,71,155,1,3,4,5,4,0,0,0,1,1,1,0,0,0,,,1508720121129001,7,6,2,,,,Y,,1508720121129,,11,wd,1508720121129001,2,,,JEFFERSON,,,1300,8,1,1,8,2,8,,,1,20DEC201208:16,8,,,,,,,,3970.142406,201267228311wd,,0,1508720121129001,8,70058,03/03/2025
,,201267228311wd,150872012112971155,2012,7,22,105,22,71,155,1,3,4,5,3,0,4,3,2,1,1,1,0,0,,,1508720121129002,7,6,1,,,,Y,,1508720121129,,11,wd,1508720121129002,2,1,0,TANGIPAHOA,,,1315,8,1,1,8,1,1,,,1,20DEC201208:16,8,,,,,,,,3970.142406,201267228311wd,,0,1508720121129002,8,70446,03/03/2025
,,201267228311wd,150872012112971155,2012,7,22,71,22,71,155,1,3,4,5,3,0,150,40,1,1,1,0,0,0,,,1508720121129003,7,6,2,,,,Y,,1508720121129,,11,wd,1508720121129003,2,,,ORLEANS,,,1340,8,1,1,8,1,8,,,1,20DEC201208:16,8,,,,,,,,3970.142406,201267228311wd,,0,1508720121129003,8,70124,03/03/2025
,,201267228312we,150872012120151224,2012,7,22,51,22,51,224,1,3,4,5,1,,12,2,1,1,0,0,0,0,,,1508720121201001,7,6,2,,,,Y,,1508720121201,,12,we,1508720121201001,,,,JEFFERSON,,,1517,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,2402.3295744,201267228312we,,0,1508720121201001,8,70065,03/03/2025
,,201267228312we,150872012120151224,2012,7,22,51,22,51,224,1,3,4,5,1,,12,2,1,1,0,0,0,0,,,1508720121201002,7,6,2,,,,Y,,1508720121201,,12,we,1508720121201002,,,,JEFFERSON,,,1522,8,1,1,8,2,8,,,1,18JAN201313:39,8,,,,,,,,2402.3295744,201267228312we,,0,1508720121201002,8,70065,03/03/2025
,,201267228312we,150872012120151224,2012,7,22,51,22,51,224,1,3,4,5,1,,12,2,1,1,0,0,0,0,,,1508720121201003,7,6,2,,,,Y,,1508720121201,,12,we,1508720121201003,,,,JEFFERSON,,,1527,8,1,1,8,2,8,,,2,18JAN201313:39,8,,,,,,,,2402.3295744,201267228312we,,0,1508720121201003,8,70065,03/03/2025
,,201267228312wd,150872012120471155,2012,7,22,51,22,71,155,1,3,4,5,4,,12,6,2,1,0,0,0,0,,,1508720121204001,7,6,2,,,,Y,,1508720121204,,12,wd,1508720121204001,,,,JEFFERSON,,,1427,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,6390.7131026,201267228312wd,,0,1508720121204001,8,70123,03/03/2025
,,201267228312wd,150872012120471155,2012,7,22,51,22,71,155,1,3,4,5,4,,8,6,2,1,0,0,0,0,,,1508720121204002,7,6,2,,,,Y,,1508720121204,,12,wd,1508720121204002,,,,JEFFERSON,,,1432,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,6390.7131026,201267228312wd,,0,1508720121204002,8,70006,03/03/2025
SOUTHERN FLOUNDER,BLACK DRUM,201267228312wd,150872012121471155,2012,7,22,51,22,71,155,1,3,4,5,1.5,,7,1,2,1,0,0,0,0,,,1508720121214001,7,6,2,,,,Y,,1508720121214,,12,wd,1508720121214001,,,,JEFFERSON,169288,172738,1230,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440801,8857030304,,,,,,3363.5332119,201267228312wd,,0,1508720121214001,8,70121,03/03/2025
,,201267228311we,151612012111851222,2012,7,28,49,22,51,222,5,3,4,5,6,0,11,11,2,1,2,0,0,0,,,1516120121118001,7,6,2,,,,O,,1516120121118,,11,we,1516120121118001,2,,,,,,1330,8,1,1,8,1,8,,,1,20DEC201208:16,8,,,,,,,,995.55993051,201267228311we,,0,1516120121118001,8,39272,03/03/2025
,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,33,22,51,222,5,3,4,5,7.5,0,6,1,2,2,3,1,0,0,,,1516120121118002,7,6,1,,,,N,,1516120121118,,11,we,1516120121118002,2,2,0,,169239,,1335,8,1,1,2,1,2,,,1,20DEC201208:16,8,8835440102,,,,,,,600.15218846,201267228311we,,0,1516120121118002,8,70816,03/03/2025
,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,33,22,51,222,5,3,4,5,7.5,0,6,1,2,0,2,0,1,0,,,1516120121118003,7,6,3,,,,N,,1516120121118,,11,we,1516120121118002,2,,,,169239,,1340,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,,,,,,,600.15218846,201267228311we,,0,1516120121118002,8,70816,03/03/2025
,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,33,22,51,222,5,3,4,5,7.5,0,6,1,2,1,1,0,0,0,,,1516120121118004,7,6,2,,,,N,,1516120121118,,11,we,1516120121118004,2,,,,169239,,1345,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,,,,,,,600.15218846,201267228311we,,0,1516120121118004,8,70816,03/03/2025
,,201267228311we,151612012111851222,2012,0,5,113,22,51,222,5,3,4,5,5.5,0,15,5,2,1,3,3,0,0,,,1516120121118005,7,6,1,,,,O,,1516120121118,,11,we,1516120121118005,2,2,0,,,,1400,8,1,1,8,1,1,,,1,20DEC201208:16,8,,,,,,,,995.55993051,201267228311we,,0,1516120121118005,8,71953,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,33,22,51,222,5,3,4,5,7,0,14,6,2,2,2,2,0,0,,,1516120121118006,7,6,1,,,,N,,1516120121118,,11,we,1516120121118006,2,6,0,,169239,169290,1430,8,1,1,2,1,2,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,600.15218846,201267228311we,,0,1516120121118006,8,70816,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,53,22,51,222,5,3,4,5,7,0,14,2,2,0,1,0,1,0,,,1516120121118007,7,6,3,,,,Y,,1516120121118,,11,we,1516120121118006,2,,,JEFFERSON DAVIS,169239,169290,1435,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,407.76910402,201267228311we,,0,1516120121118006,8,99998,03/03/2025
,,201267228311we,151612012111851222,2012,7,22,5,22,51,222,5,3,4,5,3.5,0,0,0,2,2,1,6,0,0,,,1516120121118008,7,6,1,,,,Y,,1516120121118,,11,we,1516120121118008,2,8,0,ASCENSION,,,1440,8,1,1,2,1,2,,,1,20DEC201208:16,8,,,,,,,,407.76910402,201267228311we,,0,1516120121118008,8,70737,03/03/2025
,,201267228311we,151612012111851222,2012,7,22,5,22,51,222,5,3,4,5,3.5,0,0,0,2,0,1,0,1,0,,,1516120121118009,7,6,3,,,,Y,,1516120121118,,11,we,1516120121118008,2,,,ASCENSION,,,1445,8,1,1,8,2,8,,,1,20DEC201208:16,8,,,,,,,,407.76910402,201267228311we,,0,1516120121118008,8,70737,03/03/2025
,,201267228311we,151612012111851222,2012,7,22,71,22,51,222,5,3,4,5,3,0,35,5,2,1,0,5,0,0,,,1516120121118010,7,6,1,,,,Y,,1516120121118,,11,we,1516120121118010,2,1,0,ORLEANS,,,1510,8,1,1,8,1,1,,,1,20DEC201208:16,8,,,,,,,,407.76910402,201267228311we,,0,1516120121118010,8,70131,03/03/2025
SPOTTED SEATROUT,RED DRUM,201267228311we,151612012111851222,2012,7,22,87,22,51,222,5,3,4,5,9,0,50,8,2,1,2,3,0,0,,,1516120121118011,7,6,1,,,,Y,,1516120121118,,11,we,1516120121118011,2,1,0,ST BERNARD,169290,169239,1600,8,1,1,8,1,1,,,1,20DEC201208:16,8,8835440901,8835440102,,,,,,407.76910402,201267228311we,,0,1516120121118011,8,99998,03/03/2025
,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,71,22,51,222,5,3,4,5,5,1,100,15,2,2,2,4,0,0,,,1516120121118012,7,6,1,,,,Y,,1516120121118,,11,we,1516120121118012,2,11,0,ORLEANS,169239,,1615,8,1,1,2,1,2,,,1,20DEC201208:16,8,8835440102,,,,,,,407.76910402,201267228311we,,0,1516120121118012,8,70119,03/03/2025
,SPOTTED SEATROUT,201267228311we,151612012111851222,2012,7,22,71,22,51,222,5,3,4,5,5,1,100,15,2,0,1,0,1,0,,,1516120121118013,7,6,3,,,,Y,,1516120121118,,11,we,1516120121118012,2,,,ORLEANS,169239,,1620,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,,,,,,,407.76910402,201267228311we,,0,1516120121118012,8,70119,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311wd,151612012112357231,2012,7,22,89,22,57,231,5,3,4,5,3.5,0,1,0,2,1,1,1,0,0,,,1516120121123001,7,6,1,,,,Y,,1516120121123,,11,wd,1516120121123001,2,1,0,ST CHARLES,169239,169290,1300,8,1,1,8,1,1,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,839.91754709,201267228311wd,,0,1516120121123001,8,70087,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311wd,151612012112357231,2012,7,22,89,22,57,231,5,3,4,5,3.5,0,1,0,2,1,1,0,0,0,,,1516120121123002,7,6,2,,,,Y,,1516120121123,,11,wd,1516120121123002,2,,,ST CHARLES,169239,169290,1305,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,839.91754709,201267228311wd,,0,1516120121123002,8,70087,03/03/2025
,,201267228311wd,151612012112351222,2012,7,22,95,22,51,222,5,3,4,5,1,0,10,1,2,1,0,0,0,0,,,1516120121123003,7,6,2,,,,Y,,1516120121123,,11,wd,1516120121123003,,,,ST JOHN THE BAPTIST,,,1310,8,1,1,8,1,8,,,2,20DEC201208:16,8,,,,,,,,889.05766888,201267228311wd,,0,1516120121123003,8,70068,03/03/2025
,,201267228311wd,151612012112351222,2012,7,22,63,22,51,222,5,3,4,5,2,0,2,1,2,2,1,2,0,0,,,1516120121123004,7,6,1,,,,N,,1516120121123,,11,wd,1516120121123004,2,1,0,,,,1330,8,1,1,2,1,2,,,1,20DEC201208:16,8,,,,,,,,1308.5098905,201267228311wd,,0,1516120121123004,8,70754,03/03/2025
,,201267228311wd,151612012112351222,2012,7,22,63,22,51,222,5,3,4,5,2,0,3,2,2,0,0,0,1,0,,,1516120121123005,7,6,3,,,,N,,1516120121123,,11,wd,1516120121123004,,,,,,,1335,8,1,1,8,2,8,,,1,20DEC201208:16,8,,,,,,,,1308.5098905,201267228311wd,,0,1516120121123004,8,70754,03/03/2025
,,201267228311wd,151612012112351222,2012,7,22,51,22,51,222,5,3,4,5,7,0,0,0,2,1,2,2,0,0,,,1516120121123006,7,6,1,,,,Y,,1516120121123,,11,wd,1516120121123006,2,1,0,JEFFERSON,,,1400,8,1,1,8,1,1,,,1,20DEC201208:16,8,,,,,,,,889.05766888,201267228311wd,,0,1516120121123006,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311wd,151612012112351222,2012,7,22,51,22,51,222,5,3,4,5,3,0,2,1,2,3,2,6,0,0,,,1516120121123007,7,6,1,,,,Y,,1516120121123,,11,wd,1516120121123007,2,1,0,JEFFERSON,169239,169290,1430,8,1,1,2,2,2,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,889.05766888,201267228311wd,,0,1516120121123007,8,70065,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311wd,151612012112351222,2012,7,22,51,22,51,222,5,3,4,5,3,0,2,1,2,0,1,0,1,0,,,1516120121123008,7,6,3,,,,Y,,1516120121123,,11,wd,1516120121123007,2,,,JEFFERSON,169239,169290,1435,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,889.05766888,201267228311wd,,0,1516120121123007,8,70065,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228311wd,151612012112351222,2012,7,22,51,22,51,222,5,3,4,5,3,0,2,1,2,0,1,0,1,0,,,1516120121123009,7,6,3,,,,Y,,1516120121123,,11,wd,1516120121123007,2,,,JEFFERSON,169239,169290,1440,8,1,1,8,2,8,,,1,20DEC201208:16,8,8835440102,8835440901,,,,,,889.05766888,201267228311wd,,0,1516120121123007,8,70065,03/03/2025
,RED DRUM,201267228311wd,151612012112351222,2012,7,22,5,22,51,222,5,3,4,5,3,0,25,10,2,1,1,1,0,0,,,1516120121123010,7,6,1,,,,Y,,1516120121123,,11,wd,1516120121123010,2,,,ASCENSION,169290,,1500,8,1,1,8,1,1,,,1,20DEC201208:16,8,8835440901,,,,,,,889.05766888,201267228311wd,,0,1516120121123010,8,70737,03/03/2025
SPOTTED SEATROUT,RED DRUM,201267228311wd,151612012112357231,2012,7,22,57,22,57,231,5,3,4,5,2,0,3,0,2,2,2,2,0,0,,,1516120121123011,7,6,1,,,,Y,,1516120121123,,11,wd,1516120121123011,2,,,LAFOURCHE,169290,169239,1615,8,1,1,2,1,2,,,1,20DEC201208:16,8,8835440901,8835440102,,,,,,839.91754709,201267228311wd,,0,1516120121123011,8,70373,03/03/2025
SPOTTED SEATROUT,RED DRUM,201267228311wd,151612012112357231,2012,7,22,57,22,57,231,5,3,4,5,2,0,3,0,2,0,1,0,1,0,,,1516120121123012,7,6,3,,,,Y,,1516120121123,,11,wd,1516120121123011,2,,,LAFOURCHE,169290,169239,1626,8,1,1,8,1,8,,,1,20DEC201208:16,8,8835440901,8835440102,,,,,,839.91754709,201267228311wd,,0,1516120121123011,8,70373,03/03/2025
,,201267228312we,151612012120951150,2012,0,40,89,22,51,150,1,3,4,5,5,,3,3,2,1,0,0,0,0,,,1516120121209001,7,6,2,,,,O,,1516120121209,,12,we,1516120121209001,,,,,,,1300,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,1043.5184674,201267228312we,,0,1516120121209001,8,74766,03/03/2025
,,201267228312we,151612012120951150,2012,0,40,89,22,51,150,1,3,4,5,5,,3,3,2,1,0,0,0,0,,,1516120121209002,7,6,2,,,,O,,1516120121209,,12,we,1516120121209002,,,,,,,1305,8,1,1,8,2,8,,,1,18JAN201313:39,8,,,,,,,,1043.5184674,201267228312we,,0,1516120121209002,8,74766,03/03/2025
,,201267228312we,151612012120951150,2012,7,22,87,22,51,150,1,3,4,5,2,,100,16,2,1,0,0,0,0,,,1516120121209003,7,6,2,,,,Y,,1516120121209,,12,we,1516120121209003,,,,ST BERNARD,,,1415,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,427.41233092,201267228312we,,0,1516120121209003,8,70032,03/03/2025
,RED DRUM,201267228312we,151612012120951150,2012,7,22,33,22,51,150,1,3,4,5,2,,2,0,2,1,0,0,0,0,,,1516120121209004,7,6,2,,,,N,,1516120121209,,12,we,1516120121209004,,,,,169290,,1430,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440901,,,,,,,629.06297521,201267228312we,,0,1516120121209004,8,70815,03/03/2025
,RED DRUM,201267228312we,151612012120951150,2012,7,22,33,22,51,150,1,3,4,5,2,,2,0,2,1,0,0,0,0,,,1516120121209005,7,6,2,,,,N,,1516120121209,,12,we,1516120121209005,,,,,169290,,1435,8,1,1,8,2,8,,,1,18JAN201313:39,8,8835440901,,,,,,,629.06297521,201267228312we,,0,1516120121209005,8,70815,03/03/2025
,RED DRUM,201267228312we,151662012120157231,2012,7,22,57,22,57,231,5,3,4,5,4.5,0,0,0,1,1,3,0,0,0,,,1516620121201001,7,6,2,,,,Y,,1516620121201,,12,we,1516620121201001,2,,,LAFOURCHE,169290,,1035,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440901,,,,,,,297.61283234,201267228312we,,0,1516620121201001,8,70301,03/03/2025
,RED DRUM,201267228312we,151662012120157231,2012,7,22,57,22,57,231,5,3,4,5,4.5,0,0,0,1,1,1,0,0,0,,,1516620121201002,7,6,2,,,,Y,,1516620121201,,12,we,1516620121201002,2,,,LAFOURCHE,169290,,1040,8,1,1,8,2,8,,,2,18JAN201313:39,8,8835440901,,,,,,,297.61283234,201267228312we,,0,1516620121201002,8,70301,03/03/2025
,RED DRUM,201267228312we,151662012120157231,2012,7,22,57,22,57,231,5,3,4,5,4.5,0,0,0,2,1,2,0,0,0,,,1516620121201003,7,6,2,,,,Y,,1516620121201,,12,we,1516620121201003,2,,,LAFOURCHE,169290,,1045,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440901,,,,,,,297.61283234,201267228312we,,0,1516620121201003,8,70374,03/03/2025
,SPOTTED SEATROUT,201267228312we,151662012120157231,2012,7,22,51,22,57,231,5,3,4,5,7,4,50,8,1,1,2,1,0,0,,,1516620121201004,7,6,1,,,,Y,,1516620121201,,12,we,1516620121201004,2,,,JEFFERSON,169239,,1315,8,1,1,8,1,1,,,1,18JAN201313:39,8,8835440102,,,,,,,297.61283234,201267228312we,,0,1516620121201004,8,70072,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228312we,151662012120157231,2012,7,22,33,22,57,231,5,3,4,5,4,2,3,1,2,1,2,0,0,0,,,1516620121201005,7,6,2,,,,N,,1516620121201,,12,we,1516620121201005,2,0,1,,169239,169290,1340,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440102,8835440901,,,,,,438.02483042,201267228312we,,0,1516620121201005,8,70810,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228312we,151662012120157231,2012,7,22,33,22,57,231,5,3,4,5,4,2,1,1,2,1,0,0,0,0,,,1516620121201006,7,6,2,,,,N,,1516620121201,,12,we,1516620121201006,,,,,169239,169290,1345,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440102,8835440901,,,,,,438.02483042,201267228312we,,0,1516620121201006,8,70810,03/03/2025
,,201267228312we,151662012120251222,2012,7,22,29,22,51,222,5,3,4,5,3,0,0,0,1,1,0,0,0,0,,,1516620121202001,7,6,2,,,,N,,1516620121202,,12,we,1516620121202001,,,,,,,1125,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,305.03380824,201267228312we,,0,1516620121202001,8,71373,03/03/2025
,SPOTTED SEATROUT,201267228312we,151662012120251222,2012,7,22,43,22,51,222,5,3,4,5,1.5,0,70,35,1,1,1,1,0,0,,,1516620121202002,7,6,1,,,,N,,1516620121202,,12,we,1516620121202002,2,3,0,,169239,,1200,8,1,1,8,1,1,,,2,18JAN201313:39,8,8835440102,,,,,,,305.03380824,201267228312we,,0,1516620121202002,8,71454,03/03/2025
,SPOTTED SEATROUT,201267228312we,151662012120251222,2012,7,22,79,22,51,222,5,3,4,5,1.5,0,70,35,1,1,1,1,0,0,,,1516620121202003,7,6,1,,,,N,,1516620121202,,12,we,1516620121202003,2,1,0,,169239,,1205,8,1,1,8,1,1,,,2,18JAN201313:39,8,8835440102,,,,,,,305.03380824,201267228312we,,0,1516620121202003,8,71360,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228312we,151662012120251222,2012,7,22,89,22,51,222,5,3,4,5,7.5,0,22,8,2,1,2,4,0,0,,,1516620121202004,7,6,1,,,,Y,,1516620121202,,12,we,1516620121202004,2,,,ST CHARLES,169239,169290,1335,8,1,1,8,1,1,,,1,18JAN201313:39,8,8835440102,8835440901,,,,,,207.25303527,201267228312we,,0,1516620121202004,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228312we,151662012120251222,2012,7,22,89,22,51,222,5,3,4,5,7.5,0,3,1,1,1,3,3,0,0,,,1516620121202005,7,6,1,,,,Y,,1516620121202,,12,we,1516620121202005,2,1,0,ST CHARLES,169239,169290,1340,8,1,1,8,1,1,,,1,18JAN201313:39,8,8835440102,8835440901,,,,,,207.25303527,201267228312we,,0,1516620121202005,8,70047,03/03/2025
RED DRUM,SPOTTED SEATROUT,201267228312we,151662012120251222,2012,7,22,89,22,51,222,5,3,4,5,7.5,0,2,0,1,1,2,3,0,0,,,1516620121202006,7,6,1,,,,Y,,1516620121202,,12,we,1516620121202006,2,2,0,ST CHARLES,169239,169290,1350,8,1,1,8,1,1,,,1,18JAN201313:39,8,8835440102,8835440901,,,,,,207.25303527,201267228312we,,0,1516620121202006,8,70047,03/03/2025
,,201267228312we,151662012120951222,2012,7,22,51,22,51,222,5,3,4,5,2.5,0,25,6,2,1,2,0,0,0,,,1516620121209001,7,6,2,,,,Y,,1516620121209,,12,we,1516620121209001,2,,,JEFFERSON,,,1230,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,621.75910581,201267228312we,,0,1516620121209001,8,70358,03/03/2025
,,201267228312we,151662012120951222,2012,7,22,89,22,51,222,5,3,4,5,2.5,0,7,3,1,1,0,0,0,0,,,1516620121209002,7,6,2,,,,Y,,1516620121209,,12,we,1516620121209002,,,,ST CHARLES,,,1235,8,1,1,8,1,8,,,1,18JAN201313:39,8,,,,,,,,621.75910581,201267228312we,,0,1516620121209002,8,70030,03/03/2025
,BLACK DRUM,201267228312we,152052012120171155,2012,7,22,51,22,71,155,1,3,4,5,2,,54,8,1,1,0,0,0,0,,,1520520121201001,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201001,,,,JEFFERSON,169288,,1051,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440801,,,,,,,4553.6237866,201267228312we,,0,1520520121201001,8,70003,03/03/2025
RED DRUM,BLACK DRUM,201267228312we,152052012120171155,2012,7,22,51,22,71,155,1,3,4,5,5,0,200,30,1,1,2,0,0,0,,,1520520121201002,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201002,2,,,JEFFERSON,169288,169290,1101,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440801,8835440901,,,,,,4553.6237866,201267228312we,,0,1520520121201002,8,70001,03/03/2025
RED DRUM,BLACK DRUM,201267228312we,152052012120171155,2012,7,22,51,22,71,155,1,3,4,5,5,0,24,4,1,1,3,0,0,0,,,1520520121201003,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201003,2,,,JEFFERSON,169288,169290,1106,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440801,8835440901,,,,,,4553.6237866,201267228312we,,0,1520520121201003,8,70002,03/03/2025
RED DRUM,BLACK DRUM,201267228312we,152052012120171155,2012,7,22,89,22,71,155,1,3,4,5,2.5,0,17,0,1,1,1,0,0,0,,,1520520121201004,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201004,2,,,ST CHARLES,169288,169290,1205,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440801,8835440901,,,,,,4553.6237866,201267228312we,,0,1520520121201004,8,70087,03/03/2025
,SPOTTED SEATROUT,201267228312we,152052012120171155,2012,7,22,51,22,71,155,1,3,4,5,6,,70,12,1,1,0,0,0,0,,,1520520121201005,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201005,,,,JEFFERSON,169239,,1230,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440102,,,,,,,4553.6237866,201267228312we,,0,1520520121201005,8,70058,03/03/2025
,SPOTTED SEATROUT,201267228312we,152052012120171155,2012,7,22,51,22,71,155,1,3,4,5,6,,70,12,1,1,0,0,0,0,,,1520520121201006,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201006,,,,JEFFERSON,169239,,1235,8,1,1,8,2,8,,,1,18JAN201313:39,8,8835440102,,,,,,,4553.6237866,201267228312we,,0,1520520121201006,8,70058,03/03/2025
SPOTTED SEATROUT,RED DRUM,201267228312we,152052012120171306,2012,7,22,71,22,71,306,1,3,4,5,4.5,,54,8,1,1,0,0,0,0,,,1520520121201007,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201007,,,,ORLEANS,169290,169239,1400,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835440901,8835440102,,,,,,25418.390119,201267228312we,,0,1520520121201007,8,70117,03/03/2025
SPOTTED SEATROUT,RED DRUM,201267228312we,152052012120171306,2012,7,22,71,22,71,306,1,3,4,5,4.5,,4,0,1,1,0,0,0,0,,,1520520121201008,7,6,2,,,,Y,,1520520121201,,12,we,1520520121201008,,,,ORLEANS,169290,169239,1410,8,1,1,8,2,8,,,1,18JAN201313:39,8,8835440901,8835440102,,,,,,25418.390119,201267228312we,,0,1520520121201008,8,99998,03/03/2025
,RED DRUM,201267228312we,152222012120151151,2012,7,22,45,22,51,151,1,3,4,5,2,,0,0,1,1,0,0,0,0,,,1522220121201001,7,6,2,,,,Y,,1522220121201,,12,we,1522220121201001,,,,IBERIA,169290,,1143,8,1,1,8,2,8,,,1,18JAN201313:39,8,8835440901,,,,,,,1313.2870915,201267228312we,,0,1522220121201001,8,70563,03/03/2025
,RED DRUM,201267228312we,152222012120151151,2012,7,22,45,22,51,151,1,3,4,5,2,0,0,0,1,1,1,0,0,0,,,1522220121201002,7,6,2,,,,Y,,1522220121201,,12,we,1522220121201002,2,,,IBERIA,169290,,1145,8,1,1,8,2,8,,,1,18JAN201313:39,8,8835440901,,,,,,,1313.2870915,201267228312we,,0,1522220121201002,8,70563,03/03/2025
,SHEEPSHEAD,201267228312we,152222012120151150,2012,0,26,55,22,51,150,1,3,4,5,2.5,0,100,1,1,1,1,0,0,0,,,1522220121201003,7,6,2,,,,O,,1522220121201,,12,we,1522220121201003,2,,,,169189,,1235,8,1,1,8,1,8,,,1,18JAN201313:39,8,8835430301,,,,,,,2029.0636866,201267228312we,,0,1522220121201003,8,49685,03/03/2025
,,201267228312wd,152222012122751151,2012,7,22,51,22,51,151,1,3,4,5,0.5,,20,2,2,1,0,0,0,0,,,1522220121227001,7,6,2,,,,Y,,1522220121227,,12,wd,1522220121227001,,,,JEFFERSON,,,1235,8,1,1,8,2,8,,,1,18JAN201313:39,8,,,,,,,,3726.6529173,201267228312wd,,0,1522220121227001,8,70002,03/03/2025
,,201267228311we,15233201211251093142,2012,7,22,109,22,109,3142,2,3,4,5,1.5,0,2,2,2,2,0,6,0,0,,,1523320121125001,7,6,1,,,,Y,,1523320121125,,11,we,1523320121125001,2,4,0,TERREBONNE,,,1451,8,1,1,2,2,2,,,2,20DEC201208:16,8,,,,,,,,5630.9055941,201267228311we,,0,1523320121125001,8,70344,03/03/2025
,,201267228311we,15233201211251093142,2012,7,22,109,22,109,3142,2,3,4,5,1.5,,2,2,2,0,0,0,1,0,,,1523320121125002,7,6,3,,,,Y,,1523320121125,,11,we,1523320121125001,,,,TERREBONNE,,,1456,8,1,1,8,2,8,,,2,20DEC201208:16,8,,,,,,,,5630.9055941,201267228311we,,0,1523320121125001,8,70344,03/03/2025
