PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SHEEPSHEAD,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,3.5,,6,6,1,1,0,0,0,0,1,8,1528220090106017,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106017,,,,HILLSBOROUGH,1354,169189,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835430301,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106017,8,33570,03/03/2025
,SPOTTED SEATROUT,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,4.5,0,100,20,1,2,1,1,0,0,2,1,1528220090106018,7,1,1,,,,Y,,1528220090106,,01,wd,1528220090106018,1,4,0,HILLSBOROUGH,1400,169239,0,8,1,1,2,2,2,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106018,8,33568,03/03/2025
,SPOTTED SEATROUT,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,4.5,0,100,20,1,0,1,0,1,1,2,2,1528220090106019,7,1,3,,,,Y,,1528220090106,,01,wd,1528220090106018,1,,,HILLSBOROUGH,1402,169239,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106018,8,33568,03/03/2025
,SEA BASS FAMILY,200917128701wd,152822009010657526,2009,6,12,97,12,57,526,8,7,K,5,4.5,0,30,3,1,1,1,0,0,0,2,1,1528220090106020,7,1,2,,,,O,,1528220090106,,01,wd,1528220090106020,1,,,OSCEOLA,1405,167674,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,4309.7338166,200917128701wd,,0,1528220090106020,8,99998,03/03/2025
,SEA BASS FAMILY,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,4.5,,30,3,1,1,0,0,0,1,2,2,1528220090106021,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106020,,,,HILLSBOROUGH,1407,167674,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106021,8,33598,03/03/2025
RED DRUM,COMMON SNOOK,200917128701wd,152822009010657526,2009,7,12,105,12,57,526,8,7,K,5,6,0,20,3,1,1,2,0,0,0,3,1,1528220090106022,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106022,1,,,POLK,1415,167648,169290,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835010105,8835440901,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106022,8,33809,03/03/2025
RED DRUM,COMMON SNOOK,200917128701wd,152822009010657526,2009,7,12,105,12,57,526,8,7,K,5,6,0,20,3,1,1,2,0,0,1,3,2,1528220090106023,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106022,1,,,POLK,1417,167648,169290,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835010105,8835440901,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106023,8,33811,03/03/2025
RED DRUM,COMMON SNOOK,200917128701wd,152822009010657526,2009,7,12,105,12,57,526,8,7,K,5,6,0,2,1,1,1,2,0,0,1,3,2,1528220090106024,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106022,1,,,POLK,1419,167648,169290,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835010105,8835440901,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106024,8,33811,03/03/2025
,SPOTTED SEATROUT,200917128701wd,152822009010657526,2009,0,26,155,12,57,526,8,7,K,5,3,0,2,2,1,1,1,0,0,0,2,1,1528220090106025,7,1,2,,,,O,,1528220090106,,01,wd,1528220090106025,1,,,,1430,169239,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,4309.7338166,200917128701wd,,0,1528220090106025,8,48817,03/03/2025
,SPOTTED SEATROUT,200917128701wd,152822009010657526,2009,0,26,155,12,57,526,8,7,K,5,3,0,2,2,1,1,1,0,0,1,2,2,1528220090106026,7,1,2,,,,O,,1528220090106,,01,wd,1528220090106025,1,,,,1432,169239,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,4309.7338166,200917128701wd,,0,1528220090106026,8,48817,03/03/2025
,SPOTTED SEATROUT,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,5,0,100,15,1,1,1,0,0,0,1,8,1528220090106027,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106027,1,,,HILLSBOROUGH,1440,169239,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106027,8,99998,03/03/2025
,,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,5,0,4,4,1,1,1,0,0,0,3,1,1528220090106028,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106028,1,,,HILLSBOROUGH,1445,0,0,8,1,1,8,1,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106028,8,33548,03/03/2025
,,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,5,,4,4,1,1,0,0,0,1,3,2,1528220090106029,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106028,,,,HILLSBOROUGH,1447,0,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106029,8,33598,03/03/2025
,,200917128701wd,152822009010657526,2009,7,12,57,12,57,526,8,7,K,5,5,,4,4,1,1,0,0,0,1,3,2,1528220090106030,7,1,2,,,,Y,,1528220090106,,01,wd,1528220090106028,,,,HILLSBOROUGH,1449,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,3568.2202277,200917128701wd,,0,1528220090106030,8,33598,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,81,12,57,526,8,7,K,5,4,0,4,4,1,1,1,0,0,0,2,1,1528220090110001,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110001,1,,,MANATEE,1305,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110001,8,34219,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,81,12,57,526,8,7,K,5,4,0,1,1,1,1,1,0,0,1,2,2,1528220090110002,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110001,1,,,MANATEE,1307,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110002,8,34219,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,0,30,8,1,1,1,0,0,0,4,1,1528220090110003,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110003,1,,,HILLSBOROUGH,1310,167674,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110003,8,33617,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,0,30,8,1,1,1,0,0,1,4,2,1528220090110004,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110003,1,,,HILLSBOROUGH,1312,167674,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110004,8,33617,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011057526,2009,7,12,103,12,57,526,8,7,K,5,5,0,10,0,1,1,1,0,0,1,4,2,1528220090110005,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110003,1,,,PINELLAS,1314,167674,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110005,8,34695,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011057526,2009,7,12,103,12,57,526,8,7,K,5,5,0,10,0,1,1,1,0,0,1,4,2,1528220090110006,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110003,1,,,PINELLAS,1316,167674,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110006,8,34695,03/03/2025
,RED DRUM,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,7,0,200,20,1,1,2,0,0,0,1,8,1528220090110007,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110007,1,,,HILLSBOROUGH,1319,169290,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440901,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110007,8,33572,03/03/2025
,RED DRUM,200917128701we,152822009011057526,2009,7,12,105,12,57,526,8,7,K,5,7,0,150,30,1,1,1,0,0,0,1,8,1528220090110008,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110008,1,,,POLK,1321,169290,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440901,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110008,8,33809,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,,24,3,1,1,0,0,0,0,2,1,1528220090110009,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110009,,,,HILLSBOROUGH,1323,0,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110009,8,33511,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,,24,3,1,1,0,0,0,1,2,2,1528220090110010,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110009,,,,HILLSBOROUGH,1325,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110010,8,33511,03/03/2025
,RED DRUM,200917128701we,152822009011057526,2009,7,12,105,12,57,526,8,7,K,5,5,,50,8,1,1,0,0,0,0,1,8,1528220090110011,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110011,,,,POLK,1326,169290,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440901,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110011,8,33868,03/03/2025
,SPOTTED SEATROUT,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,4,0,50,10,1,1,2,3,0,0,1,8,1528220090110012,7,1,1,,,,Y,,1528220090110,,01,we,1528220090110012,1,2,0,HILLSBOROUGH,1328,169239,0,8,1,1,8,1,1,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110012,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200917128701we,152822009011057526,2009,7,12,81,12,57,526,8,7,K,5,2,0,998,98,1,1,1,0,0,0,2,1,1528220090110013,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110013,1,,,MANATEE,1331,169290,169239,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835440901,8835440102,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110013,8,34221,03/03/2025
SPOTTED SEATROUT,RED DRUM,200917128701we,152822009011057526,2009,7,12,81,12,57,526,8,7,K,5,2,,998,98,1,1,0,0,0,1,2,2,1528220090110014,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110013,,,,MANATEE,1333,169290,169239,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835440901,8835440102,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110014,8,34221,03/03/2025
,GAG,200917128701we,152822009011057526,2009,7,12,105,12,57,526,8,7,K,5,5,0,8,4,1,2,0,4,0,0,2,1,1528220090110015,7,1,1,,,,Y,,1528220090110,,01,we,1528220090110015,1,2,0,POLK,1336,167759,0,8,1,1,2,1,2,,1,,20FEB200908:17,8,8835020501,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110015,8,33811,03/03/2025
,GAG,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,,6,1,1,0,0,0,1,1,2,2,1528220090110016,7,1,3,,,,Y,,1528220090110,,01,we,1528220090110015,,,,HILLSBOROUGH,1338,167759,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020501,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110015,8,99998,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,4,0,40,6,1,1,2,1,0,0,2,1,1528220090110017,7,1,1,,,,Y,,1528220090110,,01,we,1528220090110017,1,,,HILLSBOROUGH,1345,0,0,8,1,1,8,2,1,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110017,8,99998,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,4,0,40,6,1,1,2,0,0,1,2,2,1528220090110018,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110017,1,,,HILLSBOROUGH,1347,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110018,8,99998,03/03/2025
,SHEEPSHEAD,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,0,6,1,1,4,4,2,0,0,4,1,1528220090110019,7,1,1,,,,Y,,1528220090110,,01,we,1528220090110019,1,,,HILLSBOROUGH,1410,169189,0,8,1,1,2,2,2,,1,,20FEB200908:17,8,8835430301,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110019,8,33547,03/03/2025
,SHEEPSHEAD,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,0,6,1,1,0,1,0,1,1,4,2,1528220090110020,7,1,3,,,,Y,,1528220090110,,01,we,1528220090110019,1,,,HILLSBOROUGH,1412,169189,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835430301,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110019,8,33547,03/03/2025
,SHEEPSHEAD,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,0,6,1,1,0,1,0,1,1,4,2,1528220090110021,7,1,3,,,,Y,,1528220090110,,01,we,1528220090110019,1,,,HILLSBOROUGH,1414,169189,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835430301,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110019,8,33547,03/03/2025
,SHEEPSHEAD,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,5,,6,1,1,0,0,0,1,1,4,2,1528220090110022,7,1,3,,,,Y,,1528220090110,,01,we,1528220090110019,,,,HILLSBOROUGH,1416,169189,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835430301,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110019,8,33547,03/03/2025
,RED DRUM,200917128701we,152822009011057526,2009,7,12,103,12,57,526,8,7,K,5,6,0,998,12,1,1,4,0,0,0,1,8,1528220090110023,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110023,1,,,PINELLAS,1430,169290,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835440901,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110023,8,33703,03/03/2025
COMMON SNOOK,RED DRUM,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,3.5,,5,2,1,1,0,0,0,0,1,8,1528220090110024,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110024,,,,HILLSBOROUGH,1435,169290,167648,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835440901,8835010105,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110024,8,33570,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,105,12,57,526,8,7,K,5,7,,6,4,1,1,0,0,0,0,2,1,1528220090110025,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110025,,,,POLK,1450,0,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110025,8,33868,03/03/2025
,,200917128701we,152822009011057526,2009,6,12,99,12,57,526,8,7,K,5,7,,6,4,1,1,0,0,0,1,2,2,1528220090110026,7,1,2,,,,O,,1528220090110,,01,we,1528220090110025,,,,PALM BEACH,1452,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1438.1746086,200917128701we,,0,1528220090110026,8,99998,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,6,0,8,3,1,1,2,0,0,0,2,1,1528220090110027,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110027,1,,,HILLSBOROUGH,1455,0,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110027,8,33610,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,53,12,57,526,8,7,K,5,6,0,15,4,1,1,1,0,0,1,2,2,1528220090110028,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110027,1,,,HERNANDO,1457,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110028,8,34602,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,6,0,2,0,1,1,3,0,0,0,3,1,1528220090110029,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110029,1,,,HILLSBOROUGH,1500,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110029,8,33609,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,6,0,24,3,1,1,1,0,0,1,3,2,1528220090110030,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110029,1,,,HILLSBOROUGH,1502,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110030,8,33609,03/03/2025
,,200917128701we,152822009011057526,2009,7,12,57,12,57,526,8,7,K,5,6,0,24,3,1,1,1,0,0,1,3,2,1528220090110031,7,1,2,,,,Y,,1528220090110,,01,we,1528220090110029,1,,,HILLSBOROUGH,1504,0,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,1190.7286964,200917128701we,,0,1528220090110031,8,33609,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,,52,7,1,1,0,0,0,0,3,1,1528220090117001,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117001,,,,HILLSBOROUGH,1227,167674,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117001,8,33569,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,,52,7,1,1,0,0,0,1,3,2,1528220090117002,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117001,,,,HILLSBOROUGH,1229,167674,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117002,8,33569,03/03/2025
,SEA BASS FAMILY,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,,52,7,1,1,0,0,0,1,3,2,1528220090117003,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117001,,,,HILLSBOROUGH,1231,167674,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835020000,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117003,8,33569,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,,8,4,1,1,0,0,0,0,2,1,1528220090117004,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117004,,,,HILLSBOROUGH,1235,0,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117004,8,33637,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,,998,0,1,1,0,0,0,1,2,2,1528220090117005,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117004,,,,HILLSBOROUGH,1237,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117005,8,33637,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,2,,30,4,1,1,0,0,0,0,3,1,1528220090117006,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117006,,,,HILLSBOROUGH,1354,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117006,8,33570,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,2,,10,0,1,1,0,0,0,1,3,2,1528220090117007,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117006,,,,HILLSBOROUGH,1356,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117007,8,33510,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,2,,10,0,1,1,0,0,0,1,3,2,1528220090117008,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117006,,,,HILLSBOROUGH,1358,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117008,8,33547,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,6.5,,10,5,1,1,0,0,0,0,2,1,1528220090117009,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117009,,,,HILLSBOROUGH,1432,0,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117009,8,33534,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,105,12,57,526,8,7,K,5,6.5,,10,5,1,1,0,0,0,1,2,2,1528220090117010,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117009,,,,POLK,1434,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117010,8,33898,03/03/2025
,,200917128701we,152822009011757526,2009,0,17,57,12,57,526,8,7,K,5,1,,998,4,1,1,0,0,0,0,4,1,1528220090117011,7,1,2,,,,O,,1528220090117,,01,we,1528220090117011,,,,,1443,0,0,8,1,1,8,2,8,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,958.50798345,200917128701we,,0,1528220090117011,8,33596,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,1,,998,9,1,1,0,0,0,1,4,2,1528220090117012,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117011,,,,HILLSBOROUGH,1445,0,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117012,8,33596,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,1,,998,9,1,1,0,0,0,1,4,2,1528220090117013,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117011,,,,HILLSBOROUGH,1447,0,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117013,8,33596,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,1,,998,9,1,1,0,0,0,1,4,2,1528220090117014,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117011,,,,HILLSBOROUGH,1449,0,0,8,1,1,8,2,8,,2,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117014,8,33596,03/03/2025
,,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,5,0,52,7,1,1,1,4,0,0,1,8,1528220090117015,7,1,1,,,,Y,,1528220090117,,01,we,1528220090117015,1,3,0,HILLSBOROUGH,1505,0,0,8,1,1,8,2,1,,1,,20FEB200908:17,8,,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117015,8,33647,03/03/2025
,SPOTTED SEATROUT,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,8,0,51,6,1,1,1,0,0,0,1,8,1528220090117016,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117016,1,,,HILLSBOROUGH,1518,169239,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117016,8,33578,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,6,0,52,8,1,1,1,0,0,0,2,1,1528220090117017,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117017,1,,,HILLSBOROUGH,1550,169189,168848,8,1,1,8,2,8,,1,,20FEB200908:17,8,8835430301,8835360102,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117017,8,33610,03/03/2025
GRAY SNAPPER,SHEEPSHEAD,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,6,,52,8,1,1,0,0,0,1,2,2,1528220090117018,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117017,,,,HILLSBOROUGH,1552,169189,168848,8,1,1,8,2,8,,2,,20FEB200908:17,8,8835430301,8835360102,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117018,8,33610,03/03/2025
,RED DRUM,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,4,0,50,8,1,1,1,1,0,0,1,8,1528220090117019,7,1,1,,,,Y,,1528220090117,,01,we,1528220090117019,1,1,0,HILLSBOROUGH,1600,169290,0,8,1,1,8,2,1,,1,,20FEB200908:17,8,8835440901,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117019,8,33572,03/03/2025
,SPOTTED SEATROUT,200917128701we,152822009011757526,2009,7,12,57,12,57,526,8,7,K,5,2,,30,30,1,1,0,0,0,0,2,1,1528220090117020,7,1,2,,,,Y,,1528220090117,,01,we,1528220090117020,,,,HILLSBOROUGH,1616,169239,0,8,1,1,8,1,8,,1,,20FEB200908:17,8,8835440102,,,,,,,,,,,,,,793.59137256,200917128701we,,0,1528220090117020,8,33570,03/03/2025
