COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
BIGEYE SCAD,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205001,1,8,3,1,wd,8835280601,12,0,4,12,4,0,2121.6,8.064,707.2,2.688,2,02,1410.0125712,8,1410.0125712,16,10.752,2828.8,16,2025021523wdS:8AM-8PM,,0,02/19/2026
YELLOWFIN TUNA,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205001,1,8,3,1,wd,8850030403,1,0,0,1,0,0,381,2.6,0,0,2,02,1410.0125712,8,1410.0125712,1,2.6,381,1,2025021523wdS:8AM-8PM,,0,02/19/2026
WAHOO,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205001,1,8,3,1,wd,8850030601,1,0,0,1,0,0,1270,12.891400126,0,0,2,02,1410.0125712,8,1410.0125712,1,12.891400126,1270,1,2025021523wdS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205002,1,8,3,1,wd,8835280311,1,0,0,1,0,0,262,0.44,0,0,2,02,1410.0125712,8,1410.0125712,1,0.44,262,1,2025021523wdS:8AM-8PM,,0,02/19/2026
BIGEYE SCAD,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205002,1,8,3,1,wd,8835280601,14,0,8,14,8,0,2730,5.796,1560,3.312,2,02,1410.0125712,8,1410.0125712,22,9.108,4290,22,2025021523wdS:8AM-8PM,,0,02/19/2026
YELLOWFIN TUNA,2025021523wdS:8AM-8PM,2025115231702220250205,2025,15,1702220250205002,1,8,3,1,wd,8850030403,1,0,0,1,0,0,1486,59.9,0,0,2,02,1410.0125712,8,1410.0125712,1,59.9,1486,1,2025021523wdS:8AM-8PM,,0,02/19/2026
GRAY CHUB,2025021523weS:8AM-8PM,2025115231702220250214,2025,15,1702220250214001,1,8,3,1,we,8835510104,2,0,0,2,0,0,774,2.6522081021,0,0,2,02,3539.150697,8,3539.150697,2,2.6522081021,774,2,2025021523weS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025021513weS:8AM-8PM,2025115131702820250207,2025,15,1702820250207001,1,8,3,1,we,8835280311,1,0,0,1,0,0,262,0.44,0,0,1,02,12246.523489,8,12246.523489,1,0.44,262,1,2025021513weS:8AM-8PM,,0,02/19/2026
GOLDSPOT HERRING,2025011543weS:8AM-8PM,2025115431703120250117,2025,15,1703120250117001,1,8,3,1,we,8747013301,6,0,0,6,0,0,0,0,0,0,4,01,6868.5739452,8,6868.5739452,6,0,0,6,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431703120250117,2025,15,1703120250117002,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,6868.5739452,8,6868.5739452,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431703120250117,2025,15,1703120250117003,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,3393.5978919,8,3393.5978919,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
STOCKY HAWKFISH,2025021543weS:8AM-8PM,2025115431703120250209,2025,15,1703120250209001,1,8,3,1,we,8835640401,0,1,0,0,0,1,0,0,0,0,4,02,4783.4711404,8,4783.4711404,1,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
WHITESADDLE GOATFISH,2025021543weS:8AM-8PM,2025115431703120250209,2025,15,1703120250209002,1,8,3,1,we,8835450504,1,0,0,1,0,0,260,0.5004439337,0,0,4,02,4783.4711404,8,4783.4711404,1,0.5004439337,260,1,2025021543weS:8AM-8PM,,0,02/19/2026
CONVICT TANG,2025021543weS:8AM-8PM,2025115431703120250209,2025,15,1703120250209002,1,8,3,1,we,8849010118,2,0,0,2,0,0,315,0.2891557968,0,0,4,02,4783.4711404,8,4783.4711404,2,0.2891557968,315,2,2025021543weS:8AM-8PM,,0,02/19/2026
GOLDRING SURGEONFISH,2025021543weS:8AM-8PM,2025115431703120250209,2025,15,1703120250209002,1,8,3,1,we,8849010302,2,0,0,2,0,0,305,0.2678813414,0,0,4,02,4783.4711404,8,4783.4711404,2,0.2678813414,305,2,2025021543weS:8AM-8PM,,0,02/19/2026
,2025021543weS:8AM-8PM,2025115431703120250209,2025,15,1703120250209003,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,4783.4711404,8,4783.4711404,0,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
,2025021543wdS:8AM-8PM,2025115431703120250213,2025,15,1703120250213001,1,8,3,1,wd,,0,0,0,0,0,0,0,0,0,0,4,02,4139.542333,8,4139.542333,0,0,0,0,2025021543wdS:8AM-8PM,,0,02/19/2026
,2025021543wdS:8AM-8PM,2025115431703120250213,2025,15,1703120250213002,1,8,3,1,wd,,0,0,0,0,0,0,0,0,0,0,4,02,4139.542333,8,4139.542333,0,0,0,0,2025021543wdS:8AM-8PM,,0,02/19/2026
GOLDSPOT HERRING,2025021543wdS:8AM-8PM,2025115431703120250213,2025,15,1703120250213005,1,8,3,1,wd,8747013301,4,0,0,4,0,0,0,0,0,0,4,02,1969.4447696,8,1969.4447696,4,0,0,4,2025021543wdS:8AM-8PM,,0,02/19/2026
,2025011523wdS:8AM-8PM,2025115231703720250106,2025,15,1703720250106001,1,8,3,1,wd,,0,0,0,0,0,0,0,0,0,0,2,01,474.36493575,8,474.36493575,0,0,0,0,2025011523wdS:8AM-8PM,,0,02/19/2026
BLACKTAIL SNAPPER,2025021523weS:8AM-8PM,2025115231703920250221,2025,15,1703920250221002,1,8,3,1,we,8835360115,1,0,0,1,0,0,177,0.11,0,0,2,02,2763.764388,8,2763.764388,1,0.11,177,1,2025021523weS:8AM-8PM,,0,02/19/2026
,2025021523weS:8AM-8PM,2025115231703920250221,2025,15,1703920250221003,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,2763.764388,8,2763.764388,0,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
,2025021523weS:8AM-8PM,2025115231703920250221,2025,15,1703920250221004,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,2763.764388,8,2763.764388,0,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
,2025021523weS:8AM-8PM,2025115231703920250221,2025,15,1703920250221005,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,2,02,2763.764388,8,2763.764388,0,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025011543weS:8AM-8PM,2025115431704220250104,2025,15,1704220250104001,1,8,3,1,we,8835280311,1,0,0,1,0,0,270,1.1239031219,0,0,4,01,5854.1347672,8,5854.1347672,1,1.1239031219,270,1,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250104,2025,15,1704220250104002,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,5854.1347672,8,5854.1347672,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126001,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,5795.3592663,8,5795.3592663,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126002,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,5795.3592663,8,5795.3592663,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126003,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,5795.3592663,8,5795.3592663,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126004,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,5795.3592663,8,5795.3592663,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126005,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126006,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
BIGSCALE SOLDIERFISH,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126007,1,8,3,1,we,8810080203,5,0,0,5,0,0,1050,1.8465986206,0,0,4,01,1902.0486739,8,1902.0486739,5,1.8465986206,1050,5,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126008,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126009,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
DOUBLEBAR GOATFISH,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126010,1,8,3,1,we,8835450502,0,1,0,0,0,1,0,0,0,0,4,01,1902.0486739,8,1902.0486739,1,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126011,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126012,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126013,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126014,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,01,1902.0486739,8,1902.0486739,0,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
MANYBAR GOATFISH,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126015,1,8,3,1,we,8835450505,1,0,0,1,0,0,250,0.3384243087,0,0,4,01,1902.0486739,8,1902.0486739,1,0.3384243087,250,1,2025011543weS:8AM-8PM,,0,02/19/2026
STOCKY HAWKFISH,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126015,1,8,3,1,we,8835640401,0,1,0,0,0,1,0,0,0,0,4,01,1902.0486739,8,1902.0486739,1,0,0,0,2025011543weS:8AM-8PM,,0,02/19/2026
MANYBAR GOATFISH,2025011543weS:8AM-8PM,2025115431704220250126,2025,15,1704220250126016,1,8,3,1,we,8835450505,1,0,0,1,0,0,300,0.3566698086,0,0,4,01,1902.0486739,8,1902.0486739,1,0.3566698086,300,1,2025011543weS:8AM-8PM,,0,02/19/2026
,2025021543weS:8AM-8PM,2025115431704220250228,2025,15,1704220250228001,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,9365.0486289,8,9365.0486289,0,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
,2025021543weS:8AM-8PM,2025115431704220250228,2025,15,1704220250228002,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,9365.0486289,8,9365.0486289,0,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
,2025021543weS:8AM-8PM,2025115431704220250228,2025,15,1704220250228003,1,8,3,1,we,,0,0,0,0,0,0,0,0,0,0,4,02,9365.0486289,8,9365.0486289,0,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
BLACKSIDE HAWKFISH,2025021543weS:8AM-8PM,2025115431704220250228,2025,15,1704220250228004,1,8,3,1,we,8835640201,0,1,0,0,0,1,0,0,0,0,4,02,9365.0486289,8,9365.0486289,1,0,0,0,2025021543weS:8AM-8PM,,0,02/19/2026
,2025011533wdS:8AM-8PM,2025115331701620250115,2025,15,1701620250115001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,2801.0514541,8,2801.0514541,0,0,0,0,2025011533wdS:8AM-8PM,,0,02/19/2026
,2025011533wdS:8AM-8PM,2025115331701620250115,2025,15,1701620250115004,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,3,01,1993.8438329,8,1993.8438329,0,0,0,0,2025011533wdS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025011533weS:8AM-8PM,2025115331701620250124,2025,15,1701620250124001,1,8,3,5,we,8835280311,0,1,0,0,0,1,0,0,0,0,3,01,1926.8182476,8,1926.8182476,1,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
BLUESTRIPE SNAPPER,2025011533weS:8AM-8PM,2025115331701620250124,2025,15,1701620250124002,1,8,3,5,we,8835360114,0,1,0,0,0,1,0,0,0,0,3,01,1926.8182476,8,1926.8182476,1,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
,2025011533weS:8AM-8PM,2025115331701620250124,2025,15,1701620250124005,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,1307.7719723,8,1307.7719723,0,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
,2025011533weS:8AM-8PM,2025115331701620250124,2025,15,1701620250124006,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,1307.7719723,8,1307.7719723,0,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025011533wdS:8AM-8PM,2025115331701620250129,2025,15,1701620250129001,1,8,3,5,wd,8835280311,0,1,0,0,0,1,0,0,0,0,3,01,1473.4035036,8,1473.4035036,1,0,0,0,2025011533wdS:8AM-8PM,,0,02/19/2026
,2025021533weS:8AM-8PM,2025115331701620250202,2025,15,1701620250202001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,02,4249.3917301,8,4249.3917301,0,0,0,0,2025021533weS:8AM-8PM,,0,02/19/2026
,2025021533weS:8AM-8PM,2025115331701620250202,2025,15,1701620250202002,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,02,4249.3917301,8,4249.3917301,0,0,0,0,2025021533weS:8AM-8PM,,0,02/19/2026
,2025021533weS:8AM-8PM,2025115331701620250202,2025,15,1701620250202003,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,02,4249.3917301,8,4249.3917301,0,0,0,0,2025021533weS:8AM-8PM,,0,02/19/2026
BIGEYE SCAD,2025021533weS:8AM-8PM,2025115331701620250202,2025,15,1701620250202006,1,8,3,5,we,8835280601,0,0,12,0,12,0,0,0,2424,6.336,3,02,8483.0030076,8,8483.0030076,12,6.336,2424,12,2025021533weS:8AM-8PM,,0,02/19/2026
BIGEYE SCAD,2025021533weS:8AM-8PM,2025115331701620250202,2025,15,1701620250202007,1,8,3,5,we,8835280601,0,0,3,0,3,0,0,0,539,1.11,3,02,8483.0030076,8,8483.0030076,3,1.11,539,3,2025021533weS:8AM-8PM,,0,02/19/2026
,2025021533wdS:8AM-8PM,2025115331701620250211,2025,15,1701620250211002,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,3,02,1999.2455816,8,1999.2455816,0,0,0,0,2025021533wdS:8AM-8PM,,0,02/19/2026
,2025011513wdS:8AM-8PM,2025115131702020250101,2025,15,1702020250101001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,341.72222454,8,341.72222454,0,0,0,0,2025011513wdS:8AM-8PM,,0,02/19/2026
,2025011513wdS:8AM-8PM,2025115131702020250101,2025,15,1702020250101002,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,341.72222454,8,341.72222454,0,0,0,0,2025011513wdS:8AM-8PM,,0,02/19/2026
,2025011513wdS:8AM-8PM,2025115131702020250102,2025,15,1702020250102006,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,401.23049067,8,401.23049067,0,0,0,0,2025011513wdS:8AM-8PM,,0,02/19/2026
,2025011513wdS:8AM-8PM,2025115131702020250102,2025,15,1702020250102007,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,1,01,401.23049067,8,401.23049067,0,0,0,0,2025011513wdS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250104,2025,15,1702020250104001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,595.80670237,8,595.80670237,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250104,2025,15,1702020250104002,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,595.80670237,8,595.80670237,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250104,2025,15,1702020250104003,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,595.80670237,8,595.80670237,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250104,2025,15,1702020250104004,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,595.80670237,8,595.80670237,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250104,2025,15,1702020250104005,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,595.80670237,8,595.80670237,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250111,2025,15,1702020250111003,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,179.22105919,8,179.22105919,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250111,2025,15,1702020250111004,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,179.22105919,8,179.22105919,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250120,2025,15,1702020250120001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,433.06875678,8,433.06875678,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025011513weS:8AM-8PM,2025115131702020250120,2025,15,1702020250120002,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,01,433.06875678,8,433.06875678,0,0,0,0,2025011513weS:8AM-8PM,,0,02/19/2026
,2025021513weS:8AM-8PM,2025115131702020250201,2025,15,1702020250201001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,251.51379977,8,251.51379977,0,0,0,0,2025021513weS:8AM-8PM,,0,02/19/2026
,2025021513weS:8AM-8PM,2025115131702020250201,2025,15,1702020250201002,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,251.51379977,8,251.51379977,0,0,0,0,2025021513weS:8AM-8PM,,0,02/19/2026
,2025021513wdS:8AM-8PM,2025115131702020250220,2025,15,1702020250220004,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,1,02,567.10594853,8,567.10594853,0,0,0,0,2025021513wdS:8AM-8PM,,0,02/19/2026
,2025011523wdS:8AM-8PM,2025115231702220250122,2025,15,1702220250122003,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,01,583.35143537,8,583.35143537,0,0,0,0,2025011523wdS:8AM-8PM,,0,02/19/2026
,2025011523wdS:8AM-8PM,2025115231702220250127,2025,15,1702220250127001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,01,923.41757123,8,923.41757123,0,0,0,0,2025011523wdS:8AM-8PM,,0,02/19/2026
,2025021523weS:8AM-8PM,2025115231702220250209,2025,15,1702220250209001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,2,02,455.30625862,8,455.30625862,0,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
WRASSE FAMILY,2025021523weS:8AM-8PM,2025115231702220250209,2025,15,1702220250209002,1,8,3,5,we,8839010000,0,3,0,0,0,3,0,0,0,0,2,02,455.30625862,8,455.30625862,3,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
,2025011523weS:8AM-8PM,2025115231703220250104,2025,15,1703220250104001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,2,01,1796.4111196,8,1796.4111196,0,0,0,0,2025011523weS:8AM-8PM,,0,02/19/2026
,2025011523wdS:8AM-8PM,2025115231703220250109,2025,15,1703220250109001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,01,1476.8531842,8,1476.8531842,0,0,0,0,2025011523wdS:8AM-8PM,,0,02/19/2026
,2025011523wdS:8AM-8PM,2025115231703220250123,2025,15,1703220250123001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,01,2528.4321191,8,2528.4321191,0,0,0,0,2025011523wdS:8AM-8PM,,0,02/19/2026
,2025021523wdS:8AM-8PM,2025115231703220250204,2025,15,1703220250204001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,02,1119.5705841,8,1119.5705841,0,0,0,0,2025021523wdS:8AM-8PM,,0,02/19/2026
,2025021523wdS:8AM-8PM,2025115231703220250211,2025,15,1703220250211001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,02,1664.5904085,8,1664.5904085,0,0,0,0,2025021523wdS:8AM-8PM,,0,02/19/2026
,2025021523weS:8AM-8PM,2025115231703220250215,2025,15,1703220250215001,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,2,02,836.17520942,8,836.17520942,0,0,0,0,2025021523weS:8AM-8PM,,0,02/19/2026
,2025021523wdS:8AM-8PM,2025115231703220250224,2025,15,1703220250224001,1,8,3,5,wd,,0,0,0,0,0,0,0,0,0,0,2,02,1610.6264265,8,1610.6264265,0,0,0,0,2025021523wdS:8AM-8PM,,0,02/19/2026
JACK FAMILY,2025011533weS:8AM-8PM,2025115331704120250111,2025,15,1704120250111002,1,8,3,5,we,8835280000,0,2,0,0,0,2,0,0,0,0,3,01,2420.9432458,8,2420.9432458,2,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
,2025011533weS:8AM-8PM,2025115331704120250111,2025,15,1704120250111003,1,8,3,5,we,,0,0,0,0,0,0,0,0,0,0,3,01,2420.9432458,8,2420.9432458,0,0,0,0,2025011533weS:8AM-8PM,,0,02/19/2026
SMALLMOUTH BONEFISH,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104001,1,8,7,1,we,8739010103,3.9999431447,0,0,4,0,0,2385.9660858,11.509836399,0,0,1,01,193.62821936,8,193.62821936,3.9999431447,11.509836399,2385.9660858,3.9999431447,2025011517weS:8AM-8PM,,0,02/19/2026
BIGSCALE SOLDIERFISH,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104002,1,8,7,1,we,8810080203,2.5711824856,0,0,4,0,0,527.09240954,0.8749756216,0,0,1,01,301.22399829,8,301.22399829,2.5711824856,0.8749756216,527.09240954,2.5711824856,2025011517weS:8AM-8PM,,0,02/19/2026
BIGEYE SCAD,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104002,1,8,7,1,we,8835280601,5.1423649711,0,0,8,0,0,862.88884216,2.7665923545,0,0,1,01,301.22399829,8,301.22399829,5.1423649711,2.7665923545,862.88884216,5.1423649711,2025011517weS:8AM-8PM,,0,02/19/2026
BLACKTAIL SNAPPER,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104002,1,8,7,1,we,8835360115,2.5711824856,0,0,4,0,0,577.87326363,0.6693597509,0,0,1,01,301.22399829,8,301.22399829,2.5711824856,0.6693597509,577.87326363,2.5711824856,2025011517weS:8AM-8PM,,0,02/19/2026
SMALLMOUTH BONEFISH,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104003,1,8,7,1,we,8739010103,1.9999715723,0,0,2,0,0,1091.9844785,4.7599323422,0,0,1,01,301.22399829,8,301.22399829,1.9999715723,4.7599323422,1091.9844785,1.9999715723,2025011517weS:8AM-8PM,,0,02/19/2026
,2025011517weS:8AM-8PM,2025115171701220250104,2025,15,1701220250104004,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,301.22399829,8,301.22399829,0,0,0,0,2025011517weS:8AM-8PM,,0,02/19/2026
,2025011517weS:8AM-8PM,2025115171701220250120,2025,15,1701220250120001,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,473.57815047,8,473.57815047,0,0,0,0,2025011517weS:8AM-8PM,,0,02/19/2026
,2025011557weS:8AM-8PM,2025115571701420250105,2025,15,1701420250105001,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,5,01,910.19676856,8,910.19676856,0,0,0,0,2025011557weS:8AM-8PM,,0,02/19/2026
GIANT TREVALLY,2025011557weS:8AM-8PM,2025115571701420250105,2025,15,1701420250105002,1,8,7,1,we,8835280310,3.9999431447,0,0,4,0,0,1256.5883501,4.2099401598,0,0,5,01,1287.5643728,8,1287.5643728,3.9999431447,4.2099401598,1256.5883501,3.9999431447,2025011557weS:8AM-8PM,,0,02/19/2026
GIANT TREVALLY,2025021557weS:8AM-8PM,2025115571701420250201,2025,15,1701420250201001,1,8,7,1,we,8835280310,0,2,0,0,0,2,0,0,0,0,5,02,378.31903907,8,378.31903907,2,0,0,0,2025021557weS:8AM-8PM,,0,02/19/2026
BLUEFIN TREVALLY,2025021557weS:8AM-8PM,2025115571701420250201,2025,15,1701420250201001,1,8,7,1,we,8835280311,0,1,0,0,0,1,0,0,0,0,5,02,378.31903907,8,378.31903907,1,0,0,0,2025021557weS:8AM-8PM,,0,02/19/2026
WHITESADDLE GOATFISH,2025011537weS:8AM-8PM,2025115371701620250104,2025,15,1701620250104002,1,8,7,1,we,8835450504,1.9999715723,0,0,2,0,0,648.77168375,1.5899774,0,0,3,01,1387.0553279,8,1387.0553279,1.9999715723,1.5899774,648.77168375,1.9999715723,2025011537weS:8AM-8PM,,0,02/19/2026
REDLIP PARROTFISH,2025011537weS:8AM-8PM,2025115371701620250104,2025,15,1701620250104002,1,8,7,1,we,8839030151,0.9999857862,0,0,1,0,0,504.99591838,2.6999616227,0,0,3,01,1387.0553279,8,1387.0553279,0.9999857862,2.6999616227,504.99591838,0.9999857862,2025011537weS:8AM-8PM,,0,02/19/2026
,2025011537weS:8AM-8PM,2025115371701620250104,2025,15,1701620250104003,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,1387.0553279,8,1387.0553279,0,0,0,0,2025011537weS:8AM-8PM,,0,02/19/2026
,2025011537weS:8AM-8PM,2025115371701620250104,2025,15,1701620250104004,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,1387.0553279,8,1387.0553279,0,0,0,0,2025011537weS:8AM-8PM,,0,02/19/2026
,2025011537weS:8AM-8PM,2025115371701620250104,2025,15,1701620250104005,1,8,7,1,we,,0,0,0,0,0,0,0,0,0,0,3,01,1387.0553279,8,1387.0553279,0,0,0,0,2025011537weS:8AM-8PM,,0,02/19/2026
