PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SOUTHERN KINGFISH,200867288711wd,15377200811065933,2008,7,28,59,28,59,33,8,7,2,5,4,0,100,20,1,0,1,0,1,1,2,2,1537720081106002,7,6,3,,,,Y,,1537720081106,,11,wd,1537720081106001,1,,,JACKSON,1050,169274,0,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440601,,,,,,,,,,,,,,253.59744859,200867288711wd,,0,1537720081106001,8,39565,03/03/2025
,,200867288711wd,15377200811065933,2008,7,28,59,28,59,33,8,7,2,5,4,0,12,1,1,2,2,13,0,0,2,1,1537720081106003,7,6,1,,,,Y,,1537720081106,,11,wd,1537720081106003,1,7,0,JACKSON,1205,0,0,8,1,1,2,1,2,,1,19DEC200811:10,8,,,,,,,,,,,,,,,253.59744859,200867288711wd,,0,1537720081106003,8,39569,03/03/2025
,,200867288711wd,15377200811065933,2008,7,28,59,28,59,33,8,7,2,5,4,0,20,5,1,0,1,0,1,1,2,2,1537720081106004,7,6,3,,,,Y,,1537720081106,,11,wd,1537720081106003,1,,,JACKSON,1210,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,253.59744859,200867288711wd,,0,1537720081106003,8,39565,03/03/2025
,RED DRUM,200867288711wd,15377200811065991,2008,7,28,59,28,59,91,8,7,5,5,3.5,0,40,6,1,1,1,0,0,0,1,8,1537720081106005,7,6,2,,,,Y,,1537720081106,,11,wd,1537720081106005,1,,,JACKSON,1400,169290,0,8,1,1,8,2,8,,1,19DEC200811:10,8,8835440901,,,,,,,,,,,,,,363.41851577,200867288711wd,,0,1537720081106005,8,39564,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811074749,2008,7,28,47,28,47,49,8,7,2,5,4,0,150,20,1,2,0,6,0,0,2,1,1537720081107001,7,6,1,,,,Y,,1537720081107,,11,wd,1537720081107001,1,6,0,HARRISON,1020,169239,0,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,445.83513669,200867288711wd,,0,1537720081107001,8,39560,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811074749,2008,7,28,47,28,47,49,8,7,2,5,4,,150,20,1,0,0,0,1,1,2,2,1537720081107002,7,6,3,,,,Y,,1537720081107,,11,wd,1537720081107001,,,,HARRISON,1025,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,445.83513669,200867288711wd,,0,1537720081107001,8,39560,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811074749,2008,7,28,59,28,47,49,8,7,2,5,4,0,3,1,1,2,1,6,0,0,2,1,1537720081107003,7,6,1,,,,Y,,1537720081107,,11,wd,1537720081107003,1,6,0,JACKSON,1115,169239,0,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,445.83513669,200867288711wd,,0,1537720081107003,8,39565,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811074749,2008,7,28,59,28,47,49,8,7,2,5,4,,20,5,1,0,0,0,1,1,2,2,1537720081107004,7,6,3,,,,Y,,1537720081107,,11,wd,1537720081107003,,,,JACKSON,1120,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,445.83513669,200867288711wd,,0,1537720081107003,8,39565,03/03/2025
,,200867288711wd,153772008111259112,2008,7,28,59,28,59,112,8,7,2,5,4,0,1,1,1,1,1,0,0,0,2,1,1537720081112001,7,6,2,,,,Y,,1537720081112,,11,wd,1537720081112001,1,,,JACKSON,1145,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,2315.6562454,200867288711wd,,0,1537720081112001,8,39581,03/03/2025
,,200867288711wd,153772008111259112,2008,7,28,59,28,59,112,8,7,2,5,4,,0,0,1,1,0,0,0,1,2,2,1537720081112002,7,6,2,,,,Y,,1537720081112,,11,wd,1537720081112001,,,,JACKSON,1150,0,0,8,1,1,8,1,8,,2,19DEC200811:10,8,,,,,,,,,,,,,,,2315.6562454,200867288711wd,,0,1537720081112002,8,39581,03/03/2025
,,200867288711wd,15377200811205933,2008,7,1,97,28,59,33,8,7,2,5,2,,2,1,2,1,0,0,0,0,2,1,1537720081120001,7,6,2,,,,O,,1537720081120,,11,wd,1537720081120001,,,,MOBILE,1030,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,525.9972023,200867288711wd,,0,1537720081120001,8,36610,03/03/2025
,,200867288711wd,15377200811205933,2008,7,1,97,28,59,33,8,7,2,5,2,,0,0,2,1,0,0,0,1,2,2,1537720081120002,7,6,2,,,,O,,1537720081120,,11,wd,1537720081120001,,,,MOBILE,1035,0,0,8,1,1,8,1,8,,2,19DEC200811:10,8,,,,,,,,,,,,,,,525.9972023,200867288711wd,,0,1537720081120002,8,36610,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15377200811205932,2008,7,28,59,28,59,32,8,7,3,5,5.5,,25,4,2,1,0,0,0,0,2,1,1537720081120003,7,6,2,,,,Y,,1537720081120,,11,wd,1537720081120003,,,,JACKSON,1410,169239,0,8,1,1,8,2,8,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,1982.9620403,200867288711wd,,0,1537720081120003,8,39553,03/03/2025
,,200867288711wd,15377200811215991,2008,7,28,59,28,59,91,8,7,2,5,2,,1,1,2,1,0,0,0,0,2,1,1537720081121001,7,6,2,,,,Y,,1537720081121,,11,wd,1537720081121001,,,,JACKSON,1330,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,917.27512109,200867288711wd,,0,1537720081121001,8,99998,03/03/2025
,,200867288711wd,15377200811215991,2008,7,28,59,28,59,91,8,7,2,5,2,,3,2,2,1,0,0,0,1,2,2,1537720081121002,7,6,2,,,,Y,,1537720081121,,11,wd,1537720081121001,,,,JACKSON,1335,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,917.27512109,200867288711wd,,0,1537720081121002,8,99998,03/03/2025
,SAND SEATROUT,200867288711wd,15377200811214795,2008,7,28,59,28,47,95,8,7,2,5,5,0,20,5,1,2,2,4,0,0,2,1,1537720081121003,7,6,1,,,,Y,,1537720081121,,11,wd,1537720081121003,1,4,0,JACKSON,1450,169243,0,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440106,,,,,,,,,,,,,,524.46697145,200867288711wd,,0,1537720081121003,8,99998,03/03/2025
,SAND SEATROUT,200867288711wd,15377200811214795,2008,7,28,59,28,47,95,8,7,2,5,5,0,10,2,2,0,1,0,1,1,2,2,1537720081121004,7,6,3,,,,Y,,1537720081121,,11,wd,1537720081121003,1,,,JACKSON,1455,169243,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440106,,,,,,,,,,,,,,524.46697145,200867288711wd,,0,1537720081121003,8,99998,03/03/2025
,RED DRUM,200867288711we,15377200811225932,2008,7,28,59,28,59,32,8,7,5,5,3,0,20,5,1,1,2,0,0,0,1,8,1537720081122001,7,6,2,,,,Y,,1537720081122,,11,we,1537720081122001,1,,,JACKSON,1130,169290,0,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440901,,,,,,,,,,,,,,7095.7727257,200867288711we,,0,1537720081122001,8,39581,03/03/2025
,SPOTTED SEATROUT,200867288711we,15377200811225991,2008,7,28,47,28,59,91,8,7,5,5,4.5,,10,2,1,1,0,0,0,0,2,1,1537720081122002,7,6,2,,,,Y,,1537720081122,,11,we,1537720081122002,,,,HARRISON,1345,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,617.57606021,200867288711we,,0,1537720081122002,8,39530,03/03/2025
,,200867288711we,15377200811225991,2008,7,28,47,28,59,91,8,7,5,5,4.5,,0,0,1,1,0,0,0,1,2,2,1537720081122003,7,6,2,,,,Y,,1537720081122,,11,we,1537720081122002,,,,HARRISON,1350,0,0,8,1,1,8,1,8,,2,19DEC200811:10,8,,,,,,,,,,,,,,,617.57606021,200867288711we,,0,1537720081122003,8,39532,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,4,,4,1,1,1,0,0,0,0,2,1,1537720081123001,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123001,,,,HARRISON,1000,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123001,8,39507,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,4,,10,2,2,1,0,0,0,1,2,2,1537720081123002,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123001,,,,HARRISON,1005,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123002,8,39507,03/03/2025
SAND SEATROUT,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,4.5,0,300,60,1,1,1,0,0,0,1,8,1537720081123003,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123003,1,,,HARRISON,1115,169239,169243,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440106,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123003,8,39503,03/03/2025
,,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,2,,8,1,2,1,0,0,0,0,2,1,1537720081123004,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123004,,,,HARRISON,1135,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123004,8,39503,03/03/2025
,,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,2,,3,3,1,1,0,0,0,1,2,2,1537720081123005,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123004,,,,HARRISON,1140,0,0,8,1,1,8,1,8,,1,19DEC200811:10,8,,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123005,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,3,,20,5,1,1,0,0,0,0,2,1,1537720081123006,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123006,,,,HARRISON,1155,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123006,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,3,,20,5,1,1,0,0,0,1,2,2,1537720081123007,7,6,2,,,,Y,,1537720081123,,11,we,1537720081123006,,,,HARRISON,1200,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123007,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,4.5,0,150,20,1,2,0,6,0,0,2,1,1537720081123008,7,6,1,,,,Y,,1537720081123,,11,we,1537720081123008,1,5,0,HARRISON,1215,169239,0,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123008,8,39501,03/03/2025
,SPOTTED SEATROUT,200867288711we,15377200811234748,2008,7,28,47,28,47,48,8,7,2,5,4.5,,100,10,1,0,0,0,1,1,2,2,1537720081123009,7,6,3,,,,Y,,1537720081123,,11,we,1537720081123008,,,,HARRISON,1220,169239,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,635.42510139,200867288711we,,0,1537720081123008,8,39503,03/03/2025
,SPOTTED SEATROUT,200867288712we,15377200812145933,2008,7,28,59,28,59,33,8,7,5,5,2,,30,5,1,1,0,0,0,0,2,1,1537720081214001,7,6,2,,,,Y,,1537720081214,,12,we,1537720081214001,,,,JACKSON,1200,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,960.95881649,200867288712we,,0,1537720081214001,8,39564,03/03/2025
,,200867288712we,15377200812145933,2008,7,28,57,28,59,33,8,7,5,5,2,,30,5,1,1,0,0,0,1,2,2,1537720081214002,7,6,2,,,,N,,1537720081214,,12,we,1537720081214001,,,,,1205,0,0,8,1,1,8,1,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,1479.7374629,200867288712we,,0,1537720081214002,8,99998,03/03/2025
,SHEEPSHEAD,200867288712we,15377200812144795,2008,7,28,59,28,47,95,8,7,4,5,2.5,0,20,20,8,2,1,6,0,0,2,1,1537720081214003,7,6,1,,,,Y,,1537720081214,,12,we,1537720081214003,1,3,0,JACKSON,1345,169189,0,8,1,2,2,1,2,,1,20JAN200916:34,8,8835430301,,,,,,,,,,,,,,736.99282099,200867288712we,,0,1537720081214003,8,39565,03/03/2025
,SHEEPSHEAD,200867288712we,15377200812144795,2008,7,28,59,28,47,95,8,7,4,5,2.5,,12,10,8,0,0,0,1,1,2,2,1537720081214004,7,6,3,,,,Y,,1537720081214,,12,we,1537720081214003,,,,JACKSON,1355,169189,0,8,1,2,8,1,8,,1,20JAN200916:34,8,8835430301,,,,,,,,,,,,,,736.99282099,200867288712we,,0,1537720081214003,8,39565,03/03/2025
,,200867288712we,15377200812144795,2008,0,18,19,28,47,95,8,7,4,5,2,,0,0,1,1,0,0,0,0,3,1,1537720081214005,7,6,2,,,,O,,1537720081214,,12,we,1537720081214005,,,,,1500,0,0,8,1,1,8,1,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,1124.3673762,200867288712we,,0,1537720081214005,8,47129,03/03/2025
,,200867288712we,15377200812144795,2008,0,18,19,28,47,95,8,7,4,5,2,,0,0,1,1,0,0,0,1,3,2,1537720081214006,7,6,2,,,,O,,1537720081214,,12,we,1537720081214005,,,,,1505,0,0,8,1,1,8,1,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,1124.3673762,200867288712we,,0,1537720081214006,8,47129,03/03/2025
SPOTTED SEATROUT,RED DRUM,200867288712we,15377200812144795,2008,7,28,47,28,47,95,8,7,4,5,2,,50,10,1,1,0,0,0,0,2,1,1537720081214007,7,6,2,,,,Y,,1537720081214,,12,we,1537720081214007,,,,HARRISON,1540,169290,169239,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440901,8835440102,,,,,,,,,,,,,736.99282099,200867288712we,,0,1537720081214007,8,39571,03/03/2025
,RED DRUM,200867288712we,15377200812144795,2008,7,28,47,28,47,95,8,7,4,5,2,,12,4,1,1,0,0,0,1,2,2,1537720081214008,7,6,2,,,,Y,,1537720081214,,12,we,1537720081214007,,,,HARRISON,1545,169290,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440901,,,,,,,,,,,,,,736.99282099,200867288712we,,0,1537720081214008,8,39532,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15377200812224795,2008,7,28,47,28,47,95,8,7,4,5,2.5,0,25,5,1,1,1,2,0,0,1,8,1537720081222001,7,6,1,,,,Y,,1537720081222,,12,wd,1537720081222001,1,1,0,HARRISON,1355,169239,0,8,1,1,8,1,1,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1114.6099817,200867288712wd,,0,1537720081222001,8,39540,03/03/2025
SHEEPSHEAD,SAND DRUM,200867288712wd,15377200812224795,2008,7,28,47,28,47,95,8,7,4,5,2.5,,40,6,8,1,0,0,0,0,3,1,1537720081222002,7,6,2,,,,Y,,1537720081222,,12,wd,1537720081222002,,,,HARRISON,1410,169298,169189,8,1,1,8,2,8,,1,20JAN200916:34,8,8835441101,8835430301,,,,,,,,,,,,,1656.3626963,200867288712wd,,0,1537720081222002,8,39530,03/03/2025
SHEEPSHEAD,BLACK DRUM,200867288712wd,15377200812224795,2008,7,28,47,28,47,95,8,7,4,5,2.5,,0,0,8,1,0,0,0,1,3,2,1537720081222003,7,6,2,,,,Y,,1537720081222,,12,wd,1537720081222002,,,,HARRISON,1415,169288,169189,8,1,1,8,2,8,,2,20JAN200916:34,8,8835440801,8835430301,,,,,,,,,,,,,1656.3626963,200867288712wd,,0,1537720081222003,8,39530,03/03/2025
,RED DRUM,200867288712wd,15377200812295991,2008,7,28,59,28,59,91,8,7,5,5,3.5,,20,5,1,1,0,0,0,0,2,1,1537720081229001,7,6,2,,,,Y,,1537720081229,,12,wd,1537720081229001,,,,JACKSON,1145,169290,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440901,,,,,,,,,,,,,,827.35682933,200867288712wd,,0,1537720081229001,8,39567,03/03/2025
,,200867288712wd,15377200812295991,2008,7,28,59,28,59,91,8,7,5,5,3.5,,4,2,1,1,0,0,0,1,2,2,1537720081229002,7,6,2,,,,Y,,1537720081229,,12,wd,1537720081229001,,,,JACKSON,1150,0,0,8,1,1,8,1,8,,1,20JAN200916:34,8,,,,,,,,,,,,,,,827.35682933,200867288712wd,,0,1537720081229002,8,39567,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711wd,15425200811174555,2008,7,28,45,28,45,55,8,7,2,5,2,,5,4,1,1,0,0,0,0,1,8,1542520081117001,7,6,2,,,,Y,,1542520081117,,11,wd,1542520081117001,,,,HANCOCK,1050,169239,169290,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,5247.6979387,200867288711wd,,0,1542520081117001,8,99998,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811174555,2008,7,22,51,28,45,55,8,7,2,5,4,0,50,7,1,1,2,14,0,0,1,8,1542520081117002,7,6,1,,,,O,,1542520081117,,11,wd,1542520081117002,1,11,0,JEFFERSON,1100,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,5797.7954511,200867288711wd,,0,1542520081117002,8,70005,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15425200811234555,2008,7,28,67,28,45,55,8,7,2,5,8,0,25,4,2,1,1,1,0,0,3,1,1542520081123001,7,6,1,,,,N,,1542520081123,,11,we,1542520081123001,1,1,0,,1505,169239,169290,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,1386.2239821,200867288711we,,0,1542520081123001,8,39459,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15425200811234555,2008,7,28,45,28,45,55,8,7,2,5,8,,25,6,2,1,0,0,0,1,3,2,1542520081123002,7,6,2,,,,Y,,1542520081123,,11,we,1542520081123001,,,,HANCOCK,1510,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,900.23006824,200867288711we,,0,1542520081123002,8,39576,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15425200811234555,2008,7,28,121,28,45,55,8,7,2,5,8,0,12,1,2,1,1,0,0,1,3,2,1542520081123003,7,6,2,,,,N,,1542520081123,,11,we,1542520081123001,1,,,,1515,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,1386.2239821,200867288711we,,0,1542520081123003,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15425200811234555,2008,7,28,47,28,45,55,8,7,2,5,7,0,50,3,2,2,0,11,0,0,2,1,1542520081123004,7,6,1,,,,Y,,1542520081123,,11,we,1542520081123004,1,9,0,HARRISON,1530,169239,169290,8,1,1,2,1,2,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,900.23006824,200867288711we,,0,1542520081123004,8,39571,03/03/2025
RED DRUM,SPOTTED SEATROUT,200867288711we,15425200811234555,2008,7,28,47,28,45,55,8,7,2,5,7,0,50,3,2,0,1,0,1,1,2,2,1542520081123005,7,6,3,,,,Y,,1542520081123,,11,we,1542520081123004,1,,,HARRISON,1535,169239,169290,8,1,1,8,1,8,,1,19DEC200811:10,8,8835440102,8835440901,,,,,,,,,,,,,900.23006824,200867288711we,,0,1542520081123004,8,39560,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,4,0,100,4,2,1,0,5,0,0,1,8,1542520081126001,7,6,1,,,,Y,,1542520081126,,11,wd,1542520081126001,1,5,0,HANCOCK,1025,169239,0,8,1,1,8,1,1,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126001,8,39576,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,4,0,150,14,2,2,3,9,0,0,2,1,1542520081126002,7,6,1,,,,Y,,1542520081126,,11,wd,1542520081126002,1,2,0,HANCOCK,1050,169239,0,8,1,1,2,1,2,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126002,8,39525,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,4,,150,14,2,0,0,0,1,1,2,2,1542520081126003,7,6,3,,,,Y,,1542520081126,,11,wd,1542520081126002,,,,HANCOCK,1055,169239,0,8,1,1,8,1,8,,2,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126002,8,39525,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,3,0,12,2,1,1,1,4,0,0,1,8,1542520081126004,7,6,1,,,,Y,,1542520081126,,11,wd,1542520081126004,1,3,0,HANCOCK,1135,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126004,8,39576,03/03/2025
,SPOTTED SEATROUT,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,6,0,70,9,1,1,1,17,0,0,1,8,1542520081126005,7,6,1,,,,Y,,1542520081126,,11,wd,1542520081126005,1,15,0,HANCOCK,1235,169239,0,8,1,1,8,1,1,,1,19DEC200811:10,8,8835440102,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126005,8,39576,03/03/2025
,SOUTHERN FLOUNDER,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,4,,25,5,1,1,0,0,0,0,2,1,1542520081126006,7,6,2,,,,Y,,1542520081126,,11,wd,1542520081126006,,,,HANCOCK,1320,172738,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8857030304,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126006,8,39520,03/03/2025
,SOUTHERN FLOUNDER,200867288711wd,15425200811264564,2008,7,28,45,28,45,64,8,7,2,5,4,,25,5,1,1,0,0,0,1,2,2,1542520081126007,7,6,2,,,,Y,,1542520081126,,11,wd,1542520081126006,,,,HANCOCK,1325,172738,0,8,1,1,8,1,8,,1,19DEC200811:10,8,8857030304,,,,,,,,,,,,,,6910.1705126,200867288711wd,,0,1542520081126007,8,39520,03/03/2025
,,200867288712wd,15425200812034564,2008,7,28,109,28,45,64,8,7,2,5,1,,50,1,1,1,0,0,0,0,1,8,1542520081203001,7,6,2,,,,Y,,1542520081203,,12,wd,1542520081203001,,,,PEARL RIVER,1005,0,0,8,1,1,8,1,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203001,8,39466,03/03/2025
,,200867288712wd,15425200812034564,2008,7,28,109,28,45,64,8,7,2,5,1,,30,3,2,1,0,0,0,0,1,8,1542520081203002,7,6,2,,,,Y,,1542520081203,,12,wd,1542520081203002,,,,PEARL RIVER,1010,0,0,8,1,1,8,1,8,,2,20JAN200916:34,8,,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203002,8,39466,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,45,28,45,64,8,7,2,5,4.5,0,100,7,1,1,1,0,0,0,1,8,1542520081203003,7,6,2,,,,Y,,1542520081203,,12,wd,1542520081203003,1,,,HANCOCK,1035,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203003,8,39556,03/03/2025
SOUTHERN FLOUNDER,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,95,28,45,64,8,7,2,5,4,0,50,5,1,2,1,7,0,0,2,1,1542520081203004,7,6,1,,,,N,,1542520081203,,12,wd,1542520081203004,1,6,0,,1040,169239,172738,8,1,1,2,1,2,,2,20JAN200916:34,8,8835440102,8857030304,,,,,,,,,,,,,2272.762247,200867288712wd,,0,1542520081203004,8,99998,03/03/2025
SOUTHERN FLOUNDER,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,45,28,45,64,8,7,2,5,4,0,50,5,1,0,1,0,1,1,2,2,1542520081203005,7,6,3,,,,Y,,1542520081203,,12,wd,1542520081203004,1,,,HANCOCK,1045,169239,172738,8,1,1,8,1,8,,2,20JAN200916:34,8,8835440102,8857030304,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203004,8,39520,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,45,28,45,64,8,7,2,5,5,0,25,8,1,1,1,0,0,0,1,8,1542520081203006,7,6,2,,,,Y,,1542520081203,,12,wd,1542520081203006,1,,,HANCOCK,1130,169239,0,8,1,1,8,1,8,,2,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203006,8,39525,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,45,28,45,64,8,7,2,5,4,0,100,5,1,1,1,15,0,0,1,8,1542520081203007,7,6,1,,,,Y,,1542520081203,,12,wd,1542520081203007,1,15,0,HANCOCK,1135,169239,0,8,1,1,8,1,1,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203007,8,99998,03/03/2025
,SPOTTED SEATROUT,200867288712wd,15425200812034564,2008,7,28,45,28,45,64,8,7,2,5,3.5,0,60,12,1,1,2,0,0,0,1,8,1542520081203008,7,6,2,,,,Y,,1542520081203,,12,wd,1542520081203008,1,,,HANCOCK,1145,169239,0,8,1,1,8,1,8,,1,20JAN200916:34,8,8835440102,,,,,,,,,,,,,,1475.958387,200867288712wd,,0,1542520081203008,8,39520,03/03/2025
