PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,TELEFON,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,RED DRUM,201317228701we,1523320130127109325,2013,7,22,109,22,109,325,8,7,4,5,0.5,,20,0,1,0,0,0,0,1,8,1523320130127013,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127013,,,,TERREBONNE,169290,,1252,8,1,1,8,1,8,,,20FEB201311:19,8,8835440901,,,,,,,501.57353025,201317228701we,,0,1523320130127013,8,70395,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,33,22,109,325,8,7,4,5,3,0,15,3,1,1,0,0,0,2,1,1523320130127014,7,1,2,,,,,N,,1523320130127,,01,we,1523320130127014,1,,,,169239,,1314,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,399.61458039,201317228701we,,0,1523320130127014,8,70817,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,33,22,109,325,8,7,4,5,3,,15,2,1,0,0,0,1,2,2,1523320130127015,7,1,2,,,,,N,,1523320130127,,01,we,1523320130127014,,,,,169239,,1319,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,399.61458039,201317228701we,,0,1523320130127015,8,70817,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,103,22,109,325,8,7,4,5,2,0,3,2,1,3,0,0,0,1,8,1523320130127016,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127016,1,0,3,ST TAMMANY,169239,,1432,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,501.57353025,201317228701we,,0,1523320130127016,8,70447,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,113,22,109,325,8,7,4,5,2,0,40,8,1,3,0,0,0,4,1,1523320130127017,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127017,1,0,5,VERMILION,169239,,1448,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,501.57353025,201317228701we,,0,1523320130127017,8,70533,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,113,22,109,325,8,7,4,5,2,0,40,8,1,3,0,0,1,4,2,1523320130127018,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127017,1,0,5,VERMILION,169239,,1453,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,501.57353025,201317228701we,,0,1523320130127018,8,70533,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,113,22,109,325,8,7,4,5,2,0,40,8,1,3,0,0,1,4,2,1523320130127019,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127017,1,0,5,VERMILION,169239,,1458,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,501.57353025,201317228701we,,0,1523320130127019,8,70533,03/03/2025
,SPOTTED SEATROUT,201317228701we,1523320130127109325,2013,7,22,113,22,109,325,8,7,4,5,2,0,40,8,1,3,0,0,1,4,2,1523320130127020,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127017,1,0,5,VERMILION,169239,,1503,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,501.57353025,201317228701we,,0,1523320130127020,8,70533,03/03/2025
,,201317228701we,1523320130127109325,2013,7,22,109,22,109,325,8,7,4,5,5,,8,8,1,0,0,0,0,5,1,1523320130127021,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127021,,,,TERREBONNE,,,1505,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,804.12400097,201317228701we,,0,1523320130127021,8,70364,03/03/2025
,,201317228701we,1523320130127109325,2013,7,22,109,22,109,325,8,7,4,5,5,0,8,8,1,2,0,0,1,5,2,1523320130127022,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127021,1,0,1,TERREBONNE,,,1510,8,1,1,8,1,8,,,20FEB201311:19,8,,,,,,,,804.12400097,201317228701we,,0,1523320130127022,8,70364,03/03/2025
,,201317228701we,1523320130127109325,2013,7,22,109,22,109,325,8,7,4,5,5,0,20,18,1,1,0,0,1,5,2,1523320130127023,7,1,2,,,,,Y,,1523320130127,,01,we,1523320130127021,1,,,TERREBONNE,,,1515,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,804.12400097,201317228701we,,0,1523320130127023,8,70363,03/03/2025
,SPOTTED SEATROUT,201317228701wd,1523320130128109147,2013,7,22,5,22,109,147,8,7,4,5,2,0,5,0,1,1,0,0,0,2,1,1523320130128001,7,1,2,,,,,Y,,1523320130128,,01,wd,1523320130128001,1,,,ASCENSION,169239,,1047,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,915.29256593,201317228701wd,,0,1523320130128001,8,70774,03/03/2025
,SPOTTED SEATROUT,201317228701wd,1523320130128109147,2013,7,22,5,22,109,147,8,7,4,5,2,,5,0,1,0,0,0,1,2,2,1523320130128002,7,1,2,,,,,Y,,1523320130128,,01,wd,1523320130128001,,,,ASCENSION,169239,,1052,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,915.29256593,201317228701wd,,0,1523320130128002,8,70774,03/03/2025
,,201317228701wd,1523320130128109147,2013,7,22,57,22,109,147,8,7,4,5,3.5,0,15,1,1,1,0,0,0,2,1,1523320130128003,7,1,2,,,,,Y,,1523320130128,,01,wd,1523320130128003,1,0,1,LAFOURCHE,,,1140,8,1,1,8,1,8,,,20FEB201311:19,8,,,,,,,,915.29256593,201317228701wd,,0,1523320130128003,8,99998,03/03/2025
,,201317228701wd,1523320130128109147,2013,7,22,57,22,109,147,8,7,4,5,3.5,0,16,1,1,3,0,0,1,2,2,1523320130128004,7,1,2,,,,,Y,,1523320130128,,01,wd,1523320130128003,1,0,1,LAFOURCHE,,,1145,8,1,1,8,2,8,,,20FEB201311:19,8,,,,,,,,915.29256593,201317228701wd,,0,1523320130128004,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701wd,1523320130128109147,2013,7,22,5,22,109,147,8,7,4,5,4.5,0,18,4,2,1,1,0,0,2,1,1523320130128005,7,1,1,,,,,Y,,1523320130128,,01,wd,1523320130128005,1,6,0,ASCENSION,169239,169290,1334,8,1,1,2,1,2,,,20FEB201311:19,8,8835440102,8835440901,,,,,,915.29256593,201317228701wd,,0,1523320130128005,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701wd,1523320130128109147,2013,7,22,5,22,109,147,8,7,4,5,4.5,0,18,4,0,1,0,1,1,2,2,1523320130128006,7,1,3,,,,,Y,,1523320130128,,01,wd,1523320130128005,1,,,ASCENSION,169239,169290,1340,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,915.29256593,201317228701wd,,0,1523320130128005,8,99998,03/03/2025
,,201317228701wd,1523320130128109147,2013,7,22,109,22,109,147,8,7,4,5,5,0,998,98,1,0,11,0,0,1,8,1523320130128007,7,1,1,,,,,Y,,1523320130128,,01,wd,1523320130128007,1,7,0,TERREBONNE,,,1416,8,1,1,8,2,1,,,20FEB201311:19,8,,,,,,,,915.29256593,201317228701wd,,0,1523320130128007,8,70364,03/03/2025
,,201317228702wd,1523320130215109244,2013,7,22,57,22,109,244,8,7,4,5,4,,12,2,1,0,0,0,0,2,1,1523320130215001,7,1,2,,,,,Y,,1523320130215,,02,wd,1523320130215001,,,,LAFOURCHE,,,1109,8,1,1,8,1,8,,,22MAR201307:43,8,,,,,,,,665.41037108,201317228702wd,,0,1523320130215001,8,70394,03/03/2025
,,201317228702wd,1523320130215109244,2013,7,22,109,22,109,244,8,7,4,5,4,,0,0,1,0,0,0,1,2,2,1523320130215002,7,1,2,,,,,Y,,1523320130215,,02,wd,1523320130215001,,,,TERREBONNE,,,1114,8,1,1,8,2,8,,,22MAR201307:43,8,,,,,,,,665.41037108,201317228702wd,,0,1523320130215002,8,99998,03/03/2025
,,201317228702wd,1523320130215109244,2013,7,22,57,22,109,244,8,7,4,5,3,0,30,5,1,3,2,0,0,2,1,1523320130215003,7,1,1,,,,,Y,,1523320130215,,02,wd,1523320130215003,1,,,LAFOURCHE,,,1159,8,1,1,1,1,2,,,22MAR201307:43,8,,,,,,,,665.41037108,201317228702wd,,0,1523320130215003,8,99998,03/03/2025
,,201317228702wd,1523320130215109244,2013,7,22,57,22,109,244,8,7,4,5,3,0,2,0,1,2,1,0,1,2,2,1523320130215004,7,1,1,,,,,Y,,1523320130215,,02,wd,1523320130215003,1,,,LAFOURCHE,,,1204,8,1,1,1,2,2,,,22MAR201307:43,8,,,,,,,,665.41037108,201317228702wd,,0,1523320130215004,8,70301,03/03/2025
,RED DRUM,201317228702wd,1523320130215109244,2013,7,22,109,22,109,244,8,7,4,5,4,0,120,20,1,0,5,0,0,1,8,1523320130215005,7,1,1,,,,,Y,,1523320130215,,02,wd,1523320130215005,1,1,0,TERREBONNE,169290,,1417,8,1,1,8,2,1,,,22MAR201307:43,8,8835440901,,,,,,,665.41037108,201317228702wd,,0,1523320130215005,8,70364,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702wd,1523320130215109244,2013,7,22,57,22,109,244,8,7,4,5,3.5,0,3,2,2,1,2,0,0,2,1,1523320130215006,7,1,1,,,,,Y,,1523320130215,,02,wd,1523320130215006,1,12,0,LAFOURCHE,169290,169239,1502,8,1,1,2,1,2,,,22MAR201307:43,8,8835440901,8835440102,,,,,,665.41037108,201317228702wd,,0,1523320130215006,8,70301,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702wd,1523320130215109244,2013,7,22,57,22,109,244,8,7,4,5,3.5,0,0,0,0,2,0,1,1,2,2,1523320130215007,7,1,3,,,,,Y,,1523320130215,,02,wd,1523320130215006,1,,,LAFOURCHE,169290,169239,1507,8,1,1,8,2,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,665.41037108,201317228702wd,,0,1523320130215006,8,70301,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,5,22,57,328,8,7,4,5,4.5,,0,0,1,0,0,0,0,2,1,1523320130217001,7,1,2,,,,,Y,,1523320130217,,02,we,1523320130217001,,,,ASCENSION,169290,169239,1113,8,1,1,8,2,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,475.73482116,201317228702we,,0,1523320130217001,8,70769,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,5,22,57,328,8,7,4,5,4.5,,12,0,1,0,0,0,1,2,2,1523320130217002,7,1,2,,,,,Y,,1523320130217,,02,we,1523320130217001,,,,ASCENSION,169290,169239,1118,8,1,1,8,1,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,475.73482116,201317228702we,,0,1523320130217002,8,70769,03/03/2025
,RED DRUM,201317228702we,152332013021757328,2013,7,22,63,22,57,328,8,7,4,5,1.5,0,80,10,1,1,5,0,0,1,8,1523320130217003,7,1,1,,,,,N,,1523320130217,,02,we,1523320130217003,1,5,0,,169290,,1202,8,1,1,8,1,1,,,22MAR201307:43,8,8835440901,,,,,,,379.02831682,201317228702we,,0,1523320130217003,8,70726,03/03/2025
,RED DRUM,201317228702we,152332013021757328,2013,7,22,77,22,57,328,8,7,4,5,1.5,0,72,12,1,1,0,0,0,3,1,1523320130217004,7,1,2,,,,,N,,1523320130217,,02,we,1523320130217004,1,,,,169290,,1238,8,1,1,8,1,8,,,22MAR201307:43,8,8835440901,,,,,,,1061.0014829,201317228702we,,0,1523320130217004,8,70749,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,51,22,57,328,8,7,4,5,4.5,,24,5,1,0,0,0,0,1,8,1523320130217005,7,1,2,,,,,Y,,1523320130217,,02,we,1523320130217005,,,,JEFFERSON,169290,169239,1256,8,1,1,8,1,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,475.73482116,201317228702we,,0,1523320130217005,8,70094,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,125,22,57,328,8,7,4,5,3,,7,0,1,0,0,0,0,3,1,1523320130217006,7,1,2,,,,,N,,1523320130217,,02,we,1523320130217006,,,,,169290,169239,1308,8,1,1,8,1,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,379.02831682,201317228702we,,0,1523320130217006,8,70775,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,125,22,57,328,8,7,4,5,3,,7,0,1,0,0,0,1,3,2,1523320130217007,7,1,2,,,,,N,,1523320130217,,02,we,1523320130217006,,,,,169290,169239,1313,8,1,1,8,2,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,379.02831682,201317228702we,,0,1523320130217007,8,70775,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,22,33,22,57,328,8,7,4,5,3,,0,0,1,0,0,0,1,3,2,1523320130217008,7,1,2,,,,,N,,1523320130217,,02,we,1523320130217006,,,,,169290,169239,1318,8,1,1,8,2,8,,,22MAR201307:43,8,8835440901,8835440102,,,,,,379.02831682,201317228702we,,0,1523320130217008,8,70820,03/03/2025
,SPOTTED SEATROUT,201317228702we,152332013021757328,2013,7,22,57,22,57,328,8,7,4,5,5,0,998,98,1,2,0,0,0,2,1,1523320130217009,7,1,2,,,,,Y,,1523320130217,,02,we,1523320130217009,1,0,1,LAFOURCHE,169239,,1336,8,1,1,8,2,8,,,22MAR201307:43,8,8835440102,,,,,,,475.73482116,201317228702we,,0,1523320130217009,8,70357,03/03/2025
,SPOTTED SEATROUT,201317228702we,152332013021757328,2013,7,22,57,22,57,328,8,7,4,5,5,0,998,98,1,1,0,0,1,2,2,1523320130217010,7,1,2,,,,,Y,,1523320130217,,02,we,1523320130217009,1,0,1,LAFOURCHE,169239,,1341,8,1,1,8,2,8,,,22MAR201307:43,8,8835440102,,,,,,,475.73482116,201317228702we,,0,1523320130217010,8,70357,03/03/2025
,,201317228702we,152332013021757328,2013,7,22,57,22,57,328,8,7,4,5,2,0,24,0,1,0,1,0,0,1,8,1523320130217011,7,1,1,,,,,Y,,1523320130217,,02,we,1523320130217011,1,1,0,LAFOURCHE,,,1359,8,1,1,8,1,1,,,22MAR201307:43,8,,,,,,,,475.73482116,201317228702we,,0,1523320130217011,8,70357,03/03/2025
,,201317228702we,152332013021757328,2013,7,1,117,22,57,328,8,7,4,5,5,0,0,0,1,2,1,0,0,1,8,1523320130217012,7,1,1,,,,,O,,1523320130217,,02,we,1523320130217012,1,,,,,,1428,8,1,1,8,1,1,,,22MAR201307:43,8,,,,,,,,696.58998996,201317228702we,,0,1523320130217012,8,35242,03/03/2025
,,201317228702we,152332013021757328,2013,0,5,41,22,57,328,8,7,4,5,5,0,6,1,1,0,1,0,0,1,8,1523320130217013,7,1,1,,,,,O,,1523320130217,,02,we,1523320130217013,1,1,0,,,,1433,8,1,1,8,1,1,,,22MAR201307:43,8,,,,,,,,696.58998996,201317228702we,,0,1523320130217013,8,71639,03/03/2025
SPOTTED SEATROUT,RED DRUM,201317228702we,152332013021757328,2013,7,1,1,22,57,328,8,7,4,5,5,0,2,2,1,0,1,0,0,1,8,1523320130217014,7,1,1,,,,,O,,1523320130217,,02,we,1523320130217014,1,1,0,,169290,169239,1442,8,1,1,8,2,1,,,22MAR201307:43,8,8835440901,8835440102,,,,,,696.58998996,201317228702we,,0,1523320130217014,8,99998,03/03/2025
,RED DRUM,201317228702we,152332013021757328,2013,7,22,71,22,57,328,8,7,4,5,5,0,30,15,1,0,5,0,0,1,8,1523320130217015,7,1,1,,,,,Y,,1523320130217,,02,we,1523320130217015,1,5,0,ORLEANS,169290,,1449,8,1,1,8,2,1,,,22MAR201307:43,8,8835440901,,,,,,,475.73482116,201317228702we,,0,1523320130217015,8,70115,03/03/2025
,RED DRUM,201317228702we,152332013021757328,2013,7,22,71,22,57,328,8,7,4,5,5,0,2,2,1,0,1,0,0,1,8,1523320130217016,7,1,1,,,,,Y,,1523320130217,,02,we,1523320130217016,1,1,0,ORLEANS,169290,,1454,8,1,1,8,2,1,,,22MAR201307:43,8,8835440901,,,,,,,475.73482116,201317228702we,,0,1523320130217016,8,70115,03/03/2025
,RED DRUM,201317228702we,152332013021757328,2013,0,55,85,22,57,328,8,7,4,5,4,0,3,0,1,0,2,0,0,1,8,1523320130217017,7,1,1,,,,,O,,1523320130217,,02,we,1523320130217017,1,2,0,,169290,,1510,8,1,1,8,2,1,,,22MAR201307:43,8,8835440901,,,,,,,696.58998996,201317228702we,,0,1523320130217017,8,54548,03/03/2025
,,201317228702we,152332013021757328,2013,0,55,73,22,57,328,8,7,4,5,4,0,1,1,1,0,2,0,0,1,8,1523320130217018,7,1,1,,,,,O,,1523320130217,,02,we,1523320130217018,1,1,0,,,,1515,8,1,1,8,2,1,,,22MAR201307:43,8,,,,,,,,696.58998996,201317228702we,,0,1523320130217018,8,54476,03/03/2025
,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,71,22,71,239,8,7,4,5,3.5,0,275,32,2,1,2,0,0,2,1,1530020130112001,7,1,1,,,,,Y,,1530020130112,,01,we,1530020130112001,1,21,0,ORLEANS,169239,,1155,8,1,1,2,2,2,,,20FEB201311:19,8,8835440102,,,,,,,1178.0870584,201317228701we,,0,1530020130112001,8,70122,03/03/2025
,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,103,22,71,239,8,7,4,5,3.5,0,275,22,0,1,0,1,1,2,2,1530020130112002,7,1,3,,,,,Y,,1530020130112,,01,we,1530020130112001,1,,,ST TAMMANY,169239,,1200,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,1178.0870584,201317228701we,,0,1530020130112001,8,70458,03/03/2025
,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,51,22,71,239,8,7,4,5,5.5,0,70,14,2,1,5,0,0,2,1,1530020130112003,7,1,1,,,,,Y,,1530020130112,,01,we,1530020130112003,1,35,0,JEFFERSON,169239,,1250,8,1,1,2,1,2,,,20FEB201311:19,8,8835440102,,,,,,,1178.0870584,201317228701we,,0,1530020130112003,8,70005,03/03/2025
,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,89,22,71,239,8,7,4,5,5.5,0,70,20,0,1,0,1,1,2,2,1530020130112004,7,1,3,,,,,Y,,1530020130112,,01,we,1530020130112003,1,,,ST CHARLES,169239,,1255,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,,,,,,,1178.0870584,201317228701we,,0,1530020130112003,8,70047,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,51,22,71,239,8,7,4,5,5,0,45,10,3,2,4,0,0,3,1,1530020130112005,7,1,1,,,,,Y,,1530020130112,,01,we,1530020130112005,1,15,0,JEFFERSON,169239,169290,1415,8,1,1,2,2,2,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1178.0870584,201317228701we,,0,1530020130112005,8,70002,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,71,22,71,239,8,7,4,5,5,0,45,25,0,2,0,1,1,3,2,1530020130112006,7,1,3,,,,,Y,,1530020130112,,01,we,1530020130112005,1,,,ORLEANS,169239,169290,1420,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1178.0870584,201317228701we,,0,1530020130112005,8,70124,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153002013011271239,2013,7,22,51,22,71,239,8,7,4,5,5,0,45,12,0,2,0,1,1,3,2,1530020130112007,7,1,3,,,,,Y,,1530020130112,,01,we,1530020130112005,1,,,JEFFERSON,169239,169290,1425,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1178.0870584,201317228701we,,0,1530020130112005,8,70003,03/03/2025
,SPOTTED SEATROUT,201317228702we,153262013021010370,2013,7,22,103,22,103,70,8,7,4,5,2,0,100,16,1,0,9,0,0,1,8,1532620130210001,7,1,1,,,,,Y,,1532620130210,,02,we,1532620130210001,1,1,0,ST TAMMANY,169239,,900,8,1,1,8,1,1,,,22MAR201307:43,8,8835440102,,,,,,,1753.3251176,201317228702we,,0,1532620130210001,8,99998,03/03/2025
,SPOTTED SEATROUT,201317228702wd,1532620130219103319,2013,7,22,103,22,103,319,8,7,4,5,2.5,,50,10,1,0,0,0,0,1,8,1532620130219001,7,1,2,,,,,Y,,1532620130219,,02,wd,1532620130219001,,,,ST TAMMANY,169239,,1302,8,1,1,8,1,8,,,22MAR201307:43,8,8835440102,,,,,,,6081.1196216,201317228702wd,,0,1532620130219001,8,70471,03/03/2025
,SPOTTED SEATROUT,201317228701we,1536620130119109109,2013,7,22,93,22,109,109,8,7,4,5,3,,300,5,1,0,0,0,0,2,1,1536620130119001,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119001,,,,ST JAMES,169239,,927,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,1289.713864,201317228701we,,0,1536620130119001,8,70086,03/03/2025
,SPOTTED SEATROUT,201317228701we,1536620130119109109,2013,7,22,29,22,109,109,8,7,4,5,3,,5,0,1,0,0,0,1,2,2,1536620130119002,7,1,2,,,,,N,,1536620130119,,01,we,1536620130119001,,,,,169239,,930,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,,,,,,,1027.5431886,201317228701we,,0,1536620130119002,8,99998,03/03/2025
,RED DRUM,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,2.5,0,30,1,1,1,0,0,0,3,1,1536620130119003,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119003,1,,,TERREBONNE,169290,,1023,8,1,1,8,1,8,,,20FEB201311:19,8,8835440901,,,,,,,1289.713864,201317228701we,,0,1536620130119003,8,70360,03/03/2025
,RED DRUM,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,2.5,,25,5,1,0,0,0,1,3,2,1536620130119004,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119003,,,,TERREBONNE,169290,,1026,8,1,1,8,1,8,,,20FEB201311:19,8,8835440901,,,,,,,1289.713864,201317228701we,,0,1536620130119004,8,70360,03/03/2025
,RED DRUM,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,2.5,,2,0,1,0,0,0,1,3,2,1536620130119005,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119003,,,,TERREBONNE,169290,,1029,8,1,1,8,2,8,,,20FEB201311:19,8,8835440901,,,,,,,1289.713864,201317228701we,,0,1536620130119005,8,70360,03/03/2025
,RED DRUM,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,4,,15,0,1,0,0,0,0,2,1,1536620130119006,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119006,,,,TERREBONNE,169290,,1317,8,1,1,8,1,8,,,20FEB201311:19,8,8835440901,,,,,,,1289.713864,201317228701we,,0,1536620130119006,8,70364,03/03/2025
,RED DRUM,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,4,,15,0,1,0,0,0,1,2,2,1536620130119007,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119006,,,,TERREBONNE,169290,,1320,8,1,1,8,1,8,,,20FEB201311:19,8,8835440901,,,,,,,1289.713864,201317228701we,,0,1536620130119007,8,70364,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,3.5,,50,4,1,0,0,0,0,3,1,1536620130119008,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119008,,,,TERREBONNE,169239,169290,1342,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1862.9490598,201317228701we,,0,1536620130119008,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,1536620130119109109,2013,7,22,109,22,109,109,8,7,4,5,3.5,0,5,1,1,1,0,0,1,3,2,1536620130119009,7,1,2,,,,,Y,,1536620130119,,01,we,1536620130119008,1,,,TERREBONNE,169239,169290,1345,8,1,1,8,1,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1862.9490598,201317228701we,,0,1536620130119009,8,99998,03/03/2025
,SPOTTED SEATROUT,201317228702we,1536620130203109331,2013,7,22,109,22,109,331,8,7,4,5,5,0,45,0,1,1,10,0,0,1,8,1536620130203001,7,1,1,,,,,Y,,1536620130203,,02,we,1536620130203001,1,1,0,TERREBONNE,169239,,1147,8,1,1,8,1,1,,,22MAR201307:43,8,8835440102,,,,,,,1095.9365534,201317228702we,,0,1536620130203001,8,70360,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153872013012071239,2013,7,22,103,22,71,239,8,7,4,5,4.5,0,25,8,1,1,0,0,0,4,1,1538720130120001,7,1,2,,,,,Y,,1538720130120,,01,we,1538720130120001,1,,,ST TAMMANY,169239,169290,1105,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1327.6907806,201317228701we,,0,1538720130120001,8,70458,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153872013012071239,2013,7,22,103,22,71,239,8,7,4,5,4.5,,20,6,1,0,0,0,1,4,2,1538720130120002,7,1,2,,,,,Y,,1538720130120,,01,we,1538720130120001,,,,ST TAMMANY,169239,169290,1110,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1327.6907806,201317228701we,,0,1538720130120002,8,70458,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153872013012071239,2013,7,22,103,22,71,239,8,7,4,5,4.5,,20,6,1,0,0,0,1,4,2,1538720130120003,7,1,2,,,,,Y,,1538720130120,,01,we,1538720130120001,,,,ST TAMMANY,169239,169290,1115,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1327.6907806,201317228701we,,0,1538720130120003,8,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,201317228701we,153872013012071239,2013,7,22,103,22,71,239,8,7,4,5,4.5,,25,8,1,0,0,0,1,4,2,1538720130120004,7,1,2,,,,,Y,,1538720130120,,01,we,1538720130120001,,,,ST TAMMANY,169239,169290,1120,8,1,1,8,2,8,,,20FEB201311:19,8,8835440102,8835440901,,,,,,1327.6907806,201317228701we,,0,1538720130120004,8,70458,03/03/2025
,SPOTTED SEATROUT,201317228701we,153872013012071239,2013,7,22,103,22,71,239,8,7,4,5,6,0,2,0,2,0,5,0,0,2,1,1538720130120005,7,1,1,,,,,Y,,1538720130120,,01,we,1538720130120005,1,12,0,ST TAMMANY,169239,,1150,8,1,1,2,2,2,,,20FEB201311:19,8,8835440102,,,,,,,1327.6907806,201317228701we,,0,1538720130120005,8,70452,03/03/2025
