PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,,2021041285weS:8AM-8PM,2021212851572020210424,2021,7,48,439,12,1572020210424001,1,6.50,0.00,0,0,2,7,303,7,5,1,2,2,1,0,0,1,3,4,1,87,,,,O,1,we,1572020210424,5,1572020210424001,1,,8,S:8AM-8PM,76179,04,11,0,,1444,7,4,1,,,,1,58,2,1,2,2,19MAY21:09:04,,,,,,,,,,174.64312565,2021041285weS:8AM-8PM,,0,1572020210424001,03/03/2025
SAILFISH,YELLOWTAIL SNAPPER,2021041285weS:8AM-8PM,2021212851572020210424,2021,6,13,67,12,1572020210424002,1,6.00,0.00,3,1,2,7,303,7,5,1,2,2,1,0,0,1,6,4,1,87,,,,O,1,we,1572020210424,5,1572020210424002,1,,8,S:8AM-8PM,30101,04,13,0,,1504,7,4,1,168907,172488,,1,56,2,1,2,2,19MAY21:09:04,8835360401,8850060101,,,,,,,,174.64312565,2021041285weS:8AM-8PM,,0,1572020210424002,03/03/2025
,,2021041285weS:8AM-8PM,2021212851572020210424,2021,6,12,61,12,1572020210424003,1,3.50,0.00,0,0,2,7,303,7,5,1,3,3,1,0,0,1,5,4,1,87,,,,O,1,we,1572020210424,5,1572020210424003,1,,8,S:8AM-8PM,32963,04,23,0,INDIAN RIVER,1535,7,4,1,,,,1,60,2,2,2,2,19MAY21:09:04,,,,,,,,,,134.06022135,2021041285weS:8AM-8PM,,0,1572020210424003,03/03/2025
,,2021041285weS:8AM-8PM,2021212851572020210424,2021,6,12,61,12,1572020210424004,1,3.50,0.00,2,0,2,7,303,7,5,3,0,3,2,1,1,1,0,4,1,87,,,,O,1,we,1572020210424,5,1572020210424003,1,,8,S:8AM-8PM,32963,04,,,INDIAN RIVER,1539,7,4,1,,,,1,59,2,2,8,8,19MAY21:09:04,,,,,,,,,,134.06022135,2021041285weS:8AM-8PM,,0,1572020210424003,03/03/2025
,SNAPPER FAMILY,2021031245weS:8AM-8PM,2021212451574120210306,2021,2,6,5,12,1574120210306001,1,2.00,0.00,0,0,2,7,942,7,5,1,1,2,1,0,0,4,2,4,1,71,,,,O,1,we,1574120210306,5,1574120210306001,1,,4,S:8AM-8PM,95685,03,3,0,,1119,7,4,1,168845,,,1,18,2,1,1,8,19MAY21:09:04,8835360000,,,,,,,,,125.13453775,2021031245weS:8AM-8PM,,0,1574120210306001,03/03/2025
,SNAPPER FAMILY,2021031245weS:8AM-8PM,2021212451574120210306,2021,2,6,5,12,1574120210306002,1,2.00,0.00,0,0,2,7,942,7,5,2,1,2,2,0,1,4,0,4,1,71,,,,O,1,we,1574120210306,5,1574120210306001,1,,4,S:8AM-8PM,95685,03,,,,1143,7,4,1,168845,,,1,56,2,2,8,8,19MAY21:09:04,8835360000,,,,,,,,,125.13453775,2021031245weS:8AM-8PM,,0,1574120210306002,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,0,19,33,12,1574120210328010,1,6.00,0.00,30,6,2,7,499,7,5,1,4,4,1,0,0,4,7,4,1,71,,,,O,1,we,1574120210328,5,1574120210328010,1,,4,S:8AM-8PM,50401,03,17,0,,1726,7,4,1,167702,168845,,1,63,2,1,2,2,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328010,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,7,12,71,12,1574120210328011,1,6.00,0.00,30,6,2,7,499,7,5,3,0,4,2,1,1,3,0,4,1,71,,,,Y,1,we,1574120210328,5,1574120210328010,1,,4,S:8AM-8PM,33905,03,,,LEE,1728,7,4,1,167702,168845,,1,63,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328010,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,7,12,71,12,1574120210328012,1,6.00,0.00,2,2,2,7,499,7,5,3,0,4,2,1,1,3,0,4,1,71,,,,Y,1,we,1574120210328,5,1574120210328010,1,,4,S:8AM-8PM,33905,03,,,LEE,1728,7,4,1,167702,168845,,1,69,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328010,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,0,26,67,12,1574120210328013,1,6.00,0.00,2,2,2,7,499,7,5,3,0,4,2,1,1,3,0,4,1,71,,,,O,1,we,1574120210328,5,1574120210328010,1,,4,S:8AM-8PM,48873,03,,,,1728,7,4,1,167702,168845,,1,55,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328010,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,7,12,71,12,1574120210328014,1,8.00,0.00,2,0,2,7,499,7,5,1,4,4,1,0,0,3,10,4,2,71,,,,Y,2,we,1574120210328,5,1574120210328014,1,,4,S:8AM-8PM,33922,03,39,0,LEE,1914,7,4,1,167702,168845,,2,57,2,1,2,2,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328014,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,7,12,71,12,1574120210328015,1,8.00,0.00,2,0,2,7,499,7,5,3,0,4,2,1,1,2,0,4,2,71,,,,Y,2,we,1574120210328,5,1574120210328014,1,,4,S:8AM-8PM,33922,03,,,LEE,1915,7,4,1,167702,168845,,1,76,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328014,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,6,37,183,12,1574120210328016,1,8.00,0.00,2,0,2,7,499,7,5,3,0,4,2,1,1,1,0,4,2,71,,,,O,2,we,1574120210328,5,1574120210328014,1,,4,S:8AM-8PM,27603,03,,,,1915,7,4,1,167702,168845,,1,10,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328014,03/03/2025
SNAPPER FAMILY,RED GROUPER,2021031245weS:8AM-8PM,2021212451574120210328,2021,6,37,183,12,1574120210328017,1,8.00,0.00,2,0,2,7,499,7,5,3,0,4,2,1,1,1,0,4,2,71,,,,O,2,we,1574120210328,5,1574120210328014,1,,4,S:8AM-8PM,27603,03,,,,1915,7,4,1,167702,168845,,1,43,2,2,8,8,19MAY21:09:04,8835020408,8835360000,,,,,,,,757.19874816,2021031245weS:8AM-8PM,,0,1574120210328014,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,57,12,1574320210415011,1,5.50,0.00,15,1,2,7,4460,7,5,1,6,6,1,0,0,4,20,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,33613,04,36,0,HILLSBOROUGH,1540,7,4,1,167702,170566,,2,35,2,2,2,2,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,57,12,1574320210415012,1,5.50,0.00,8,1,2,7,4460,7,5,3,0,6,2,1,1,4,0,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,33629,04,,,HILLSBOROUGH,1541,7,4,1,167702,170566,,2,51,2,2,8,8,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,57,12,1574320210415013,1,5.50,0.00,15,1,2,7,4460,7,5,3,0,6,2,1,1,7,0,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,33613,04,,,HILLSBOROUGH,1541,7,4,1,167702,170566,,1,53,2,2,8,8,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,57,12,1574320210415014,1,5.50,0.00,260,20,2,7,4460,7,5,3,0,6,2,1,1,4,0,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,33613,04,,,HILLSBOROUGH,1542,7,4,1,167702,170566,,1,8,2,2,8,8,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,57,12,1574320210415015,1,5.50,0.00,1,0,2,7,4460,7,5,3,0,6,2,1,1,4,0,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,33613,04,,,HILLSBOROUGH,1542,7,4,1,167702,170566,,1,60,2,2,8,8,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
HOGFISH,RED GROUPER,2021041225wdS:8AM-8PM,2021212251574320210415,2021,7,12,1,12,1574320210415016,1,5.50,0.00,15,1,2,7,4460,7,5,3,0,6,2,1,1,3,0,4,1,17,,,,Y,1,wd,1574320210415,5,1574320210415011,1,,2,S:8AM-8PM,32250,04,,,ALACHUA,1542,7,4,1,167702,170566,,1,29,2,2,8,8,19MAY21:09:04,8835020408,8839010901,,,,,,,,922.38326885,2021041225wdS:8AM-8PM,,0,1574320210415011,03/03/2025
,,2021041245wdS:8AM-8PM,2021212451581120210415,2021,0,55,101,12,1581120210415001,1,2.50,0.00,0,0,2,7,240,7,5,1,6,6,1,0,0,5,4,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415001,1,,4,S:8AM-8PM,53406,04,30,0,,1136,7,4,1,,,,1,78,2,1,2,2,19MAY21:09:04,,,,,,,,,,383.70662327,2021041245wdS:8AM-8PM,,0,1581120210415001,03/03/2025
,,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,71,12,1581120210415002,1,2.00,0.00,0,0,2,7,240,7,5,3,0,6,2,1,1,5,0,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415001,1,,4,S:8AM-8PM,34134,04,,,LEE,1138,7,4,1,,,,1,,2,2,8,8,19MAY21:09:04,,,,,,,,,,383.70662327,2021041245wdS:8AM-8PM,,0,1581120210415001,03/03/2025
,,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,71,12,1581120210415003,1,2.50,0.00,6,0,2,7,240,7,5,3,0,6,2,1,1,6,0,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415001,1,,4,S:8AM-8PM,33903,04,,,LEE,1138,7,4,1,,,,1,66,2,2,8,8,19MAY21:09:04,,,,,,,,,,383.70662327,2021041245wdS:8AM-8PM,,0,1581120210415001,03/03/2025
,,2021041245wdS:8AM-8PM,2021212451581120210415,2021,0,26,125,12,1581120210415004,1,2.50,0.00,0,0,2,7,240,7,5,3,0,6,2,1,1,6,0,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415001,1,,4,S:8AM-8PM,48304,04,,,,1138,7,4,1,,,,1,44,2,2,8,8,19MAY21:09:04,,,,,,,,,,383.70662327,2021041245wdS:8AM-8PM,,0,1581120210415001,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,71,12,1581120210415005,1,5.00,0.00,20,8,2,7,240,7,5,1,3,3,1,0,0,4,16,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415005,1,,4,S:8AM-8PM,34134,04,16,0,LEE,1542,7,4,1,167702,,,1,63,2,2,2,2,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415005,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,21,12,1581120210415006,1,5.00,0.00,5,5,2,7,240,7,5,3,0,3,2,1,1,3,0,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415005,1,,4,S:8AM-8PM,34102,04,,,COLLIER,1546,7,4,1,167702,,,1,71,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415005,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,21,12,1581120210415007,1,5.00,0.00,6,6,2,7,240,7,5,3,0,3,2,1,1,4,0,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415005,1,,4,S:8AM-8PM,34102,04,,,COLLIER,1546,7,4,1,167702,,,1,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415005,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,21,12,1581120210415008,1,5.50,0.00,0,0,2,7,240,7,5,1,6,6,1,0,0,2,2,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,34112,04,12,0,COLLIER,1632,7,4,1,167702,,,1,,2,2,2,2,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,0,55,59,12,1581120210415009,1,5.50,0.00,6,2,2,7,240,7,5,3,0,6,2,1,1,2,0,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,53144,04,,,,1632,7,4,1,167702,,,1,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,0,55,107,12,1581120210415010,1,5.50,0.00,0,0,2,7,240,7,5,3,0,6,2,1,1,2,0,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,54819,04,,,,1632,7,4,1,167702,,,1,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,7,12,21,12,1581120210415011,1,5.50,0.00,0,0,2,7,240,7,5,3,0,6,2,1,1,2,0,4,1,21,,,,Y,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,34112,04,,,COLLIER,1632,7,4,1,167702,,,1,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,5,24,5,12,1581120210415012,1,5.50,0.00,0,0,2,7,240,7,5,3,0,6,2,1,1,2,0,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,21228,04,,,BALTIMORE,1632,7,4,1,167702,,,2,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,RED GROUPER,2021041245wdS:8AM-8PM,2021212451581120210415,2021,5,24,5,12,1581120210415013,1,5.50,0.00,10,2,2,7,240,7,5,3,0,6,2,1,1,2,0,4,1,21,,,,O,1,wd,1581120210415,5,1581120210415008,1,,4,S:8AM-8PM,21228,04,,,BALTIMORE,1632,7,4,1,167702,,,1,,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,1507.5826131,2021041245wdS:8AM-8PM,,0,1581120210415008,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,7,48,,12,1582920210313003,1,5.00,0.00,3,3,2,7,125,7,5,1,3,3,1,0,0,5,12,4,2,87,,,,O,2,we,1582920210313,7,1582920210313003,1,,8,S:8AM-8PM,78260,03,13,0,,1559,7,4,1,168846,,,1,44,2,1,2,2,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313003,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,7,48,,12,1582920210313004,1,5.00,0.00,21,3,2,7,125,7,5,3,0,3,2,1,1,5,0,4,2,87,,,,O,2,we,1582920210313,7,1582920210313003,1,,8,S:8AM-8PM,78260,03,,,,1559,7,4,1,168846,,,1,45,2,2,8,8,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313003,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,0,12,,12,1582920210313005,1,5.00,0.00,21,3,2,7,125,7,5,3,0,3,2,1,1,5,0,4,2,87,,,,O,2,we,1582920210313,7,1582920210313003,1,,8,S:8AM-8PM,33156,03,,,,1559,7,4,1,168846,,,1,75,2,2,8,8,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313003,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,0,12,,12,1582920210313006,1,5.00,0.00,100,10,2,7,125,7,5,1,3,3,1,0,0,3,3,4,2,87,,,,O,2,we,1582920210313,7,1582920210313006,1,,8,S:8AM-8PM,33157,03,15,0,,1640,7,4,1,168846,,,1,49,2,1,2,2,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313006,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,0,12,,12,1582920210313007,1,5.00,0.00,100,10,2,7,125,7,5,3,0,3,2,1,1,2,0,4,2,87,,,,O,2,we,1582920210313,7,1582920210313006,1,,8,S:8AM-8PM,33175,03,,,,1653,7,4,1,168846,,,1,49,2,2,8,8,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313006,03/03/2025
,SNAPPER GENUS,2021031285weS:8AM-8PM,2021212851582920210313,2021,0,12,,12,1582920210313008,1,5.00,0.00,100,10,2,7,125,7,5,3,0,3,2,1,1,2,0,4,2,87,,,,O,2,we,1582920210313,7,1582920210313006,1,,8,S:8AM-8PM,33140,03,,,,1653,7,4,1,168846,,,1,57,2,2,8,8,19MAY21:09:04,8835360100,,,,,,,,,237.32723781,2021031285weS:8AM-8PM,,0,1582920210313006,03/03/2025
PERMIT,YELLOWTAIL SNAPPER,2021031285weS:8AM-8PM,2021212851582920210327,2021,4,25,23,12,1582920210327001,1,7.00,0.00,2,2,2,7,125,7,5,1,3,3,1,0,0,2,2,4,1,87,,,,O,1,we,1582920210327,7,1582920210327001,1,,8,S:8AM-8PM,02043,03,13,0,PLYMOUTH,1513,7,4,1,168907,168709,,1,60,2,2,2,2,19MAY21:09:04,8835360401,8835280902,,,,,,,,31.310148809,2021031285weS:8AM-8PM,,0,1582920210327001,03/03/2025
PERMIT,YELLOWTAIL SNAPPER,2021031285weS:8AM-8PM,2021212851582920210327,2021,4,25,17,12,1582920210327002,1,7.00,0.00,25,15,2,7,125,7,5,3,0,3,2,1,1,2,0,4,1,87,,,,O,1,we,1582920210327,7,1582920210327001,1,,8,S:8AM-8PM,01773,03,,,MIDDLESEX,1513,7,4,1,168907,168709,,1,22,2,1,8,8,19MAY21:09:04,8835360401,8835280902,,,,,,,,31.310148809,2021031285weS:8AM-8PM,,0,1582920210327001,03/03/2025
PERMIT,YELLOWTAIL SNAPPER,2021031285weS:8AM-8PM,2021212851582920210327,2021,4,25,17,12,1582920210327003,1,7.00,0.00,25,15,2,7,125,7,5,3,0,3,2,1,1,1,0,4,1,87,,,,O,1,we,1582920210327,7,1582920210327001,1,,8,S:8AM-8PM,01773,03,,,MIDDLESEX,1513,7,4,1,168907,168709,,1,53,2,2,8,8,19MAY21:09:04,8835360401,8835280902,,,,,,,,31.310148809,2021031285weS:8AM-8PM,,0,1582920210327001,03/03/2025
,,2021041285wdS:8AM-8PM,2021212851582920210401,2021,7,12,87,12,1582920210401003,1,5.50,,60,10,2,7,572,7,5,2,1,2,1,0,0,0,0,4,2,87,,,,Y,2,wd,1582920210401,7,1582920210401003,,,8,S:8AM-8PM,33051,04,,,MONROE,1446,7,4,1,,,,2,80,2,1,8,8,19MAY21:09:04,,,,,,,,,,47.225698631,2021041285wdS:8AM-8PM,,0,1582920210401003,03/03/2025
,,2021041285wdS:8AM-8PM,2021212851582920210401,2021,7,12,87,12,1582920210401004,1,5.50,0.00,60,10,2,7,572,7,5,1,1,2,2,0,1,0,1,4,2,87,,,,Y,2,wd,1582920210401,7,1582920210401003,1,,8,S:8AM-8PM,33051,04,1,0,MONROE,1447,7,4,1,,,,1,75,2,2,1,8,19MAY21:09:04,,,,,,,,,,47.225698631,2021041285wdS:8AM-8PM,,0,1582920210401004,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313001,1,4.00,0.00,10,2,2,7,314,7,5,1,6,6,1,0,0,3,15,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,17,0,SARASOTA,1459,7,4,1,167702,,,1,51,2,1,2,2,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313002,1,4.00,0.00,10,2,2,7,314,7,5,3,0,6,2,1,1,2,0,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,,,SARASOTA,1500,7,4,1,167702,,,1,12,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313003,1,4.00,0.00,25,4,2,7,314,7,5,3,0,6,2,1,1,2,0,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,,,SARASOTA,1500,7,4,1,167702,,,1,45,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313004,1,4.00,0.00,25,4,2,7,314,7,5,3,0,6,2,1,1,2,0,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,,,SARASOTA,1500,7,4,1,167702,,,1,10,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313005,1,4.00,0.00,0,0,2,7,314,7,5,3,0,6,2,1,1,2,0,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,,,SARASOTA,1500,7,4,1,167702,,,1,59,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,RED GROUPER,2021031235weS:8AM-8PM,2021212351583520210313,2021,7,12,115,12,1583520210313006,1,4.00,0.00,0,0,2,7,314,7,5,3,0,6,2,1,1,2,0,4,1,115,,,,Y,1,we,1583520210313,5,1583520210313001,1,,3,S:8AM-8PM,34233,03,,,SARASOTA,1500,7,4,1,167702,,,1,13,2,2,8,8,19MAY21:09:04,8835020408,,,,,,,,,196.8515273,2021031235weS:8AM-8PM,,0,1583520210313001,03/03/2025
,,2021031235weS:8AM-8PM,2021212351583520210314,2021,7,12,55,12,1583520210314033,1,5.00,0.00,0,0,2,7,524,7,5,1,5,5,1,0,0,4,12,4,1,103,,,,Y,1,we,1583520210314,5,1583520210314033,1,,3,S:8AM-8PM,33857,03,12,0,HIGHLANDS,1551,7,4,1,,,,1,61,2,1,2,2,19MAY21:09:04,,,,,,,,,,110.22573914,2021031235weS:8AM-8PM,,0,1583520210314033,03/03/2025
,,2021031235weS:8AM-8PM,2021212351583520210314,2021,0,55,109,12,1583520210314034,1,5.00,0.00,0,0,2,7,524,7,5,3,0,5,2,1,1,3,0,4,1,103,,,,O,1,we,1583520210314,5,1583520210314033,1,,3,S:8AM-8PM,54025,03,,,,1551,7,4,1,,,,1,63,2,2,8,8,19MAY21:09:04,,,,,,,,,,110.22573914,2021031235weS:8AM-8PM,,0,1583520210314033,03/03/2025
,,2021031235weS:8AM-8PM,2021212351583520210314,2021,0,55,109,12,1583520210314035,1,5.00,0.00,0,0,2,7,524,7,5,3,0,5,2,1,1,3,0,4,1,103,,,,O,1,we,1583520210314,5,1583520210314033,1,,3,S:8AM-8PM,54025,03,,,,1551,7,4,1,,,,2,64,2,2,8,8,19MAY21:09:04,,,,,,,,,,110.22573914,2021031235weS:8AM-8PM,,0,1583520210314033,03/03/2025
,,2021031235weS:8AM-8PM,2021212351583520210314,2021,0,55,109,12,1583520210314036,1,5.00,0.00,0,0,2,7,524,7,5,3,0,5,2,1,1,3,0,4,1,103,,,,O,1,we,1583520210314,5,1583520210314033,1,,3,S:8AM-8PM,54025,03,,,,1551,7,4,1,,,,2,16,2,2,8,8,19MAY21:09:04,,,,,,,,,,110.22573914,2021031235weS:8AM-8PM,,0,1583520210314033,03/03/2025
,,2021031235weS:8AM-8PM,2021212351583520210314,2021,0,55,109,12,1583520210314037,1,5.00,0.00,0,0,2,7,524,7,5,3,0,5,2,1,1,3,0,4,1,103,,,,O,1,we,1583520210314,5,1583520210314033,1,,3,S:8AM-8PM,54025,03,,,,1551,7,4,1,,,,2,46,2,2,8,8,19MAY21:09:04,,,,,,,,,,110.22573914,2021031235weS:8AM-8PM,,0,1583520210314033,03/03/2025
SPANISH MACKEREL,KING MACKEREL,2021031235wdS:8AM-8PM,2021212351583520210324,2021,5,10,5,12,1583520210324001,1,3.00,0.00,1,1,2,7,524,7,5,1,4,4,1,0,0,2,29,4,1,103,,,,O,1,wd,1583520210324,5,1583520210324001,1,,3,S:8AM-8PM,19960,03,29,0,SUSSEX,1105,7,4,1,172435,172436,,2,66,2,1,2,2,19MAY21:09:04,8850030501,8850030502,,,,,,,,338.92492224,2021031235wdS:8AM-8PM,,0,1583520210324001,03/03/2025
