PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,NUM_TYP9,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
UNIDENTIFIED GROUPER,GRAY SNAPPER,200367122511wd,15242200311241151329,0,1,4,,3,0,115,89,O,0,4,2,4.5,1524220031124011,1329,7,5,5,0,1,1,1,3,0,12,39,7,1,6,2003,,,1524220031124,11,wd,,1524220031124010,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835360102,8835025000,1,8,8,1307,117.19882581,200367122511wd,,0,1524220031124010,43023,03/03/2025
UNIDENTIFIED GROUPER,GRAY SNAPPER,200367122511wd,15242200311241151329,0,1,4,,3,0,115,49,O,0,6,2,4.5,1524220031124012,1329,7,5,5,0,1,1,1,3,0,12,39,7,1,6,2003,,,1524220031124,11,wd,,1524220031124010,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835360102,8835025000,1,8,8,1309,117.19882581,200367122511wd,,0,1524220031124010,43235,03/03/2025
,,200367122511wd,1525820031104103524,0,1,4,,1,4,103,91,O,0,0,1,2.5,1525820031104001,524,7,5,0,12,0,0,1,4,5,12,36,7,1,6,2003,,,1525820031104,11,wd,,1525820031104001,1,26,0,2,1,,,20JAN200409:16,4,2,1,,,,0,0,1,8,2,1110,117.19882581,200367122511wd,,0,1525820031104001,12019,03/03/2025
,,200367122511wd,1525820031104103524,,1,4,,3,0,103,91,O,0,0,2,2.5,1525820031104002,524,7,5,0,0,1,1,1,4,5,12,36,7,1,6,2003,,,1525820031104,11,wd,,1525820031104001,,,,2,1,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1112,117.19882581,200367122511wd,,0,1525820031104001,12019,03/03/2025
,,200367122511wd,1525820031104103524,,1,4,,3,0,103,97,O,0,0,2,2.5,1525820031104003,524,7,5,0,0,1,1,1,4,5,12,36,7,1,6,2003,,,1525820031104,11,wd,,1525820031104001,,,,2,1,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1114,117.19882581,200367122511wd,,0,1525820031104001,14818,03/03/2025
,,200367122511wd,1525820031104103524,,1,4,,3,0,103,97,O,0,0,2,2.5,1525820031104004,524,7,5,0,0,1,1,1,4,5,12,36,7,1,6,2003,,,1525820031104,11,wd,,1525820031104001,,,,2,1,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1116,117.19882581,200367122511wd,,0,1525820031104001,14818,03/03/2025
REQUIEM SHARK GENUS,COBIA,200367122511wd,1525820031104103524,0,1,4,,1,5,103,79,O,0,0,1,5,1525820031104008,524,7,5,1,5,0,0,1,5,0,12,55,7,1,6,2003,,,1525820031104,11,wd,,1525820031104008,1,,,2,1,,,20JAN200409:16,4,2,1,,,,8835260101,8708020500,1,2,2,1630,117.19882581,200367122511wd,,0,1525820031104008,53132,03/03/2025
REQUIEM SHARK GENUS,COBIA,200367122511wd,1525820031104103524,,1,4,,3,0,103,79,O,0,0,2,5,1525820031104009,524,7,5,0,0,1,1,1,5,0,12,55,7,1,6,2003,,,1525820031104,11,wd,,1525820031104008,,,,2,1,,,20JAN200409:16,4,8,1,,,,8835260101,8708020500,1,2,8,1632,117.19882581,200367122511wd,,0,1525820031104008,53132,03/03/2025
REQUIEM SHARK GENUS,COBIA,200367122511wd,1525820031104103524,,1,4,,3,0,103,101,O,0,0,2,5,1525820031104010,524,7,5,0,0,1,1,1,5,0,12,55,7,1,6,2003,,,1525820031104,11,wd,,1525820031104008,,,,2,1,,,20JAN200409:16,4,8,1,,,,8835260101,8708020500,1,2,8,1634,117.19882581,200367122511wd,,0,1525820031104008,99998,03/03/2025
REQUIEM SHARK GENUS,COBIA,200367122511wd,1525820031104103524,,1,4,,3,0,103,133,O,0,0,2,5,1525820031104011,524,7,5,0,0,1,1,1,5,0,12,55,7,1,6,2003,,,1525820031104,11,wd,,1525820031104008,,,,2,1,,,20JAN200409:16,4,8,1,,,,8835260101,8708020500,1,2,8,1636,117.19882581,200367122511wd,,0,1525820031104008,53118,03/03/2025
REQUIEM SHARK GENUS,COBIA,200367122511wd,1525820031104103524,,1,4,,3,0,103,103,Y,8,52,2,5,1525820031104012,524,7,5,0,0,1,1,1,5,7,12,12,7,1,6,2003,,,1525820031104,11,wd,,1525820031104008,,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8835260101,8708020500,1,2,8,1638,97.942897925,200367122511wd,,0,1525820031104008,33716,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,1,1,103,105,Y,0,1,1,5,1525820031115008,524,7,5,2,2,0,0,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,4,0,2,1,,POLK,20JAN200409:16,4,1,1,,,,8835025000,0,1,8,8,1545,33.852412793,200367122511we,,0,1525820031115008,33851,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115009,524,7,5,1,0,0,1,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,1,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1547,33.852412793,200367122511we,,0,1525820031115009,33836,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115010,524,7,5,1,0,0,1,1,10,7,12,12,7,2,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1549,33.852412793,200367122511we,,0,1525820031115010,33844,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115011,524,7,5,1,0,0,1,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,1,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1551,33.852412793,200367122511we,,0,1525820031115011,33837,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115012,524,7,5,1,0,0,1,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1553,33.852412793,200367122511we,,0,1525820031115012,33851,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115013,524,7,5,1,0,0,1,1,10,7,12,12,7,2,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1555,33.852412793,200367122511we,,0,1525820031115013,33868,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115014,524,7,5,1,0,0,1,1,10,7,12,12,7,2,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1557,33.852412793,200367122511we,,0,1525820031115014,33868,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115015,524,7,5,1,0,0,1,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1559,33.852412793,200367122511we,,0,1525820031115015,33844,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115016,524,7,5,1,0,0,1,1,10,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1601,33.852412793,200367122511we,,0,1525820031115016,33854,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,2,1,103,105,Y,0,1,2,5,1525820031115017,524,7,5,1,0,0,1,1,10,7,12,12,7,2,6,2003,,,1525820031115,11,we,,1525820031115008,1,,,2,2,,POLK,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1603,33.852412793,200367122511we,,0,1525820031115017,33844,03/03/2025
UNIDENTIFIED GROUPER,SPANISH MACKEREL,200367122511we,1525820031115103524,0,1,4,,1,4,103,11,O,0,1,1,7,1525820031115018,524,7,5,3,6,0,0,1,4,6,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115018,1,,,2,1,,BROWARD,20JAN200409:16,4,2,1,,,,8850030502,8835025000,1,2,2,1610,40.507919556,200367122511we,,0,1525820031115018,33308,03/03/2025
UNIDENTIFIED GROUPER,SPANISH MACKEREL,200367122511we,1525820031115103524,0,1,4,,3,0,103,103,Y,0,1,2,7,1525820031115019,524,7,5,1,0,1,1,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115018,1,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8850030502,8835025000,1,2,8,1612,33.852412793,200367122511we,,0,1525820031115018,33773,03/03/2025
UNIDENTIFIED GROUPER,SPANISH MACKEREL,200367122511we,1525820031115103524,0,1,4,,3,0,103,35,O,0,2,2,7,1525820031115020,524,7,5,2,0,1,1,1,4,0,12,54,7,1,6,2003,,,1525820031115,11,we,,1525820031115018,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8850030502,8835025000,1,2,8,1614,40.507919556,200367122511we,,0,1525820031115018,26164,03/03/2025
UNIDENTIFIED GROUPER,SPANISH MACKEREL,200367122511we,1525820031115103524,0,1,4,,3,0,103,103,Y,0,2,2,7,1525820031115021,524,7,5,1,0,1,1,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115018,1,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8850030502,8835025000,1,2,8,1616,33.852412793,200367122511we,,0,1525820031115018,33774,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,1,4,103,103,Y,6,6,1,6,1525820031115022,524,7,5,2,9,0,0,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115022,1,9,0,2,1,,PINELLAS,20JAN200409:16,4,2,1,,,,8835025000,0,1,8,2,1715,33.852412793,200367122511we,,0,1525820031115022,33764,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,3,0,103,103,Y,6,6,2,6,1525820031115023,524,7,5,1,0,1,1,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115022,1,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1717,33.852412793,200367122511we,,0,1525820031115022,33764,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,3,0,103,103,Y,1,1,2,6,1525820031115024,524,7,5,1,0,1,1,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115022,1,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1719,33.852412793,200367122511we,,0,1525820031115022,33771,03/03/2025
,UNIDENTIFIED GROUPER,200367122511we,1525820031115103524,0,1,4,,3,0,103,103,Y,1,1,2,6,1525820031115025,524,7,5,1,0,1,1,1,4,7,12,12,7,1,6,2003,,,1525820031115,11,we,,1525820031115022,1,,,2,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8835025000,0,1,8,8,1721,33.852412793,200367122511we,,0,1525820031115022,99998,03/03/2025
,GRAY SNAPPER,200367122511we,1525820031122115286,0,1,4,,2,1,115,115,Y,3,10,1,3,1525820031122016,286,7,5,4,0,0,0,1,3,7,12,12,7,1,6,2003,,,1525820031122,11,we,,1525820031122016,1,,,2,1,,SARASOTA,20JAN200409:16,4,8,1,,,,8835360102,0,1,2,8,1705,33.852412793,200367122511we,,0,1525820031122016,34242,03/03/2025
,GRAY SNAPPER,200367122511we,1525820031122115286,0,1,4,,2,1,115,15,Y,2,12,2,3,1525820031122017,286,7,5,1,0,0,1,1,3,7,12,12,7,1,6,2003,,,1525820031122,11,we,,1525820031122016,1,,,2,1,,CHARLOTTE,20JAN200409:16,4,8,1,,,,8835360102,0,1,2,8,1707,33.852412793,200367122511we,,0,1525820031122017,33950,03/03/2025
,GRAY SNAPPER,200367122511we,1525820031122115286,0,1,4,,2,1,115,89,O,0,0,2,3,1525820031122018,286,7,5,1,0,0,1,1,3,0,12,18,7,1,6,2003,,,1525820031122,11,we,,1525820031122016,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835360102,0,1,2,8,1709,40.507919556,200367122511we,,0,1525820031122018,46307,03/03/2025
,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,1,1,115,5,O,0,0,1,6.5,1525820031203006,1329,7,5,5,3,0,0,1,5,0,12,27,7,1,6,2003,,,1525820031203,12,wd,,1525820031203006,1,,,2,1,,,20JAN200409:16,4,1,1,,,,8835025000,0,1,2,8,1605,117.19882581,200367122512wd,,0,1525820031203006,56501,03/03/2025
,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,2,1,115,5,O,0,0,2,6.5,1525820031203007,1329,7,5,1,0,0,1,1,5,0,12,27,7,1,6,2003,,,1525820031203,12,wd,,1525820031203006,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,0,1,2,8,1607,117.19882581,200367122512wd,,0,1525820031203007,56501,03/03/2025
,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,2,1,115,153,O,0,0,2,6.5,1525820031203008,1329,7,5,1,0,0,1,1,5,0,12,27,7,1,6,2003,,,1525820031203,12,wd,,1525820031203006,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835025000,0,1,2,8,1609,117.19882581,200367122512wd,,0,1525820031203008,56437,03/03/2025
,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,2,1,115,111,O,0,0,2,6.5,1525820031203009,1329,7,5,1,0,0,1,1,5,0,12,27,7,1,6,2003,,,1525820031203,12,wd,,1525820031203006,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,0,1,2,8,1611,117.19882581,200367122512wd,,0,1525820031203009,99998,03/03/2025
,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,2,1,115,181,O,0,0,2,6.5,1525820031203010,1329,7,5,1,0,0,1,1,5,0,12,19,7,1,6,2003,,,1525820031203,12,wd,,1525820031203006,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,0,1,2,8,1613,117.19882581,200367122512wd,,0,1525820031203010,50211,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,1,5,115,71,Y,6,30,1,6.5,1525820031203011,1329,7,5,5,3,0,0,1,5,7,12,12,7,1,6,2003,,,1525820031203,12,wd,,1525820031203011,1,,,2,1,,LEE,20JAN200409:16,4,2,1,,,,8835025000,8835360102,1,2,2,1615,97.942897925,200367122512wd,,0,1525820031203011,33919,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,3,0,115,21,Y,0,6,2,6.5,1525820031203012,1329,7,5,1,0,1,1,1,5,7,12,12,7,1,6,2003,,,1525820031203,12,wd,,1525820031203011,1,,,2,1,,COLLIER,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,2,8,1617,97.942897925,200367122512wd,,0,1525820031203011,34114,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,3,0,115,141,O,0,0,2,6.5,1525820031203013,1329,7,5,1,0,1,1,1,5,0,12,18,7,1,6,2003,,,1525820031203,12,wd,,1525820031203011,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,2,8,1619,117.19882581,200367122512wd,,0,1525820031203011,46530,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,3,0,115,27,O,0,1,2,6.5,1525820031203014,1329,7,5,1,0,1,1,1,5,0,12,27,7,1,6,2003,,,1525820031203,12,wd,,1525820031203011,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,2,8,1621,117.19882581,200367122512wd,,0,1525820031203011,56560,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312031151329,0,1,4,,3,0,115,53,O,0,2,2,6.5,1525820031203015,1329,7,5,1,0,1,1,1,5,3,12,53,7,1,6,2003,,,1525820031203,12,wd,,1525820031203011,1,,,2,1,,PIERCE,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,2,8,1623,117.19882581,200367122512wd,,0,1525820031203011,98360,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,1,3,81,81,Y,12,40,1,3.5,1525820031230010,1376,7,5,4,3,0,0,1,3,7,12,12,7,1,6,2003,,,1525820031230,12,wd,,1525820031230010,1,,,2,1,,MANATEE,20JAN200409:16,4,2,1,,,,0,0,1,8,2,1550,97.942897925,200367122512wd,,0,1525820031230010,34217,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,81,Y,9,20,2,3.5,1525820031230011,1376,7,5,2,0,1,1,1,3,7,12,12,7,1,6,2003,,,1525820031230,12,wd,,1525820031230010,1,,,2,1,,MANATEE,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1552,97.942897925,200367122512wd,,0,1525820031230010,34217,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,81,Y,6,15,2,3.5,1525820031230012,1376,7,5,2,0,1,1,1,3,7,12,12,7,1,6,2003,,,1525820031230,12,wd,,1525820031230010,1,,,2,1,,MANATEE,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1554,97.942897925,200367122512wd,,0,1525820031230010,34217,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,1,6,81,31,O,0,0,1,4.5,1525820031230013,1376,7,5,3,6,0,0,1,6,0,12,17,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,10,0,2,1,,,20JAN200409:16,4,2,1,,,,0,0,1,8,2,1620,117.19882581,200367122512wd,,0,1525820031230013,60611,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,31,O,0,0,2,4.5,1525820031230014,1376,7,5,1,0,1,1,1,6,0,12,17,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1622,117.19882581,200367122512wd,,0,1525820031230013,60611,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,31,O,0,0,2,4.5,1525820031230015,1376,7,5,1,0,1,1,1,6,0,12,17,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1624,117.19882581,200367122512wd,,0,1525820031230013,60611,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,998,O,0,0,2,4.5,1525820031230016,1376,7,5,1,0,1,1,1,6,0,12,99,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1626,117.19882581,200367122512wd,,0,1525820031230013,99997,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,998,O,0,0,2,4.5,1525820031230017,1376,7,5,2,0,1,1,1,6,0,12,99,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1628,117.19882581,200367122512wd,,0,1525820031230013,99997,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,81,Y,0,0,2,4.5,1525820031230018,1376,7,5,1,0,1,1,1,6,7,12,12,7,1,6,2003,,,1525820031230,12,wd,,1525820031230013,1,,,2,1,,MANATEE,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1630,97.942897925,200367122512wd,,0,1525820031230013,99998,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,1,6,81,189,O,0,0,1,5.5,1525820031230019,1376,7,5,3,2,0,0,1,6,6,12,37,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,,20JAN200409:16,4,2,1,,,,0,0,1,8,2,1700,117.19882581,200367122512wd,,0,1525820031230019,28607,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,189,O,0,0,2,5.5,1525820031230020,1376,7,5,1,0,1,1,1,6,6,12,37,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1702,117.19882581,200367122512wd,,0,1525820031230019,28607,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,43,O,0,0,2,5.5,1525820031230021,1376,7,5,1,0,1,1,1,6,5,12,42,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1704,117.19882581,200367122512wd,,0,1525820031230019,17110,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,43,O,0,0,2,5.5,1525820031230022,1376,7,5,1,0,1,1,1,6,5,12,42,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1706,117.19882581,200367122512wd,,0,1525820031230019,17110,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,43,O,0,0,2,5.5,1525820031230023,1376,7,5,1,0,1,1,1,6,5,12,42,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1708,117.19882581,200367122512wd,,0,1525820031230019,17110,03/03/2025
,,200367122512wd,1525820031230811376,0,1,4,,3,0,81,81,Y,0,0,2,5.5,1525820031230024,1376,7,5,1,0,1,1,1,6,7,12,12,7,1,6,2003,,,1525820031230,12,wd,,1525820031230019,1,,,2,2,,MANATEE,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1710,97.942897925,200367122512wd,,0,1525820031230019,99998,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312311151233,0,1,4,,1,5,115,77,O,2,2,1,5,1525820031231001,1233,7,5,3,11,0,0,1,5,0,12,26,7,1,6,2003,,,1525820031231,12,wd,,1525820031231001,1,,,2,1,,,20JAN200409:16,4,2,1,,,,8835025000,8835360102,1,8,2,1625,117.19882581,200367122512wd,,0,1525820031231001,49097,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312311151233,0,1,4,,3,0,115,77,O,2,2,2,5,1525820031231002,1233,7,5,1,0,1,1,1,5,0,12,26,7,1,6,2003,,,1525820031231,12,wd,,1525820031231001,1,,,2,1,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,8,8,1627,117.19882581,200367122512wd,,0,1525820031231001,49097,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312311151233,0,1,4,,3,0,115,77,O,2,2,2,5,1525820031231003,1233,7,5,1,0,1,1,1,5,0,12,26,7,1,6,2003,,,1525820031231,12,wd,,1525820031231001,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,8,8,1629,117.19882581,200367122512wd,,0,1525820031231001,49097,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312311151233,0,1,4,,3,0,115,77,O,2,2,2,5,1525820031231004,1233,7,5,2,0,1,1,1,5,0,12,26,7,1,6,2003,,,1525820031231,12,wd,,1525820031231001,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,8,8,1631,117.19882581,200367122512wd,,0,1525820031231001,49097,03/03/2025
GRAY SNAPPER,UNIDENTIFIED GROUPER,200367122512wd,15258200312311151233,0,1,4,,3,0,115,77,O,2,2,2,5,1525820031231005,1233,7,5,1,0,1,1,1,5,0,12,26,7,1,6,2003,,,1525820031231,12,wd,,1525820031231001,1,,,2,2,,,20JAN200409:16,4,8,1,,,,8835025000,8835360102,1,8,8,1633,117.19882581,200367122512wd,,0,1525820031231001,49097,03/03/2025
,,200367122512wd,15258200312311151233,0,1,4,,1,4,115,33,O,1,4,1,5.5,1525820031231006,1233,7,5,5,2,0,0,1,4,5,12,34,7,1,6,2003,,,1525820031231,12,wd,,1525820031231006,1,,,2,1,,SALEM,20JAN200409:16,4,2,1,,,,0,0,1,8,2,1700,117.19882581,200367122512wd,,0,1525820031231006,08318,03/03/2025
,,200367122512wd,15258200312311151233,0,1,4,,3,0,115,33,O,1,4,2,5.5,1525820031231007,1233,7,5,1,0,1,1,1,4,5,12,34,7,1,6,2003,,,1525820031231,12,wd,,1525820031231006,1,,,2,2,,SALEM,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1702,117.19882581,200367122512wd,,0,1525820031231006,99998,03/03/2025
,,200367122512wd,15258200312311151233,0,1,4,,3,0,115,15,O,1,1,2,5.5,1525820031231008,1233,7,5,1,0,1,1,1,4,5,12,24,7,1,6,2003,,,1525820031231,12,wd,,1525820031231006,1,,,2,1,,CECIL,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1704,117.19882581,200367122512wd,,0,1525820031231006,21930,03/03/2025
,,200367122512wd,15258200312311151233,0,1,4,,3,0,115,3,O,1,1,2,5.5,1525820031231009,1233,7,5,2,0,1,1,1,4,5,12,10,7,1,6,2003,,,1525820031231,12,wd,,1525820031231006,1,,,2,1,,NEW CASTLE,20JAN200409:16,4,8,1,,,,0,0,1,8,8,1706,117.19882581,200367122512wd,,0,1525820031231006,19809,03/03/2025
,SAILFISH,200367123511wd,152612003110587243,0,1,4,,2,1,87,103,Y,8,40,1,4,1526120031105001,243,7,5,1,0,0,0,2,6,7,12,12,7,1,6,2003,,,1526120031105,11,wd,,1526120031105001,1,,,3,1,,PINELLAS,20JAN200409:16,4,8,1,,,,8850060101,0,1,8,8,1435,24.453609764,200367123511wd,,0,1526120031105001,34698,03/03/2025
,SAILFISH,200367123511wd,152612003110587243,0,1,4,,2,1,87,103,Y,2,10,2,4,1526120031105002,243,7,5,1,0,0,1,2,6,7,12,12,7,2,6,2003,,,1526120031105,11,wd,,1526120031105001,1,,,3,2,,PINELLAS,20JAN200409:16,4,8,1,,,,8850060101,0,1,8,8,1436,24.453609764,200367123511wd,,0,1526120031105002,34698,03/03/2025
,SAILFISH,200367123511wd,152612003110587243,0,1,4,,2,1,87,103,Y,0,0,2,4,1526120031105003,243,7,5,1,0,0,1,2,6,7,12,12,7,2,6,2003,,,1526120031105,11,wd,,1526120031105001,1,,,3,2,,PINELLAS,20JAN200409:16,4,8,1,,,,8850060101,0,1,8,8,1437,24.453609764,200367123511wd,,0,1526120031105003,99998,03/03/2025
